configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,ctime,exec
0,-O2,1,1,0,0,17560,0.092,0.0031219999999999998
1,-Og,1,1,0,1,17744,0.057,0.003207
10,-O1,0,1,1,0,17592,0.077,0.000983
11,-Ofast,1,1,1,1,19120,0.107,0.000732
12,-O2,1,0,0,1,21656,0.116,0.00285
13,-Ofast,1,0,1,0,19120,0.146,0.00054
14,-Ofast,1,0,1,1,19120,0.127,0.0005480000000000001
15,-O1,0,0,1,0,17592,0.087,0.000825
16,-O2,0,0,0,1,21656,0.126,0.002841
17,-O2,0,1,1,1,17560,0.094,0.001444
18,-O0,1,1,0,0,17776,0.058,0.008812
19,-O0,1,1,1,1,17776,0.065,0.008341
2,-Og,0,1,0,0,17744,0.06,0.0032159999999999997
20,-O0,1,1,0,1,17776,0.062,0.008811
21,-Og,0,0,0,0,17744,0.082,0.0032240000000000003
22,-O2,1,1,1,0,17560,0.094,0.001434
23,-O1,0,1,0,0,17592,0.075,0.003064
24,-O1,0,0,0,1,21688,0.113,0.002878
25,-O0,0,1,0,0,17776,0.056,0.008806999999999999
26,-Og,0,1,1,1,17744,0.061,0.0009220000000000001
27,-O0,1,0,0,0,17776,0.053,0.008819
28,-O1,0,0,1,1,17592,0.104,0.000828
29,-O0,1,1,1,0,17776,0.065,0.008351
3,-O0,1,0,1,0,17776,0.066,0.00834
30,-O1,1,0,0,0,21688,0.101,0.002881
31,-O2,0,1,1,0,17560,0.089,0.001439
32,-O0,0,1,0,1,17776,0.074,0.008809
33,-O2,1,1,1,1,17560,0.095,0.0014349999999999999
34,-O0,0,0,0,0,17776,0.058,0.008892
35,-Ofast,0,1,0,1,19120,0.109,0.0018739999999999998
36,-Og,1,0,1,1,17744,0.071,0.000909
37,-Og,1,1,0,0,17744,0.077,0.0032159999999999997
38,-Og,1,0,0,1,17744,0.064,0.003207
39,-Ofast,0,0,1,1,19120,0.144,0.000531
4,-O2,0,0,0,0,21656,0.116,0.002839
40,-O2,1,0,0,0,21656,0.117,0.002838
41,-O2,1,1,0,1,17560,0.09,0.003114
42,-O1,1,1,1,0,17592,0.071,0.000981
43,-O0,0,1,1,0,17776,0.07,0.008362999999999999
44,-O2,0,1,0,0,17560,0.085,0.003121
45,-Og,0,1,0,1,17744,0.069,0.0032049999999999995
46,-Og,1,0,1,0,17744,0.067,0.000909
47,-O2,1,0,1,0,17560,0.116,0.0008300000000000001
48,-O1,1,0,1,0,17592,0.086,0.000826
49,-Ofast,0,1,0,0,19120,0.096,0.001889
5,-Ofast,0,1,1,1,19120,0.104,0.000728
50,-Ofast,0,1,1,0,19120,0.111,0.000723
51,-Og,1,1,1,1,17744,0.068,0.00093
52,-Ofast,1,1,0,0,19120,0.116,0.001877
53,-Og,0,0,0,1,17744,0.07,0.003215
54,-Og,0,1,1,0,17744,0.067,0.0009220000000000001
55,-O0,0,0,1,0,17776,0.056,0.008348999999999999
56,-Og,0,0,1,1,17744,0.075,0.0009140000000000001
57,-O0,0,0,0,1,17776,0.066,0.008808
58,-O1,0,1,1,1,17592,0.071,0.000992
59,-O1,1,1,1,1,17592,0.076,0.000998
6,-Ofast,1,0,0,0,23216,0.154,0.0019420000000000001
60,-Ofast,1,1,1,0,19120,0.104,0.00074
61,-Og,1,0,0,0,17744,0.059,0.003214
62,-Og,0,0,1,0,17744,0.071,0.000916
63,-Ofast,0,0,1,0,19120,0.122,0.000547
64,-Ofast,0,0,0,1,23216,0.146,0.0019329999999999998
65,-O1,1,1,0,0,17592,0.079,0.003053
66,-Ofast,0,0,0,0,23216,0.168,0.0019190000000000001
67,-O0,1,0,1,1,17776,0.056,0.008341
68,-O2,0,1,0,1,17560,0.087,0.003127
69,-O1,1,1,0,1,17592,0.084,0.00302
7,-O0,0,0,1,1,17776,0.063,0.008339
70,-O0,0,1,1,1,17776,0.064,0.008440000000000001
71,-O0,1,0,0,1,17776,0.056,0.008998
72,-O2,0,0,1,0,17560,0.107,0.0008269999999999999
73,-O2,0,0,1,1,17560,0.097,0.0008150000000000001
74,-O1,0,1,0,1,17592,0.078,0.00305
75,-O1,1,0,0,1,21688,0.1,0.002903
76,-O2,1,0,1,1,17560,0.112,0.0008300000000000001
77,-Og,1,1,1,0,17744,0.074,0.0009199999999999999
78,-O1,0,0,0,0,21688,0.108,0.002891
79,-O1,1,0,1,1,17592,0.08,0.000813
8,-Ofast,1,0,0,1,23216,0.159,0.0019579999999999997
9,-Ofast,1,1,0,1,19120,0.113,0.001876
