configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,ctime,exec
0,-O2,1,1,0,0,17608,0.092,0.19416
1,-Og,1,1,0,1,17728,0.083,0.395904
10,-O1,0,1,1,0,17584,0.088,0.391233
11,-Ofast,1,1,1,1,19168,0.14,0.12375499999999999
12,-O2,1,0,0,1,17608,0.098,0.12305799999999999
13,-Ofast,1,0,1,0,19168,0.13,0.12806800000000002
14,-Ofast,1,0,1,1,19168,0.122,0.12409500000000001
15,-O1,0,0,1,0,17584,0.088,0.22523400000000002
16,-O2,0,0,0,1,17608,0.097,0.113175
17,-O2,0,1,1,1,17608,0.105,0.18315
18,-O0,1,1,0,0,17760,0.071,1.369793
19,-O0,1,1,1,1,17760,0.055,1.361589
2,-Og,0,1,0,0,17728,0.066,0.42006099999999996
20,-O0,1,1,0,1,17760,0.058,1.373472
21,-Og,0,0,0,0,17728,0.066,0.404654
22,-O2,1,1,1,0,17608,0.109,0.18043800000000002
23,-O1,0,1,0,0,17584,0.099,0.386808
24,-O1,0,0,0,1,17584,0.091,0.22326
25,-O0,0,1,0,0,17760,0.066,1.358277
26,-Og,0,1,1,1,17728,0.066,0.39810999999999996
27,-O0,1,0,0,0,17760,0.068,1.416497
28,-O1,0,0,1,1,17584,0.096,0.22542800000000002
29,-O0,1,1,1,0,17760,0.065,1.356243
3,-O0,1,0,1,0,17760,0.068,1.3914469999999999
30,-O1,1,0,0,0,17584,0.087,0.221327
31,-O2,0,1,1,0,17608,0.097,0.175454
32,-O0,0,1,0,1,17760,0.062,1.355047
33,-O2,1,1,1,1,17608,0.104,0.179373
34,-O0,0,0,0,0,17760,0.061,1.410499
35,-Ofast,0,1,0,1,19168,0.137,0.123181
36,-Og,1,0,1,1,17728,0.076,0.41043999999999997
37,-Og,1,1,0,0,17728,0.082,0.41849899999999995
38,-Og,1,0,0,1,17728,0.052,0.40254
39,-Ofast,0,0,1,1,19168,0.136,0.12273099999999999
4,-O2,0,0,0,0,17608,0.108,0.11883099999999999
40,-O2,1,0,0,0,17608,0.101,0.11287
41,-O2,1,1,0,1,17608,0.103,0.174923
42,-O1,1,1,1,0,17584,0.1,0.392761
43,-O0,0,1,1,0,17760,0.045,1.39503
44,-O2,0,1,0,0,17608,0.097,0.189195
45,-Og,0,1,0,1,17728,0.085,0.416312
46,-Og,1,0,1,0,17728,0.072,0.396554
47,-O2,1,0,1,0,17608,0.104,0.122926
48,-O1,1,0,1,0,17584,0.102,0.231571
49,-Ofast,0,1,0,0,19168,0.138,0.12115
5,-Ofast,0,1,1,1,19168,0.134,0.132409
50,-Ofast,0,1,1,0,19168,0.123,0.13178900000000002
51,-Og,1,1,1,1,17728,0.056,0.395338
52,-Ofast,1,1,0,0,19168,0.134,0.12583
53,-Og,0,0,0,1,17728,0.075,0.41627600000000003
54,-Og,0,1,1,0,17728,0.07,0.41077600000000003
55,-O0,0,0,1,0,17760,0.072,1.348582
56,-Og,0,0,1,1,17728,0.066,0.395399
57,-O0,0,0,0,1,17760,0.064,1.353394
58,-O1,0,1,1,1,17584,0.098,0.391403
59,-O1,1,1,1,1,17584,0.085,0.389252
6,-Ofast,1,0,0,0,19168,0.136,0.126478
60,-Ofast,1,1,1,0,19168,0.13,0.121504
61,-Og,1,0,0,0,17728,0.071,0.396277
62,-Og,0,0,1,0,17728,0.066,0.388876
63,-Ofast,0,0,1,0,19168,0.132,0.132604
64,-Ofast,0,0,0,1,19168,0.137,0.128857
65,-O1,1,1,0,0,17584,0.1,0.38661
66,-Ofast,0,0,0,0,19168,0.131,0.131888
67,-O0,1,0,1,1,17760,0.054,1.369458
68,-O2,0,1,0,1,17608,0.084,0.184091
69,-O1,1,1,0,1,17584,0.107,0.419188
7,-O0,0,0,1,1,17760,0.068,1.3808790000000002
70,-O0,0,1,1,1,17760,0.061,1.3864459999999998
71,-O0,1,0,0,1,17760,0.058,1.405996
72,-O2,0,0,1,0,17608,0.112,0.116711
73,-O2,0,0,1,1,17608,0.111,0.11136800000000001
74,-O1,0,1,0,1,17584,0.087,0.39348099999999997
75,-O1,1,0,0,1,17584,0.102,0.22755799999999998
76,-O2,1,0,1,1,17608,0.105,0.11524300000000001
77,-Og,1,1,1,0,17728,0.061,0.392899
78,-O1,0,0,0,0,17584,0.1,0.223266
79,-O1,1,0,1,1,17584,0.091,0.223061
8,-Ofast,1,0,0,1,19168,0.14,0.132414
9,-Ofast,1,1,0,1,19168,0.147,0.121304
