configurationID,optim,-floop-interchange,-fprefetch-loop-arrays,-ffloat-store,-fno-asm,size,ctime,exec
0,-O2,1,1,0,0,17552,0.091,0.394264
1,-Og,1,1,0,1,17728,0.069,0.395215
10,-O1,0,1,1,0,17584,0.074,0.204181
11,-Ofast,1,1,1,1,19120,0.107,0.086118
12,-O2,1,0,0,1,17552,0.092,0.396038
13,-Ofast,1,0,1,0,19120,0.132,0.07799
14,-Ofast,1,0,1,1,19120,0.143,0.07808999999999999
15,-O1,0,0,1,0,17584,0.088,0.20363599999999998
16,-O2,0,0,0,1,17552,0.109,0.393198
17,-O2,0,1,1,1,17552,0.098,0.20352699999999999
18,-O0,1,1,0,0,17760,0.07,0.39414099999999996
19,-O0,1,1,1,1,17760,0.063,0.20809699999999998
2,-Og,0,1,0,0,17728,0.071,0.388782
20,-O0,1,1,0,1,17760,0.062,0.404572
21,-Og,0,0,0,0,17728,0.069,0.387682
22,-O2,1,1,1,0,17552,0.095,0.200435
23,-O1,0,1,0,0,17584,0.09,0.387842
24,-O1,0,0,0,1,17584,0.105,0.388214
25,-O0,0,1,0,0,17760,0.073,0.393482
26,-Og,0,1,1,1,17728,0.077,0.200475
27,-O0,1,0,0,0,17760,0.06,0.396472
28,-O1,0,0,1,1,17584,0.092,0.201786
29,-O0,1,1,1,0,17760,0.063,0.207025
3,-O0,1,0,1,0,17760,0.065,0.20930100000000001
30,-O1,1,0,0,0,17584,0.097,0.3883
31,-O2,0,1,1,0,17552,0.099,0.200548
32,-O0,0,1,0,1,17760,0.068,0.393848
33,-O2,1,1,1,1,17552,0.088,0.20061199999999998
34,-O0,0,0,0,0,17760,0.064,0.395284
35,-Ofast,0,1,0,1,19120,0.123,0.19078499999999998
36,-Og,1,0,1,1,17728,0.071,0.20215
37,-Og,1,1,0,0,17728,0.081,0.38759099999999996
38,-Og,1,0,0,1,17728,0.058,0.388408
39,-Ofast,0,0,1,1,19120,0.124,0.077471
4,-O2,0,0,0,0,17552,0.117,0.387461
40,-O2,1,0,0,0,17552,0.113,0.387455
41,-O2,1,1,0,1,17552,0.097,0.387363
42,-O1,1,1,1,0,17584,0.072,0.200343
43,-O0,0,1,1,0,17760,0.065,0.21341100000000002
44,-O2,0,1,0,0,17552,0.091,0.388642
45,-Og,0,1,0,1,17728,0.082,0.38721700000000003
46,-Og,1,0,1,0,17728,0.081,0.200258
47,-O2,1,0,1,0,17552,0.108,0.201198
48,-O1,1,0,1,0,17584,0.084,0.201984
49,-Ofast,0,1,0,0,19120,0.123,0.19268
5,-Ofast,0,1,1,1,19120,0.112,0.085667
50,-Ofast,0,1,1,0,19120,0.118,0.085599
51,-Og,1,1,1,1,17728,0.068,0.203595
52,-Ofast,1,1,0,0,19120,0.118,0.193866
53,-Og,0,0,0,1,17728,0.067,0.394841
54,-Og,0,1,1,0,17728,0.062,0.203577
55,-O0,0,0,1,0,17760,0.064,0.20613099999999998
56,-Og,0,0,1,1,17728,0.068,0.20017100000000002
57,-O0,0,0,0,1,17760,0.058,0.394019
58,-O1,0,1,1,1,17584,0.068,0.200221
59,-O1,1,1,1,1,17584,0.083,0.200227
6,-Ofast,1,0,0,0,23216,0.157,0.177879
60,-Ofast,1,1,1,0,19120,0.095,0.08493099999999999
61,-Og,1,0,0,0,17728,0.071,0.388733
62,-Og,0,0,1,0,17728,0.077,0.200746
63,-Ofast,0,0,1,0,19120,0.134,0.077644
64,-Ofast,0,0,0,1,23216,0.151,0.180108
65,-O1,1,1,0,0,17584,0.088,0.387831
66,-Ofast,0,0,0,0,23216,0.149,0.17814100000000002
67,-O0,1,0,1,1,17760,0.064,0.212302
68,-O2,0,1,0,1,17552,0.086,0.387479
69,-O1,1,1,0,1,17584,0.078,0.387967
7,-O0,0,0,1,1,17760,0.049,0.20592800000000003
70,-O0,0,1,1,1,17760,0.07,0.20559699999999997
71,-O0,1,0,0,1,17760,0.062,0.394013
72,-O2,0,0,1,0,17552,0.112,0.20016199999999998
73,-O2,0,0,1,1,17552,0.105,0.200613
74,-O1,0,1,0,1,17584,0.077,0.387419
75,-O1,1,0,0,1,17584,0.099,0.387829
76,-O2,1,0,1,1,17552,0.101,0.20155499999999998
77,-Og,1,1,1,0,17728,0.079,0.200379
78,-O1,0,0,0,0,17584,0.079,0.387357
79,-O1,1,0,1,1,17584,0.09,0.200741
8,-Ofast,1,0,0,1,23216,0.154,0.183109
9,-Ofast,1,1,0,1,19120,0.124,0.19075999999999999
