configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,14.61,0.519,2.857,1.397,4.232,2.084,12.709,11.929,3.06,7.2,1.362,2.054,1.61,2.087,4.406
1,0,1,0,1,0,14.93,1.175,3.245,1.871,3.982,2.633,12.786,3.421,3.3,4.123,1.791,2.53,1.71,2.515,4.353
10,0,0,0,1,0,15.282,1.186,3.259,1.873,4.056,2.656,12.866,12.334,3.31,7.373,1.993,2.529,2.349,2.533,4.486
11,1,0,0,0,0,14.561,0.518,2.834,1.396,4.213,2.156,12.657,11.892,2.99,7.355,1.373,2.038,1.554,2.099,4.411
12,1,0,0,1,0,14.575,0.521,2.819,1.372,4.214,2.095,12.474,11.667,2.982,7.204,1.379,2.026,1.563,2.144,4.415
13,0,0,0,0,0,14.527,0.55,2.838,1.37,4.241,2.095,12.59,11.567,3.005,7.253,1.364,2.054,1.576,2.096,4.476
14,0,0,0,1,0,14.975,1.19,3.26,1.873,4.003,2.655,12.807,12.406,3.312,7.548,1.984,2.528,2.327,2.517,4.475
15,1,1,0,1,0,14.833,0.477,2.84,1.392,4.214,2.117,12.505,3.024,2.99,4.085,1.169,2.032,0.949,2.113,4.267
16,1,0,0,0,0,14.559,0.516,2.856,1.38,4.207,2.131,12.72,11.633,2.987,7.205,1.344,2.057,1.586,2.093,4.427
17,0,0,0,1,0,14.98,1.186,3.273,1.867,4.023,2.674,12.792,12.296,3.31,7.394,1.97,2.58,2.339,2.539,4.454
18,0,1,0,1,0,14.915,1.189,3.254,1.873,4.032,2.641,12.785,3.456,3.301,4.166,1.796,2.507,1.688,2.519,4.336
19,0,1,0,0,0,14.514,0.492,2.847,1.379,4.201,2.097,12.67,2.953,2.99,3.969,1.14,2.056,0.936,2.121,4.312
2,1,0,0,1,0,14.599,0.503,2.825,1.386,4.242,2.132,12.551,11.679,2.972,7.194,1.393,2.042,1.568,2.11,4.458
20,1,0,0,0,0,14.475,0.521,2.82,1.373,4.257,2.132,12.656,11.686,2.991,7.309,1.359,2.037,1.573,2.098,4.463
21,1,1,0,1,0,14.543,0.496,2.823,1.374,4.227,2.13,12.554,2.999,2.952,3.964,1.164,2.042,0.951,2.096,4.509
22,1,0,0,0,0,14.453,0.533,2.805,1.388,4.234,2.151,12.563,11.802,2.973,7.183,1.356,2.042,1.592,2.079,4.446
23,0,1,0,0,0,14.464,0.483,2.835,1.365,4.22,2.141,12.545,2.95,2.972,3.969,1.144,2.034,0.933,2.121,4.274
24,1,1,0,1,0,14.536,0.502,2.827,1.362,4.223,2.12,12.569,2.999,2.984,3.948,1.15,2.05,0.944,2.132,4.294
25,0,1,0,0,0,14.543,0.48,2.819,1.385,4.233,2.115,12.576,2.939,2.971,3.986,1.161,2.032,0.949,2.085,4.234
26,0,1,0,0,0,14.49,0.571,2.869,1.39,4.279,2.112,12.618,2.958,2.985,3.994,1.158,2.032,1.141,2.088,4.226
27,0,0,0,1,0,15.061,1.193,3.272,1.864,4.008,2.653,12.862,12.171,3.32,7.359,1.989,2.559,2.324,2.574,4.448
28,0,1,0,1,0,14.906,1.182,3.256,1.842,4.012,2.665,12.794,3.442,3.282,4.643,1.77,2.532,1.694,2.507,4.32
29,0,1,0,0,0,14.536,0.48,2.831,1.367,4.243,2.104,12.634,2.958,3.009,4.004,1.162,2.063,0.95,2.103,4.291
3,1,1,0,1,0,14.692,0.502,2.818,1.386,4.234,2.11,12.587,2.956,2.967,3.969,1.162,2.052,0.923,2.096,4.375
30,0,1,0,1,0,15.067,1.168,3.244,1.867,4.039,2.619,12.755,3.424,3.281,4.146,1.793,2.523,1.696,2.499,4.332
31,1,1,0,1,0,14.532,0.487,2.843,1.384,4.201,2.084,12.519,2.962,2.966,3.967,1.158,2.042,0.951,2.109,4.34
32,1,1,0,1,0,14.557,0.504,2.83,1.364,4.225,2.111,12.504,2.967,2.973,4.016,1.17,2.05,0.944,2.107,4.288
33,0,1,0,0,0,14.405,0.498,2.841,1.381,4.234,2.102,12.686,2.93,2.969,3.957,1.159,2.046,0.942,2.117,4.338
34,1,1,0,1,0,14.441,0.523,2.816,1.383,4.241,2.099,12.524,2.976,2.961,3.967,1.165,2.026,0.938,2.123,4.279
35,1,0,0,0,0,14.502,0.554,2.816,1.411,4.256,2.109,12.671,11.774,3.051,7.299,1.345,2.063,1.544,2.107,4.501
36,0,0,0,0,0,14.493,0.505,2.819,1.385,4.236,2.165,12.573,11.726,3.067,7.31,1.335,2.054,1.581,2.092,4.38
37,0,1,0,1,0,14.871,1.177,3.235,1.855,4.031,2.622,12.726,3.407,3.311,4.21,1.764,2.526,1.698,2.503,4.327
38,1,1,0,0,0,14.45,0.499,2.836,1.398,4.2,2.09,12.701,2.958,3.025,3.998,1.139,2.031,0.931,2.1,4.329
39,0,0,0,0,0,14.43,0.505,2.836,1.372,4.247,2.114,12.609,11.707,3.041,7.244,1.342,2.037,1.546,2.125,4.479
4,1,1,0,1,0,14.661,0.5,2.842,1.382,4.26,2.112,12.52,3.007,2.983,4.022,1.178,2.046,0.949,2.096,4.27
40,0,0,0,0,0,14.452,0.529,2.819,1.371,4.21,2.173,12.647,11.749,3.065,7.401,1.346,2.039,1.551,2.159,4.388
41,1,0,0,1,0,14.501,0.549,2.826,1.392,4.245,2.098,12.497,11.726,3.006,7.198,1.382,2.037,1.556,2.125,4.428
42,1,1,0,0,0,14.626,0.5,2.835,1.396,4.248,2.102,12.615,2.965,2.982,4.012,1.141,2.061,0.955,2.119,4.237
43,0,0,0,1,0,15.007,1.206,3.248,1.871,4.004,2.648,12.88,12.484,3.384,7.369,1.985,2.521,2.334,2.518,4.454
44,1,0,0,1,0,14.581,0.507,2.833,1.374,4.256,2.123,12.565,11.706,3.01,7.292,1.398,2.06,1.612,2.095,4.459
45,0,0,0,1,0,15.05,1.192,3.278,1.869,4.019,2.654,12.79,12.19,3.315,7.405,1.976,2.552,2.304,2.53,4.468
46,1,1,0,0,0,14.594,0.475,2.839,1.397,4.234,2.125,12.534,2.929,2.979,4.01,1.161,2.045,0.935,2.091,4.286
47,1,1,0,0,0,14.616,0.502,2.841,1.367,4.22,2.077,12.593,2.931,2.974,3.973,1.157,2.042,0.957,2.105,4.359
