configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,14.513,0.549,2.887,1.418,4.211,2.122,12.622,11.666,3.037,7.222,1.358,2.046,1.63,2.101,4.405
1,0,1,0,1,0,14.947,1.182,3.251,1.854,3.991,2.626,12.866,3.423,3.302,4.137,1.773,2.526,1.708,2.526,4.32
10,0,0,0,1,0,15.054,1.19,3.252,1.87,4.018,2.636,12.802,12.421,3.324,7.456,1.985,2.526,2.313,2.529,4.498
11,1,0,0,0,0,14.488,0.507,2.867,1.395,4.211,2.108,12.642,11.685,2.972,7.342,1.362,2.05,1.571,2.122,4.439
12,1,0,0,1,0,14.555,0.534,2.814,1.404,4.219,2.1,12.583,11.798,2.981,7.19,1.38,2.036,1.576,2.088,4.377
13,0,0,0,0,0,14.542,0.512,2.825,1.374,4.222,2.135,12.677,11.77,3.011,7.383,1.357,2.045,1.573,2.104,4.429
14,0,0,0,1,0,14.927,1.211,3.262,1.859,3.987,2.645,12.842,12.317,3.299,7.564,1.98,2.57,2.35,2.52,4.446
15,1,1,0,1,0,14.498,0.482,2.837,1.358,4.21,2.103,12.587,2.99,2.981,3.968,1.154,2.045,0.951,2.108,4.265
16,1,0,0,0,0,14.654,0.523,2.823,1.366,4.214,2.145,12.595,11.647,2.995,7.324,1.363,2.053,1.557,2.099,4.411
17,0,0,0,1,0,15.094,1.205,3.274,1.873,4.015,2.656,12.956,12.156,3.315,7.488,2.03,2.515,2.346,2.539,4.522
18,0,1,0,1,0,15.194,1.161,3.254,1.859,3.988,2.61,12.804,3.409,3.321,4.154,1.778,2.523,1.703,2.53,4.329
19,0,1,0,0,0,14.545,0.482,2.824,1.389,4.229,2.131,12.597,2.98,3.004,3.994,1.162,2.037,0.933,2.107,4.353
2,1,0,0,1,0,14.564,0.521,2.824,1.389,4.219,2.089,12.601,11.726,2.988,7.254,1.353,2.065,1.558,2.095,4.385
20,1,0,0,0,0,14.806,0.523,2.816,1.374,4.273,2.151,12.742,11.669,2.992,7.468,1.365,2.037,1.557,2.105,4.423
21,1,1,0,1,0,14.573,0.479,2.852,1.369,4.216,2.114,12.567,2.982,2.978,3.998,1.164,2.041,0.95,2.106,4.29
22,1,0,0,0,0,14.483,0.551,2.834,1.379,4.232,2.113,12.855,11.646,3.024,7.229,1.341,2.071,1.628,2.089,4.448
23,0,1,0,0,0,14.512,0.493,2.825,1.361,4.215,2.114,12.839,2.937,2.995,3.996,1.141,2.042,0.946,2.077,4.234
24,1,1,0,1,0,14.495,0.48,2.859,1.368,4.21,2.097,12.578,2.975,3.011,4.025,1.175,2.018,0.952,2.107,4.222
25,0,1,0,0,0,14.491,0.479,2.817,1.387,4.209,2.116,12.654,2.948,2.986,4.043,1.139,2.026,0.93,2.101,4.27
26,0,1,0,0,0,14.511,0.496,2.813,1.365,4.215,2.098,12.599,2.944,2.953,4.004,1.145,2.029,0.94,2.114,4.266
27,0,0,0,1,0,14.935,1.203,3.247,1.859,4.01,2.703,12.776,12.175,3.28,7.376,1.974,2.537,2.318,2.538,4.473
28,0,1,0,1,0,15.114,1.172,3.257,1.86,3.982,2.632,12.749,3.413,3.293,4.168,1.782,2.535,1.709,2.523,4.319
29,0,1,0,0,0,14.424,0.487,2.85,1.38,4.204,2.1,12.643,2.961,2.958,3.97,1.142,2.055,0.94,2.095,4.296
3,1,1,0,1,0,14.709,0.477,2.822,1.361,4.205,2.118,12.685,3.017,2.982,3.976,1.154,2.03,0.922,2.095,4.38
30,0,1,0,1,0,15.72,1.192,3.285,1.867,3.979,2.613,12.83,3.412,3.282,4.132,1.78,2.524,1.681,2.495,4.324
31,1,1,0,1,0,14.518,0.496,2.842,1.385,4.315,2.141,12.511,2.985,2.968,4.002,1.177,2.029,0.95,2.114,4.269
32,1,1,0,1,0,14.469,0.48,2.82,1.379,4.2,2.102,12.532,2.999,3.044,3.962,1.161,2.062,0.911,2.099,4.262
33,0,1,0,0,0,14.445,0.478,2.85,1.387,4.203,2.123,12.746,2.943,2.964,3.977,1.149,2.044,0.933,2.09,4.28
34,1,1,0,1,0,14.538,0.501,2.819,1.362,4.231,2.092,12.554,2.987,2.986,3.972,1.152,2.028,0.949,2.107,4.298
35,1,0,0,0,0,14.629,0.5,2.832,1.369,4.23,2.119,12.654,11.82,2.997,7.452,1.363,2.044,1.576,2.1,4.46
36,0,0,0,0,0,14.461,0.525,2.821,1.374,4.209,2.12,12.62,11.725,3.021,7.266,1.337,2.038,1.588,2.174,4.482
37,0,1,0,1,0,15.116,1.17,3.234,1.866,3.998,2.665,12.768,3.424,3.285,4.132,1.78,2.517,1.701,2.52,4.334
38,1,1,0,0,0,14.508,0.492,2.82,1.368,4.22,2.087,12.897,2.955,2.972,3.975,1.165,2.062,0.933,2.086,4.25
39,0,0,0,0,0,14.465,0.552,2.826,1.372,4.22,2.113,12.644,11.896,2.959,7.296,1.366,2.04,1.561,2.117,4.429
4,1,1,0,1,0,14.638,0.521,2.842,1.389,4.216,2.11,12.519,2.958,2.976,3.998,1.155,2.021,0.946,2.084,4.282
40,0,0,0,0,0,14.45,0.559,2.845,1.387,4.224,2.097,12.609,11.844,3.003,7.282,1.363,2.043,1.58,2.149,4.477
41,1,0,0,1,0,14.563,0.542,2.82,1.385,4.225,2.117,12.616,11.693,2.982,7.367,1.374,2.047,1.593,2.151,4.499
42,1,1,0,0,0,14.543,0.505,2.827,1.391,4.214,2.127,12.649,2.961,3.006,3.973,1.161,2.054,0.933,2.081,4.303
43,0,0,0,1,0,14.949,1.208,3.317,1.87,3.99,2.63,12.833,12.618,3.346,7.368,1.993,2.515,2.349,2.511,4.469
44,1,0,0,1,0,14.547,0.503,2.832,1.367,4.271,2.105,12.588,11.653,3.004,7.263,1.375,2.034,1.592,2.113,4.427
45,0,0,0,1,0,14.97,1.194,3.279,1.856,3.999,2.65,12.799,12.332,3.338,7.414,1.992,2.531,2.327,2.532,4.442
46,1,1,0,0,0,14.465,0.5,2.852,1.366,4.24,2.17,12.66,2.956,2.969,3.976,1.149,2.017,0.921,2.1,4.342
47,1,1,0,0,0,14.614,0.479,2.818,1.38,4.213,2.163,12.573,2.937,2.96,3.994,1.141,2.038,0.931,2.111,4.241
48,0,1,0,0,0,14.498,0.489,2.827,1.372,4.219,2.101,12.643,2.928,2.977,3.977,1.144,2.059,0.919,2.1,4.254
49,1,0,0,1,0,14.617,0.503,2.821,1.368,4.235,2.099,12.662,12.193,3.019,7.23,1.396,2.077,1.586,2.117,4.382
5,1,1,0,0,0,14.549,0.505,2.856,1.379,4.205,2.133,12.709,2.984,2.981,3.996,1.159,2.04,0.947,2.102,4.235
6,0,1,0,0,0,14.541,0.53,2.836,1.387,4.206,2.095,12.714,2.927,2.978,3.982,1.144,2.058,0.931,2.12,4.253
7,0,0,0,1,0,14.989,1.185,3.29,1.872,3.998,2.644,12.843,12.157,3.28,7.455,1.989,2.515,2.318,2.528,4.467
8,1,1,0,0,0,14.516,0.481,2.843,1.385,4.251,2.124,12.574,2.954,2.972,3.966,1.155,2.028,0.961,2.084,4.266
9,0,0,0,0,0,14.522,0.5,2.828,1.391,4.251,2.132,12.582,11.588,3.009,7.242,1.359,2.101,1.625,2.119,4.409
