configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,0.294,0.021,0.07,0.037,0.076,0.069,0.275,0.252,0.07,0.15,0.04,0.066,0.058,0.064,0.282
1,0,1,0,1,0,0.3,0.034,0.084,0.047,0.086,0.067,0.28,0.076,0.07,0.08,0.041,0.057,0.036,0.055,0.091
10,0,0,0,1,0,0.269,0.034,0.094,0.054,0.086,0.067,0.252,0.29,0.084,0.155,0.054,0.068,0.063,0.061,0.104
11,1,0,0,0,0,0.267,0.03,0.07,0.037,0.074,0.054,0.249,0.25,0.073,0.147,0.041,0.067,0.054,0.064,0.237
12,1,0,0,1,0,0.308,0.025,0.067,0.037,0.076,0.07,0.27,0.25,0.073,0.15,0.042,0.053,0.047,0.052,0.526
13,0,0,0,0,0,0.299,0.028,0.079,0.044,0.085,0.067,0.269,0.286,0.072,0.144,0.04,0.06,0.044,0.064,0.305
14,0,0,0,1,0,0.308,0.045,0.09,0.055,0.099,0.076,0.259,0.262,0.098,0.175,0.051,0.065,0.063,0.062,0.102
15,1,1,0,1,0,0.291,0.018,0.06,0.032,0.067,0.053,0.274,0.077,0.074,0.081,0.028,0.044,0.024,0.056,0.229
16,1,0,0,0,0,0.291,0.032,0.082,0.052,0.086,0.062,0.274,0.253,0.074,0.148,0.045,0.061,0.053,0.059,0.255
17,0,0,0,1,0,0.304,0.045,0.089,0.056,0.091,0.082,0.284,0.255,0.081,0.152,0.052,0.061,0.061,0.06,0.102
18,0,1,0,1,0,0.288,0.029,0.074,0.047,0.079,0.065,0.246,0.08,0.07,0.078,0.041,0.057,0.037,0.055,0.093
19,0,1,0,0,0,0.257,0.013,0.064,0.041,0.078,0.055,0.27,0.082,0.066,0.075,0.025,0.047,0.024,0.051,0.235
2,1,0,0,1,0,0.268,0.026,0.069,0.041,0.075,0.054,0.242,0.254,0.071,0.145,0.041,0.053,0.048,0.063,0.26
20,1,0,0,0,0,0.297,0.022,0.067,0.038,0.076,0.054,0.244,0.253,0.086,0.175,0.046,0.06,0.055,0.062,0.291
21,1,1,0,1,0,0.257,0.021,0.076,0.035,0.076,0.054,0.267,0.065,0.06,0.07,0.025,0.054,0.031,0.051,0.242
22,1,0,0,0,0,0.307,0.026,0.082,0.045,0.086,0.063,0.276,0.253,0.085,0.169,0.049,0.062,0.055,0.064,0.276
23,0,1,0,0,0,0.257,0.016,0.062,0.043,0.08,0.055,0.265,0.072,0.062,0.069,0.026,0.059,0.027,0.059,0.224
24,1,1,0,1,0,0.262,0.014,0.064,0.043,0.079,0.056,0.27,0.068,0.061,0.072,0.035,0.052,0.021,0.047,0.22
25,0,1,0,0,0,0.292,0.013,0.07,0.032,0.066,0.047,0.238,0.067,0.061,0.069,0.025,0.048,0.021,0.043,0.197
26,0,1,0,0,0,0.294,0.022,0.062,0.03,0.068,0.05,0.24,0.065,0.061,0.069,0.028,0.059,0.026,0.051,0.24
27,0,0,0,1,0,0.317,0.036,0.079,0.049,0.084,0.065,0.252,0.287,0.083,0.162,0.064,0.071,0.072,0.07,0.118
28,0,1,0,1,0,0.269,0.03,0.071,0.041,0.076,0.06,0.242,0.075,0.071,0.096,0.045,0.064,0.044,0.055,0.092
29,0,1,0,0,0,0.257,0.015,0.063,0.043,0.079,0.057,0.276,0.07,0.062,0.071,0.037,0.051,0.025,0.05,0.271
3,1,1,0,1,0,0.304,0.013,0.071,0.037,0.084,0.054,0.274,0.081,0.07,0.08,0.029,0.053,0.022,0.051,0.223
30,0,1,0,1,0,0.311,0.039,0.082,0.054,0.087,0.065,0.271,0.073,0.07,0.077,0.04,0.058,0.036,0.054,0.091
31,1,1,0,1,0,0.298,0.02,0.07,0.044,0.081,0.054,0.241,0.067,0.062,0.071,0.025,0.047,0.023,0.043,0.204
32,1,1,0,1,0,0.3,0.013,0.062,0.038,0.069,0.056,0.239,0.065,0.061,0.085,0.029,0.053,0.021,0.051,0.291
33,0,1,0,0,0,0.29,0.021,0.073,0.037,0.067,0.06,0.273,0.083,0.078,0.079,0.028,0.053,0.023,0.052,0.218
34,1,1,0,1,0,0.262,0.022,0.067,0.032,0.068,0.048,0.236,0.064,0.061,0.071,0.027,0.048,0.02,0.043,0.198
35,1,0,0,0,0,0.302,0.021,0.085,0.044,0.084,0.068,0.252,0.242,0.072,0.145,0.04,0.054,0.049,0.066,0.36
36,0,0,0,0,0,0.269,0.02,0.084,0.045,0.085,0.066,0.273,0.246,0.071,0.145,0.04,0.06,0.048,0.053,0.257
37,0,1,0,1,0,0.302,0.033,0.072,0.042,0.076,0.06,0.245,0.075,0.083,0.088,0.044,0.063,0.048,0.06,0.092
38,1,1,0,0,0,0.281,0.014,0.062,0.032,0.068,0.062,0.263,0.07,0.061,0.086,0.028,0.052,0.021,0.045,0.201
39,0,0,0,0,0,0.285,0.021,0.084,0.044,0.085,0.069,0.283,0.283,0.075,0.146,0.049,0.061,0.047,0.051,0.282
4,1,1,0,1,0,0.261,0.014,0.064,0.044,0.075,0.049,0.243,0.083,0.069,0.08,0.029,0.053,0.021,0.045,0.219
40,0,0,0,0,0,0.303,0.022,0.075,0.038,0.075,0.054,0.243,0.244,0.086,0.17,0.045,0.064,0.053,0.058,0.302
41,1,0,0,1,0,0.302,0.029,0.071,0.046,0.076,0.053,0.244,0.279,0.085,0.166,0.044,0.053,0.054,0.052,0.265
42,1,1,0,0,0,0.256,0.022,0.067,0.039,0.08,0.054,0.277,0.08,0.069,0.079,0.034,0.047,0.022,0.046,0.219
43,0,0,0,1,0,0.312,0.041,0.079,0.05,0.083,0.066,0.256,0.258,0.078,0.154,0.054,0.077,0.073,0.069,0.124
44,1,0,0,1,0,0.265,0.027,0.079,0.047,0.075,0.056,0.246,0.251,0.07,0.148,0.04,0.067,0.054,0.061,0.291
45,0,0,0,1,0,0.31,0.042,0.078,0.048,0.083,0.065,0.253,0.282,0.086,0.154,0.054,0.069,0.062,0.059,0.11
46,1,1,0,0,0,0.292,0.016,0.063,0.032,0.075,0.048,0.237,0.073,0.07,0.079,0.028,0.053,0.023,0.052,0.219
47,1,1,0,0,0,0.294,0.015,0.063,0.03,0.065,0.06,0.273,0.068,0.06,0.071,0.023,0.048,0.031,0.059,0.225
48,0,1,0,0,0,0.258,0.022,0.07,0.04,0.083,0.063,0.244,0.083,0.077,0.081,0.03,0.058,0.023,0.05,0.225
49,1,0,0,1,0,0.302,0.029,0.079,0.043,0.085,0.062,0.267,0.251,0.071,0.147,0.039,0.069,0.056,0.058,0.564
5,1,1,0,0,0,0.293,0.015,0.062,0.034,0.067,0.048,0.236,0.082,0.067,0.085,0.029,0.052,0.027,0.053,0.52
6,0,1,0,0,0,0.291,0.021,0.075,0.041,0.076,0.06,0.266,0.063,0.061,0.084,0.029,0.055,0.025,0.051,0.21
7,0,0,0,1,0,0.306,0.036,0.076,0.049,0.086,0.079,0.261,0.258,0.081,0.183,0.058,0.076,0.068,0.059,0.127
8,1,1,0,0,0,0.262,0.013,0.064,0.032,0.067,0.049,0.236,0.065,0.061,0.07,0.029,0.061,0.022,0.051,0.226
9,0,0,0,0,0,0.306,0.022,0.07,0.047,0.075,0.054,0.272,0.29,0.076,0.149,0.045,0.055,0.06,0.056,0.269
