configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,45.839,1.667,8.551,4.263,15.493,6.227,41.052,35.267,8.973,22.278,4.52,6.031,3.773,6.291,12.977
1,0,1,0,1,0,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.005,0.004,0.003,0.003,0.004
10,0,0,0,1,0,0.006,0.005,0.008,0.006,0.007,0.009,0.006,0.005,0.009,0.005,0.007,0.006,0.007,0.006,0.013
11,1,0,0,0,0,46.189,1.668,8.444,4.209,15.449,6.263,40.91,35.615,8.953,22.464,4.416,6.047,3.738,6.305,12.814
12,1,0,0,1,0,45.956,1.672,8.459,4.183,15.444,6.268,40.447,35.602,8.918,22.282,4.447,6.033,3.706,6.271,12.906
13,0,0,0,0,0,45.603,1.7,8.466,4.194,15.552,6.339,40.37,36.719,9.064,22.027,4.444,6.098,3.693,6.273,12.744
14,0,0,0,1,0,0.006,0.006,0.009,0.004,0.008,0.007,0.007,0.007,0.006,0.005,0.005,0.005,0.005,0.006,0.009
15,1,1,0,1,0,45.696,1.638,8.45,4.185,15.482,6.258,40.199,9.021,8.9,12.288,3.892,6.058,2.812,6.278,12.456
16,1,0,0,0,0,46.096,1.689,8.43,4.186,15.605,6.317,40.834,35.045,8.907,22.133,4.441,6.139,3.77,6.245,12.882
17,0,0,0,1,0,0.006,0.006,0.006,0.005,0.006,0.007,0.007,0.006,0.008,0.007,0.009,0.004,0.009,0.006,0.011
18,0,1,0,1,0,0.005,0.003,0.003,0.004,0.004,0.005,0.004,0.005,0.004,0.003,0.003,0.004,0.005,0.004,0.004
19,0,1,0,0,0,45.594,1.638,8.457,4.215,15.606,6.324,40.72,8.829,9.014,12.33,3.811,6.049,2.794,6.248,12.432
2,1,0,0,1,0,45.858,1.666,8.427,4.184,15.442,6.254,40.355,34.875,8.953,22.182,4.459,6.075,3.705,6.328,12.809
20,1,0,0,0,0,45.843,1.69,8.42,4.174,15.424,6.311,40.811,35.317,9.04,22.332,4.411,6.051,3.756,6.306,12.789
21,1,1,0,1,0,46.356,1.652,8.436,4.205,15.523,6.255,40.176,8.867,8.934,12.291,3.853,6.044,2.814,6.248,12.378
22,1,0,0,0,0,45.522,1.672,8.428,4.229,15.428,6.299,40.52,35.669,8.978,22.361,4.408,6.101,3.759,6.277,12.813
23,0,1,0,0,0,45.509,1.642,8.42,4.207,15.513,6.318,40.565,8.756,8.939,12.259,3.802,6.059,2.796,6.266,12.522
24,1,1,0,1,0,46.233,1.63,8.446,4.165,15.483,6.278,40.366,8.858,8.908,12.305,3.899,6.032,2.811,6.269,12.351
25,0,1,0,0,0,45.681,1.619,8.417,4.175,15.48,6.293,40.766,8.819,8.878,12.331,3.815,6.122,2.793,6.262,12.339
26,0,1,0,0,0,45.784,1.658,8.469,4.245,15.503,6.33,40.517,8.834,8.898,12.246,3.82,6.076,2.805,6.266,12.397
27,0,0,0,1,0,0.005,0.006,0.005,0.009,0.004,0.004,0.008,0.005,0.005,0.009,0.004,0.005,0.005,0.005,0.011
28,0,1,0,1,0,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.005,0.004,0.004,0.005
29,0,1,0,0,0,45.687,1.647,8.419,4.234,15.505,6.302,41.075,8.741,8.9,12.253,3.808,6.098,2.812,6.278,12.436
3,1,1,0,1,0,45.65,1.62,8.416,4.183,15.478,6.245,40.255,8.911,8.907,12.31,3.879,6.029,2.82,6.263,12.455
30,0,1,0,1,0,0.003,0.004,0.004,0.003,0.002,0.002,0.003,0.004,0.004,0.003,0.003,0.005,0.004,0.003,0.003
31,1,1,0,1,0,45.7,1.615,8.441,4.193,15.521,6.257,40.252,8.872,8.889,12.215,3.864,6.023,2.816,6.279,12.442
32,1,1,0,1,0,46.445,1.646,8.584,4.236,15.611,6.258,40.335,8.868,8.926,12.273,3.866,6.043,2.796,6.374,12.366
33,0,1,0,0,0,45.448,1.637,8.438,4.183,15.496,6.261,40.54,8.78,8.946,12.42,3.833,6.049,2.801,6.263,12.382
34,1,1,0,1,0,46.105,1.638,8.434,4.2,15.502,6.248,40.176,8.897,8.939,12.365,3.899,6.045,2.801,6.297,12.358
35,1,0,0,0,0,45.6,1.69,8.443,4.186,15.454,6.31,41.007,36.075,8.978,22.235,4.431,6.076,3.721,6.287,12.807
36,0,0,0,0,0,45.659,1.683,8.432,4.183,15.562,6.324,40.595,35.145,8.977,22.443,4.382,6.049,3.76,6.267,12.843
37,0,1,0,1,0,0.002,0.002,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.005,0.004,0.003,0.003,0.004
38,1,1,0,0,0,45.614,1.62,8.432,4.189,15.436,6.391,40.494,8.788,8.935,12.188,3.814,6.082,2.798,6.339,12.358
39,0,0,0,0,0,45.84,1.68,8.557,4.189,15.467,6.27,40.53,34.957,8.99,21.957,4.457,6.186,3.781,6.272,12.966
4,1,1,0,1,0,46.077,1.674,8.441,4.181,15.458,6.262,40.725,8.892,8.926,12.303,3.878,6.049,2.817,6.281,12.492
40,0,0,0,0,0,45.763,1.679,8.455,4.276,15.519,6.278,40.94,34.829,8.991,21.944,4.482,6.067,3.716,6.253,13.125
41,1,0,0,1,0,45.689,1.711,8.442,4.199,15.487,6.39,40.336,35.341,8.96,22.613,4.463,6.034,3.756,6.281,13.02
42,1,1,0,0,0,45.587,1.647,8.418,4.197,15.695,6.329,40.513,8.743,8.905,12.236,3.82,6.13,2.814,6.361,12.406
43,0,0,0,1,0,0.006,0.004,0.009,0.004,0.005,0.005,0.009,0.004,0.011,0.006,0.006,0.006,0.006,0.005,0.011
44,1,0,0,1,0,45.909,1.688,8.451,4.196,15.474,6.278,40.213,35.014,8.948,22.276,4.458,6.072,3.754,6.27,12.744
45,0,0,0,1,0,0.007,0.005,0.005,0.005,0.005,0.009,0.006,0.005,0.006,0.005,0.005,0.008,0.005,0.005,0.008
46,1,1,0,0,0,45.591,1.629,8.443,4.205,15.468,6.22,40.749,8.786,8.932,12.316,3.821,6.052,2.812,6.444,12.398
47,1,1,0,0,0,45.567,1.62,8.407,4.154,15.53,6.289,40.541,8.85,8.895,12.214,3.812,6.062,2.813,6.324,12.398
48,0,1,0,0,0,45.596,1.641,8.435,4.191,15.5,6.284,41.08,9.041,9.31,12.244,3.818,6.114,2.792,6.28,12.518
49,1,0,0,1,0,46.823,1.693,8.449,4.183,15.452,6.213,40.538,35.641,8.909,21.983,4.522,6.043,3.808,6.26,12.882
5,1,1,0,0,0,45.699,1.63,8.41,4.183,15.481,6.321,40.573,8.745,8.921,12.26,3.812,6.118,2.805,6.249,12.391
6,0,1,0,0,0,45.427,1.617,8.449,4.178,15.469,6.275,40.538,8.784,8.92,12.337,3.799,6.066,2.806,6.256,12.42
7,0,0,0,1,0,0.005,0.006,0.005,0.005,0.004,0.009,0.006,0.005,0.008,0.005,0.006,0.006,0.005,0.004,0.008
8,1,1,0,0,0,45.605,1.63,8.433,4.206,15.5,6.274,40.538,8.79,8.947,12.267,3.808,6.091,2.807,6.273,12.555
9,0,0,0,0,0,45.759,1.686,8.443,4.165,15.429,6.325,40.736,36.854,8.94,21.898,4.433,6.052,3.718,6.243,12.784
