configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,14.715,0.502,2.857,1.397,4.202,2.119,12.529,11.623,3.001,7.217,1.385,2.058,1.59,2.116,4.43
1,0,1,0,1,0,15.004,1.184,3.236,1.887,3.982,2.645,12.767,3.461,3.275,4.142,1.788,2.528,1.699,2.51,4.327
10,0,0,0,1,0,15.038,1.246,3.234,1.891,4.011,2.668,12.75,12.092,3.337,7.405,1.98,2.536,2.413,2.523,4.475
11,1,0,0,0,0,14.398,0.501,2.85,1.383,4.211,2.124,12.591,11.853,2.989,7.245,1.345,2.046,1.577,2.096,4.442
12,1,0,0,1,0,14.622,0.524,2.847,1.388,4.231,2.097,12.535,11.811,3.018,7.225,1.382,2.035,1.553,2.109,4.355
13,0,0,0,0,0,14.505,0.518,2.839,1.371,4.262,2.133,12.619,11.719,2.975,7.272,1.357,2.048,1.59,2.132,4.432
14,0,0,0,1,0,15.049,1.189,3.242,1.872,3.989,2.673,13.092,12.187,3.319,7.48,1.981,2.55,2.345,2.527,4.498
15,1,1,0,1,0,14.902,0.48,2.836,1.386,4.216,2.089,12.495,2.962,2.977,3.975,1.175,2.023,0.952,2.084,4.269
16,1,0,0,0,0,14.44,0.501,2.848,1.388,4.279,2.172,12.62,12.086,3.001,7.217,1.341,2.075,1.549,2.139,4.417
17,0,0,0,1,0,14.966,1.187,3.262,1.859,4.008,2.64,12.797,12.055,3.392,7.484,1.98,2.549,2.316,2.521,4.453
18,0,1,0,1,0,14.965,1.181,3.257,1.87,3.989,2.66,12.701,3.426,3.302,4.128,1.782,2.513,1.694,2.521,4.337
19,0,1,0,0,0,14.405,0.478,2.815,1.387,4.234,2.143,12.638,2.942,2.975,3.987,1.141,2.059,0.961,2.1,4.304
2,1,0,0,1,0,14.561,0.523,2.861,1.387,4.265,2.148,12.561,11.735,2.98,7.192,1.352,2.085,1.554,2.102,4.402
20,1,0,0,0,0,14.448,0.524,2.826,1.385,4.212,2.141,12.645,12.126,2.966,7.277,1.367,2.035,1.596,2.096,4.411
21,1,1,0,1,0,14.625,0.496,2.812,1.379,4.207,2.128,12.484,2.969,2.983,3.974,1.155,2.049,0.956,2.081,4.272
22,1,0,0,0,0,14.529,0.535,2.828,1.374,4.248,2.125,12.615,11.761,2.973,7.55,1.375,2.052,1.562,2.123,4.524
23,0,1,0,0,0,14.471,0.488,2.822,1.39,4.223,2.089,12.609,2.951,2.98,4.006,1.17,2.029,0.949,2.104,4.27
24,1,1,0,1,0,14.662,0.502,2.809,1.385,4.238,2.104,12.518,2.958,2.981,3.961,1.173,2.049,0.946,2.114,4.268
25,0,1,0,0,0,14.353,0.482,2.846,1.376,4.264,2.149,12.601,2.957,2.989,3.964,1.142,2.047,0.928,2.099,4.224
26,0,1,0,0,0,14.358,0.501,2.816,1.362,4.209,2.109,12.584,2.947,2.96,3.98,1.17,2.034,0.941,2.104,4.232
27,0,0,0,1,0,15.0,1.204,3.236,1.879,4.0,2.65,12.894,12.51,3.31,7.534,2.031,2.53,2.325,2.528,4.52
28,0,1,0,1,0,15.06,1.177,3.234,1.86,3.98,2.628,12.849,3.406,3.275,4.12,1.764,2.52,1.701,2.524,4.321
29,0,1,0,0,0,14.918,0.496,2.833,1.378,4.216,2.154,12.553,2.957,2.981,3.996,1.142,2.046,0.928,2.108,4.265
3,1,1,0,1,0,14.55,0.48,2.842,1.38,4.267,2.121,12.499,3.014,2.978,3.974,1.179,2.02,0.92,2.16,4.257
30,0,1,0,1,0,14.883,1.167,3.259,1.88,4.02,2.629,12.805,3.416,3.303,4.168,1.763,2.51,1.681,2.511,4.322
31,1,1,0,1,0,14.485,0.479,2.825,1.387,4.211,2.1,12.593,2.99,2.968,4.007,1.174,2.048,0.943,2.124,4.313
32,1,1,0,1,0,14.492,0.49,2.819,1.382,4.234,2.123,12.533,2.993,2.983,3.974,1.161,2.049,0.927,2.098,4.275
33,0,1,0,0,0,14.417,0.502,2.834,1.385,4.22,2.12,12.617,2.949,2.981,3.972,1.142,2.026,0.939,2.094,4.302
34,1,1,0,1,0,14.534,0.486,2.816,1.389,4.227,2.097,12.482,3.059,2.964,4.006,1.177,2.047,0.951,2.095,4.265
35,1,0,0,0,0,14.468,0.536,2.841,1.39,4.223,2.103,12.637,11.971,2.997,7.331,1.355,2.077,1.567,2.107,4.421
36,0,0,0,0,0,14.487,0.575,2.824,1.391,4.217,2.116,12.632,11.607,2.986,7.301,1.359,2.079,1.631,2.112,4.605
37,0,1,0,1,0,14.98,1.181,3.24,1.868,3.982,2.637,12.783,3.408,3.289,4.138,1.785,2.503,1.696,2.526,4.333
38,1,1,0,0,0,14.576,0.499,2.845,1.383,4.207,2.107,12.765,2.955,2.997,4.037,1.162,2.057,0.951,2.125,4.31
39,0,0,0,0,0,14.491,0.555,2.82,1.375,4.266,2.1,12.67,11.889,3.012,7.319,1.357,2.057,1.545,2.111,4.466
4,1,1,0,1,0,14.527,0.507,2.818,1.387,4.232,2.13,12.569,2.979,2.972,3.973,1.158,2.017,0.929,2.091,4.258
40,0,0,0,0,0,14.499,0.557,2.816,1.366,4.21,2.104,12.654,12.248,2.978,7.252,1.369,2.049,1.566,2.14,4.578
41,1,0,0,1,0,14.548,0.516,2.835,1.391,4.243,2.144,12.498,11.78,3.034,7.243,1.353,2.04,1.576,2.125,4.426
42,1,1,0,0,0,14.41,0.489,2.842,1.383,4.205,2.109,12.564,2.936,2.983,3.973,1.138,2.039,0.959,2.123,4.225
43,0,0,0,1,0,14.908,1.193,3.257,1.867,4.026,2.657,12.928,12.45,3.313,7.442,1.999,2.524,2.341,2.536,4.457
44,1,0,0,1,0,14.495,0.505,2.846,1.404,4.213,2.159,12.727,12.333,2.991,7.189,1.38,2.048,1.568,2.158,4.433
45,0,0,0,1,0,14.948,1.202,3.254,1.864,4.05,2.631,12.815,12.161,3.348,7.45,1.998,2.543,2.356,2.564,4.449
46,1,1,0,0,0,14.43,0.484,2.824,1.376,4.22,2.125,12.577,2.94,2.983,3.987,1.14,2.016,0.956,2.106,4.232
47,1,1,0,0,0,14.461,0.503,2.816,1.377,4.209,2.092,12.625,2.941,2.975,4.002,1.158,2.055,0.936,2.104,4.261
48,0,1,0,0,0,14.452,0.502,2.806,1.383,4.213,2.129,12.664,2.935,2.977,3.999,1.167,2.042,0.919,2.121,4.295
49,1,0,0,1,0,14.519,0.552,2.823,1.392,4.25,2.102,12.536,11.647,3.01,7.268,1.382,2.098,1.605,2.103,4.429
5,1,1,0,0,0,14.486,0.48,2.818,1.388,4.213,2.148,12.584,2.93,2.991,3.995,1.164,2.04,0.958,2.09,4.323
6,0,1,0,0,0,14.471,0.53,2.842,1.384,4.226,2.117,12.655,2.953,3.008,3.966,1.155,2.028,0.953,2.092,4.266
7,0,0,0,1,0,15.014,1.197,3.251,1.872,4.002,2.631,12.842,12.321,3.286,7.58,1.973,2.525,2.396,2.588,4.461
8,1,1,0,0,0,14.402,0.507,2.839,1.409,4.236,2.109,12.794,2.947,2.994,4.038,1.158,2.041,0.933,2.094,4.307
9,0,0,0,0,0,14.494,0.558,2.828,1.379,4.259,2.149,12.72,11.681,3.016,7.248,1.373,2.055,1.568,2.115,4.381
