configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,8.628,0.331,1.742,0.845,2.323,1.299,7.172,6.984,1.795,4.284,0.786,1.211,1.038,1.259,2.706
1,0,1,0,1,0,9.132,0.708,1.966,1.103,2.365,1.58,7.407,2.057,1.975,2.452,1.056,1.532,1.044,1.499,2.578
10,0,0,0,1,0,8.735,0.738,1.952,1.121,2.337,1.617,7.398,7.479,1.982,4.413,1.195,1.525,1.473,1.533,2.667
11,1,0,0,0,0,8.491,0.3,1.699,0.829,2.299,1.287,7.232,7.303,1.793,4.311,0.775,1.227,1.02,1.273,2.691
12,1,0,0,1,0,8.541,0.304,1.693,0.814,2.377,1.263,7.299,7.008,1.79,4.315,0.792,1.242,1.033,1.266,2.702
13,0,0,0,0,0,8.514,0.321,1.703,0.832,2.305,1.292,7.256,6.957,1.81,4.344,0.751,1.243,1.002,1.28,2.818
14,0,0,0,1,0,8.792,0.772,1.949,1.127,2.374,1.594,7.386,7.606,1.988,4.431,1.186,1.519,1.518,1.514,2.72
15,1,1,0,1,0,8.553,0.299,1.687,0.802,2.291,1.27,7.217,1.833,1.773,2.348,0.666,1.212,0.56,1.246,2.575
16,1,0,0,0,0,8.504,0.326,1.695,0.821,2.299,1.291,7.232,6.977,1.774,4.308,0.771,1.226,1.025,1.262,2.75
17,0,0,0,1,0,8.757,0.763,1.968,1.127,2.379,1.588,7.39,7.293,2.012,4.434,1.202,1.52,1.518,1.529,2.704
18,0,1,0,1,0,8.751,0.718,1.961,1.111,2.342,1.588,7.369,2.063,1.985,2.446,1.066,1.534,1.019,1.517,2.594
19,0,1,0,0,0,8.577,0.292,1.715,0.805,2.334,1.29,7.198,1.786,1.788,2.381,0.636,1.231,0.562,1.261,2.602
2,1,0,0,1,0,8.577,0.316,1.703,0.809,2.33,1.278,7.18,7.023,1.8,4.32,0.778,1.255,1.045,1.253,2.751
20,1,0,0,0,0,8.566,0.326,1.722,0.834,2.332,1.267,7.223,7.108,1.801,4.357,0.777,1.246,1.024,1.259,2.737
21,1,1,0,1,0,8.631,0.304,1.712,0.806,2.293,1.276,7.209,1.793,1.784,2.343,0.664,1.213,0.567,1.24,2.605
22,1,0,0,0,0,8.571,0.318,1.716,0.82,2.316,1.296,7.212,7.065,1.809,4.4,0.762,1.248,1.016,1.278,2.714
23,0,1,0,0,0,8.478,0.311,1.683,0.808,2.297,1.282,7.209,1.781,1.768,2.335,0.644,1.243,0.563,1.254,2.714
24,1,1,0,1,0,8.635,0.304,1.685,0.827,2.298,1.282,7.157,1.809,1.769,2.385,0.66,1.232,0.582,1.244,2.581
25,0,1,0,0,0,8.611,0.304,1.683,0.802,2.326,1.262,7.204,1.781,1.77,2.358,0.656,1.215,0.576,1.262,2.624
26,0,1,0,0,0,8.496,0.288,1.689,0.799,2.297,1.251,7.226,1.79,1.767,2.359,0.635,1.219,0.584,1.252,2.628
27,0,0,0,1,0,8.766,0.774,1.952,1.121,2.322,1.571,7.409,7.263,2.0,4.531,1.197,1.516,1.472,1.521,2.712
28,0,1,0,1,0,8.924,0.738,1.934,1.102,2.345,1.601,7.374,2.085,1.987,2.446,1.078,1.55,1.034,1.506,2.588
29,0,1,0,0,0,8.499,0.316,1.68,0.829,2.3,1.267,7.258,1.771,1.767,2.366,0.632,1.222,0.564,1.247,2.59
3,1,1,0,1,0,8.525,0.312,1.687,0.81,2.312,1.282,7.264,1.807,1.765,2.358,0.644,1.228,0.555,1.261,2.607
30,0,1,0,1,0,8.779,0.717,1.956,1.125,2.329,1.591,7.396,2.047,1.987,2.471,1.052,1.508,1.014,1.505,2.583
31,1,1,0,1,0,8.555,0.305,1.694,0.818,2.32,1.273,7.198,1.795,1.765,2.371,0.648,1.24,0.56,1.254,2.623
32,1,1,0,1,0,8.545,0.293,1.728,0.801,2.327,1.259,7.215,1.78,1.832,2.347,0.666,1.241,0.552,1.253,2.615
