configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,65.596,2.259,11.558,5.635,21.384,8.35,53.709,47.16,11.946,30.2,6.089,8.189,4.719,8.411,17.87
1,0,1,0,1,0,0.003,0.003,0.003,0.004,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.005,0.003,0.003
10,0,0,0,1,0,0.006,0.006,0.004,0.005,0.006,0.009,0.01,0.01,0.01,0.005,0.006,0.009,0.005,0.005,0.006
11,1,0,0,0,0,62.325,2.234,11.454,5.627,21.41,8.382,54.058,48.518,12.219,29.597,5.891,8.084,4.679,8.408,17.176
12,1,0,0,1,0,62.546,2.237,11.439,5.584,21.466,8.375,53.644,46.975,11.968,29.955,6.017,8.07,4.676,8.583,17.547
13,0,0,0,0,0,61.988,2.241,11.336,5.594,21.392,8.397,53.879,46.686,12.089,29.627,5.946,8.108,4.732,8.474,17.432
14,0,0,0,1,0,0.005,0.006,0.005,0.004,0.01,0.007,0.005,0.005,0.006,0.006,0.006,0.006,0.007,0.006,0.009
15,1,1,0,1,0,62.238,2.177,11.404,5.654,21.408,8.304,53.809,11.792,11.877,16.552,5.172,8.121,3.782,8.388,16.683
16,1,0,0,0,0,61.762,2.224,11.345,5.664,21.479,8.346,54.297,47.225,12.082,29.922,5.922,8.145,4.771,8.385,17.254
17,0,0,0,1,0,0.007,0.007,0.007,0.007,0.008,0.006,0.006,0.006,0.006,0.006,0.006,0.004,0.005,0.007,0.005
18,0,1,0,1,0,0.004,0.003,0.003,0.003,0.003,0.004,0.005,0.003,0.004,0.004,0.004,0.002,0.005,0.003,0.005
19,0,1,0,0,0,62.483,2.155,11.344,5.552,21.391,8.455,55.083,11.689,11.901,16.526,5.085,8.081,3.75,8.39,16.635
2,1,0,0,1,0,62.171,2.216,11.365,5.59,21.441,8.319,53.488,48.09,11.982,29.615,5.941,8.185,4.656,8.42,17.182
