configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,3.918,0.14,0.803,0.389,1.048,0.598,3.301,3.358,0.848,1.988,0.39,0.578,0.507,0.593,1.365
1,0,1,0,1,0,4.054,0.337,0.914,0.518,1.089,0.742,3.419,0.971,0.935,1.123,0.509,0.715,0.485,0.71,1.219
10,0,0,0,1,0,4.094,0.35,0.936,0.527,1.083,0.75,3.44,3.425,0.951,2.026,0.581,0.75,0.721,0.718,1.261
11,1,0,0,0,0,3.945,0.159,0.792,0.38,1.029,0.602,3.318,3.331,0.836,2.009,0.381,0.573,0.51,0.589,1.365
12,1,0,0,1,0,3.915,0.136,0.82,0.388,1.044,0.596,3.286,3.31,0.828,2.038,0.371,0.585,0.511,0.59,1.445
13,0,0,0,0,0,3.906,0.139,0.816,0.382,1.028,0.601,3.32,3.308,0.851,2.005,0.377,0.608,0.503,0.587,1.398
14,0,0,0,1,0,3.999,0.36,0.923,0.516,1.097,0.776,3.409,3.408,0.941,2.048,0.584,0.737,0.727,0.733,1.265
15,1,1,0,1,0,3.897,0.125,0.795,0.399,1.03,0.607,3.351,0.835,0.846,1.055,0.302,0.578,0.259,0.601,1.3
16,1,0,0,0,0,3.856,0.139,0.792,0.405,1.016,0.619,3.383,3.295,0.834,2.003,0.386,0.585,0.518,0.594,1.389
17,0,0,0,1,0,4.056,0.362,0.916,0.517,1.075,0.78,3.406,3.463,0.953,2.049,0.586,0.72,0.727,0.732,1.26
18,0,1,0,1,0,4.018,0.337,0.93,0.518,1.081,0.741,3.406,0.974,0.928,1.113,0.515,0.726,0.479,0.71,1.212
19,0,1,0,0,0,3.9,0.129,0.788,0.37,1.01,0.596,3.319,0.856,0.831,1.077,0.304,0.601,0.261,0.582,1.342
2,1,0,0,1,0,3.906,0.159,0.799,0.401,1.018,0.589,3.317,3.306,0.857,2.02,0.393,0.6,0.505,0.617,1.362
20,1,0,0,0,0,3.93,0.149,0.792,0.401,1.022,0.597,3.335,3.39,0.837,2.1,0.369,0.604,0.509,0.594,1.39
21,1,1,0,1,0,3.924,0.146,0.788,0.404,1.011,0.603,3.273,0.854,0.821,1.067,0.329,0.582,0.279,0.579,1.283
22,1,0,0,0,0,3.931,0.156,0.793,0.383,1.022,0.614,3.357,3.368,0.846,2.033,0.369,0.593,0.504,0.605,1.364
23,0,1,0,0,0,3.913,0.145,0.787,0.374,1.015,0.613,3.317,0.86,0.821,1.156,0.322,0.568,0.266,0.582,1.292
24,1,1,0,1,0,3.914,0.145,0.795,0.399,1.017,0.59,3.281,0.838,0.85,1.086,0.306,0.568,0.26,0.607,1.306
25,0,1,0,0,0,3.94,0.145,0.802,0.395,1.012,0.605,3.311,0.847,0.824,1.065,0.303,0.57,0.258,0.58,1.387
26,0,1,0,0,0,3.907,0.129,0.79,0.379,1.016,0.609,3.328,0.827,0.853,1.064,0.3,0.571,0.269,0.607,1.307
