configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,45.883,1.693,8.637,4.255,15.523,6.302,40.419,35.407,9.115,22.113,4.544,6.193,3.835,6.363,12.83
1,0,1,0,1,0,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.002,0.003,0.004
10,0,0,0,1,0,0.006,0.008,0.005,0.006,0.009,0.004,0.006,0.01,0.005,0.009,0.006,0.005,0.009,0.004,0.008
11,1,0,0,0,0,45.843,1.692,8.41,4.164,15.548,6.285,40.779,35.164,9.044,22.474,4.504,6.038,3.713,6.278,12.921
12,1,0,0,1,0,46.295,1.692,8.529,4.206,15.529,6.271,40.416,35.398,8.991,22.107,4.459,6.048,3.764,6.322,12.735
13,0,0,0,0,0,45.638,1.713,8.425,4.178,15.86,6.293,41.278,35.101,9.056,22.179,4.538,6.082,3.711,6.284,12.739
14,0,0,0,1,0,0.006,0.007,0.008,0.005,0.006,0.007,0.01,0.007,0.01,0.004,0.007,0.007,0.008,0.007,0.015
15,1,1,0,1,0,45.828,1.625,8.439,4.214,15.489,6.23,40.625,8.937,9.022,12.25,3.871,6.072,2.797,6.28,12.481
16,1,0,0,0,0,46.375,1.704,8.429,4.167,15.52,6.377,41.086,36.08,9.046,21.968,4.41,6.043,3.733,6.287,12.836
17,0,0,0,1,0,0.006,0.009,0.008,0.005,0.005,0.008,0.004,0.007,0.012,0.006,0.006,0.005,0.01,0.004,0.012
18,0,1,0,1,0,0.004,0.003,0.004,0.004,0.005,0.004,0.004,0.005,0.003,0.004,0.004,0.005,0.004,0.004,0.005
19,0,1,0,0,0,46.294,1.638,8.489,4.178,15.633,6.244,40.699,8.775,8.951,12.278,3.832,6.164,2.815,6.267,12.338
2,1,0,0,1,0,45.812,1.701,8.432,4.191,15.514,6.252,40.8,34.706,9.123,22.951,4.454,6.047,3.717,6.572,12.834
20,1,0,0,0,0,45.511,1.699,8.437,4.155,15.585,6.423,41.612,34.944,8.982,22.147,4.417,6.078,3.777,6.276,12.793
21,1,1,0,1,0,47.042,1.635,8.41,4.187,15.513,6.352,40.232,8.833,8.953,12.289,3.902,6.038,2.837,6.281,12.506
