configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,9.619,0.358,1.916,0.927,2.627,1.442,8.084,7.937,1.985,4.93,0.906,1.38,1.148,1.396,3.02
1,0,1,0,1,0,9.79,0.813,2.186,1.269,2.629,1.796,8.354,2.305,2.228,2.786,1.197,1.703,1.154,1.691,2.909
10,0,0,0,1,0,9.893,0.831,2.186,1.285,2.649,1.809,8.314,8.154,2.25,4.954,1.349,1.726,1.675,1.707,3.043
11,1,0,0,0,0,9.562,0.367,1.924,0.917,2.657,1.447,8.135,7.897,1.986,4.955,0.899,1.391,1.127,1.428,3.038
12,1,0,0,1,0,9.668,0.344,1.89,0.915,2.619,1.429,8.121,8.059,2.017,4.804,0.908,1.366,1.145,1.424,3.004
13,0,0,0,0,0,9.535,0.339,1.912,0.913,2.636,1.427,8.14,7.798,2.01,4.863,0.894,1.373,1.117,1.427,2.976
14,0,0,0,1,0,10.002,0.832,2.198,1.269,2.627,1.797,8.313,8.507,2.247,4.975,1.336,1.701,1.69,1.697,3.029
15,1,1,0,1,0,9.63,0.324,1.89,0.932,2.626,1.429,8.082,2.029,1.977,2.65,0.749,1.36,0.649,1.402,2.903
16,1,0,0,0,0,9.488,0.365,1.923,0.915,2.638,1.415,8.129,7.986,1.995,4.89,0.871,1.381,1.195,1.417,3.092
17,0,0,0,1,0,9.911,0.821,2.213,1.254,2.625,1.808,8.347,8.361,2.228,4.928,1.339,1.719,1.672,1.695,3.061
18,0,1,0,1,0,9.836,0.81,2.192,1.279,2.62,1.803,8.295,2.325,2.235,2.756,1.195,1.718,1.149,1.725,2.897
19,0,1,0,0,0,9.85,0.324,1.885,0.926,2.623,1.443,8.162,1.984,1.992,2.684,0.756,1.382,0.646,1.395,2.895
2,1,0,0,1,0,9.738,0.343,1.888,0.938,2.621,1.42,8.131,7.949,2.023,4.841,0.887,1.396,1.126,1.402,2.999
20,1,0,0,0,0,9.507,0.34,1.893,0.931,2.643,1.44,8.104,7.85,1.987,5.1,0.886,1.404,1.148,1.4,2.983
21,1,1,0,1,0,9.768,0.339,1.887,0.923,2.614,1.468,8.122,1.98,2.007,2.652,0.747,1.383,0.635,1.43,2.925
22,1,0,0,0,0,9.563,0.36,1.887,0.935,2.613,1.412,8.149,7.984,2.007,4.853,0.926,1.384,1.15,1.425,3.011
23,0,1,0,0,0,9.579,0.342,1.885,0.922,2.609,1.396,8.131,1.973,2.001,2.644,0.736,1.367,0.642,1.409,2.903
24,1,1,0,1,0,9.575,0.325,1.898,0.923,2.625,1.393,8.082,1.999,1.972,2.638,0.744,1.38,0.628,1.42,2.925
25,0,1,0,0,0,9.524,0.342,1.905,0.905,2.622,1.433,8.152,1.98,1.996,2.629,0.736,1.375,0.631,1.393,2.922
26,0,1,0,0,0,9.613,0.36,1.929,0.953,2.692,1.437,8.485,2.07,2.058,2.822,0.837,1.517,0.72,1.532,3.232
27,0,0,0,1,0,10.122,0.809,2.182,1.276,2.627,1.783,8.338,8.271,2.225,5.056,1.339,1.708,1.627,1.715,3.039
28,0,1,0,1,0,9.831,0.799,2.196,1.266,2.612,1.8,8.297,2.304,2.288,2.763,1.204,1.724,1.142,1.706,2.933
29,0,1,0,0,0,9.671,0.339,1.899,0.914,2.677,1.392,8.201,1.999,1.999,2.651,0.76,1.362,0.632,1.393,2.895
3,1,1,0,1,0,9.72,0.335,1.897,0.922,2.652,1.423,8.098,1.985,2.0,2.623,0.767,1.382,0.641,1.496,2.859
30,0,1,0,1,0,9.941,0.794,2.206,1.248,2.628,1.782,8.344,2.314,2.233,2.773,1.205,1.714,1.135,1.689,2.892
31,1,1,0,1,0,9.55,0.344,1.887,0.931,2.617,1.442,8.079,1.997,1.992,2.653,0.763,1.354,0.631,1.389,2.904
32,1,1,0,1,0,9.582,0.372,1.897,0.906,2.63,1.419,8.255,1.984,2.011,2.646,0.751,1.371,0.638,1.4,2.897
33,0,1,0,0,0,9.591,0.322,1.89,0.904,2.613,1.411,8.088,1.987,1.982,2.648,0.754,1.353,0.637,1.411,2.929
34,1,1,0,1,0,9.72,0.342,1.892,0.93,2.617,1.393,8.052,1.995,1.987,2.644,0.747,1.373,0.65,1.412,2.919
35,1,0,0,0,0,9.553,0.356,1.912,0.928,2.627,1.409,8.13,8.05,2.056,4.856,0.871,1.396,1.128,1.405,3.136
36,0,0,0,0,0,9.76,0.416,2.008,0.95,2.848,1.457,8.448,8.047,2.035,4.808,0.906,1.378,1.152,1.433,3.008
37,0,1,0,1,0,9.862,0.79,2.192,1.255,2.623,1.763,8.279,2.32,2.222,2.737,1.188,1.69,1.141,1.679,2.891
38,1,1,0,0,0,9.503,0.344,1.882,0.922,2.628,1.409,8.129,2.003,2.019,2.626,0.753,1.369,0.629,1.398,2.988
39,0,0,0,0,0,9.662,0.342,1.917,0.915,2.629,1.428,8.093,8.096,2.04,4.849,0.87,1.39,1.117,1.461,3.002
4,1,1,0,1,0,9.545,0.337,1.888,0.905,2.63,1.4,8.091,1.992,1.981,2.633,0.768,1.359,0.658,1.402,2.949
40,0,0,0,0,0,9.586,0.359,1.892,0.936,2.632,1.408,8.133,7.907,2.003,4.92,0.884,1.369,1.145,1.403,3.081
41,1,0,0,1,0,9.562,0.361,1.893,0.935,2.669,1.424,8.087,7.809,1.989,4.893,0.881,1.407,1.119,1.421,3.042
42,1,1,0,0,0,9.518,0.353,1.886,0.91,2.606,1.411,8.105,1.996,2.015,2.636,0.757,1.384,0.646,1.415,2.948
