configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,12.62,0.444,2.444,1.204,3.478,1.809,10.667,10.27,2.546,6.234,1.185,1.751,1.386,1.78,3.819
1,0,1,0,1,0,12.843,0.987,2.761,1.587,3.367,2.23,11.002,2.918,2.787,3.494,1.513,2.146,1.451,2.139,3.672
10,0,0,0,1,0,12.882,1.01,2.774,1.589,3.365,2.273,10.853,10.861,2.822,6.302,1.684,2.223,2.017,2.142,3.791
11,1,0,0,0,0,12.407,0.426,2.426,1.182,3.496,1.787,10.766,10.17,2.574,6.162,1.154,1.766,1.393,1.78,3.786
12,1,0,0,1,0,12.448,0.448,2.395,1.179,3.474,1.804,10.639,9.978,2.545,6.158,1.18,1.75,1.36,1.806,3.828
13,0,0,0,0,0,12.451,0.444,2.42,1.191,3.535,1.814,10.685,10.048,2.545,6.149,1.137,1.77,1.388,1.799,3.812
14,0,0,0,1,0,12.759,1.002,2.767,1.575,3.392,2.253,10.772,10.454,2.829,6.393,1.688,2.151,2.026,2.14,3.818
15,1,1,0,1,0,12.421,0.436,2.416,1.19,3.46,1.792,10.625,2.543,2.513,3.361,0.981,1.745,0.811,1.77,3.63
16,1,0,0,0,0,12.43,0.444,2.398,1.186,3.47,1.806,10.702,10.339,2.548,6.336,1.13,1.748,1.375,1.821,3.988
17,0,0,0,1,0,12.796,1.003,2.775,1.586,3.356,2.252,10.85,10.563,2.815,6.271,1.676,2.127,2.057,2.169,3.809
18,0,1,0,1,0,12.845,1.001,2.749,1.586,3.345,2.239,10.821,2.94,2.805,3.522,1.497,2.149,1.429,2.146,3.693
19,0,1,0,0,0,12.386,0.431,2.396,1.172,3.485,1.786,10.621,2.516,2.519,3.359,0.976,1.748,0.803,1.768,3.68
2,1,0,0,1,0,12.533,0.448,2.404,1.163,3.472,1.843,10.579,9.991,2.566,6.159,1.147,1.725,1.36,1.786,3.754
20,1,0,0,0,0,12.441,0.447,2.402,1.183,3.48,1.813,10.681,9.927,2.57,6.16,1.157,1.75,1.416,1.778,3.788
21,1,1,0,1,0,12.442,0.406,2.401,1.153,3.467,1.803,10.599,2.525,2.514,3.397,0.976,1.748,0.79,1.765,3.639
22,1,0,0,0,0,12.45,0.437,2.426,1.184,3.467,1.842,10.716,9.961,2.543,6.159,1.162,1.751,1.398,1.812,3.787
23,0,1,0,0,0,12.336,0.423,2.419,1.151,3.471,1.8,10.635,2.494,2.565,3.403,0.984,1.723,0.819,1.787,3.661
24,1,1,0,1,0,12.435,0.422,2.392,1.18,3.458,1.814,10.726,2.6,2.53,3.384,0.985,1.716,0.856,1.793,3.644
25,0,1,0,0,0,12.455,0.407,2.416,1.154,3.485,1.804,10.609,2.519,2.515,3.389,0.986,1.728,0.795,1.777,3.67
26,0,1,0,0,0,12.317,0.408,2.391,1.171,3.5,1.812,10.697,2.523,2.538,3.362,0.968,1.72,0.791,1.767,3.698
27,0,0,0,1,0,13.068,1.019,2.756,1.58,3.359,2.242,11.005,10.278,2.811,6.355,1.672,2.188,2.009,2.146,3.814
28,0,1,0,1,0,12.884,1.007,2.765,1.571,3.357,2.239,10.816,2.927,2.798,3.543,1.49,2.12,1.43,2.112,3.668
29,0,1,0,0,0,12.366,0.429,2.39,1.175,3.458,1.809,10.773,2.522,2.535,3.397,0.986,1.731,0.835,1.775,3.68
3,1,1,0,1,0,12.405,0.411,2.415,1.179,3.517,1.788,10.573,2.544,2.558,3.419,1.005,1.72,0.8,1.769,3.654
30,0,1,0,1,0,12.827,0.985,2.764,1.585,3.339,2.246,10.785,2.909,2.806,3.505,1.497,2.132,1.442,2.15,3.655
31,1,1,0,1,0,12.485,0.42,2.394,1.201,3.468,1.787,10.604,2.542,2.52,3.367,0.992,1.739,0.809,1.776,3.686
32,1,1,0,1,0,12.393,0.408,2.388,1.16,3.463,1.79,10.637,2.542,2.563,3.377,1.003,1.717,0.775,1.792,3.605
33,0,1,0,0,0,12.413,0.406,2.39,1.174,3.468,1.844,10.654,2.538,2.536,3.402,0.966,1.781,0.784,1.792,3.62
34,1,1,0,1,0,12.424,0.425,2.389,1.152,3.482,1.805,10.614,2.562,2.532,3.371,1.006,1.725,0.818,1.821,3.663
35,1,0,0,0,0,12.37,0.439,2.42,1.19,3.51,1.81,10.67,10.448,2.534,6.176,1.204,1.735,1.345,1.771,3.839
36,0,0,0,0,0,12.365,0.446,2.42,1.161,3.455,1.805,10.661,10.041,2.591,6.164,1.155,1.825,1.382,1.781,3.788
37,0,1,0,1,0,12.795,1.0,2.749,1.581,3.345,2.242,10.801,2.895,2.776,3.491,1.508,2.119,1.444,2.136,3.651
38,1,1,0,0,0,12.469,0.42,2.393,1.179,3.486,1.8,10.613,2.509,2.502,3.389,0.994,1.719,0.793,1.792,3.651
