configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,11.059,0.401,2.199,1.081,3.086,1.638,9.343,9.045,2.295,5.559,1.071,1.593,1.269,1.602,3.566
1,0,1,0,1,0,11.323,0.895,2.489,1.41,3.052,2.045,9.556,2.647,2.538,3.201,1.355,1.939,1.308,1.918,3.32
10,0,0,0,1,0,11.269,0.922,2.499,1.435,3.02,2.038,9.541,9.354,2.536,5.773,1.575,1.942,1.834,1.942,3.433
11,1,0,0,0,0,10.975,0.425,2.174,1.066,3.079,1.625,9.318,9.066,2.302,5.594,1.075,1.611,1.292,1.625,3.403
12,1,0,0,1,0,11.012,0.387,2.171,1.053,3.084,1.684,9.297,9.075,2.298,5.581,1.047,1.603,1.282,1.635,3.382
13,0,0,0,0,0,11.015,0.396,2.173,1.044,3.101,1.639,9.37,9.01,2.32,5.533,1.04,1.587,1.249,1.611,3.459
14,0,0,0,1,0,11.331,0.924,2.545,1.417,3.017,2.034,9.572,9.446,2.566,5.719,1.529,1.952,1.848,1.95,3.426
15,1,1,0,1,0,11.036,0.385,2.171,1.035,3.087,1.62,9.281,2.276,2.297,3.048,0.896,1.557,0.738,1.62,3.284
16,1,0,0,0,0,11.06,0.388,2.197,1.054,3.103,1.625,9.362,9.273,2.332,5.58,1.034,1.627,1.34,1.604,3.426
17,0,0,0,1,0,11.321,0.912,2.498,1.421,3.021,2.039,9.558,9.645,2.571,5.713,1.527,1.956,1.852,1.981,3.415
18,0,1,0,1,0,11.252,0.892,2.491,1.419,3.017,2.214,9.567,2.659,2.544,3.163,1.351,1.928,1.297,1.936,3.324
19,0,1,0,0,0,10.975,0.394,2.177,1.042,3.098,1.614,9.408,2.281,2.282,3.048,0.885,1.588,0.753,1.605,3.363
2,1,0,0,1,0,11.038,0.401,2.196,1.1,3.092,1.64,9.35,9.112,2.3,5.565,1.072,1.56,1.246,1.651,3.445
20,1,0,0,0,0,11.011,0.401,2.172,1.057,3.106,1.613,9.457,9.001,2.286,5.575,1.061,1.585,1.258,1.618,3.458
21,1,1,0,1,0,11.003,0.386,2.17,1.037,3.11,1.613,9.321,2.272,2.291,3.089,0.89,1.566,0.74,1.598,3.307
22,1,0,0,0,0,10.966,0.392,2.189,1.058,3.082,1.642,9.369,9.363,2.303,5.587,1.06,1.569,1.246,1.627,3.459
23,0,1,0,0,0,10.958,0.39,2.171,1.044,3.104,1.636,9.371,2.285,2.305,3.083,0.905,1.581,0.728,1.619,3.301
24,1,1,0,1,0,11.15,0.364,2.169,1.04,3.121,1.659,9.362,2.284,2.268,3.059,0.891,1.583,0.716,1.625,3.31
25,0,1,0,0,0,10.976,0.385,2.168,1.052,3.086,1.618,9.433,2.273,2.293,3.077,0.892,1.565,0.717,1.604,3.291
26,0,1,0,0,0,10.939,0.371,2.194,1.052,3.095,1.662,9.397,2.273,2.313,3.057,0.898,1.571,0.735,1.627,3.304
27,0,0,0,1,0,11.324,0.912,2.488,1.419,3.027,2.031,9.583,9.455,2.572,5.694,1.529,1.951,1.856,1.941,3.452
28,0,1,0,1,0,11.304,0.91,2.489,1.434,3.025,2.026,9.571,2.655,2.55,3.168,1.373,1.945,1.314,1.953,3.324
29,0,1,0,0,0,10.964,0.371,2.183,1.032,3.122,1.642,9.32,2.304,2.287,3.091,0.904,1.574,0.735,1.626,3.309
3,1,1,0,1,0,11.033,0.384,2.192,1.066,3.072,1.648,9.322,2.307,2.278,3.048,0.893,1.571,0.709,1.601,3.341
30,0,1,0,1,0,11.397,0.904,2.506,1.42,3.029,2.03,9.567,2.636,2.532,3.159,1.368,1.951,1.288,1.931,3.326
31,1,1,0,1,0,10.955,0.389,2.173,1.039,3.097,1.627,9.301,2.307,2.28,3.097,0.915,1.589,0.745,1.627,3.305
32,1,1,0,1,0,10.981,0.369,2.192,1.054,3.101,1.648,9.357,2.303,2.293,3.07,0.949,1.576,0.709,1.63,3.278
33,0,1,0,0,0,10.949,0.38,2.184,1.082,3.074,1.605,9.325,2.267,2.317,3.097,0.902,1.58,0.703,1.62,3.324
34,1,1,0,1,0,10.979,0.384,2.194,1.036,3.081,1.609,9.308,2.301,2.295,3.072,0.917,1.569,0.747,1.622,3.324
35,1,0,0,0,0,10.926,0.405,2.19,1.047,3.103,1.634,9.369,9.681,2.307,5.566,1.055,1.563,1.24,1.596,3.468
36,0,0,0,0,0,10.945,0.389,2.177,1.053,3.094,1.608,9.543,9.004,2.347,5.613,1.048,1.603,1.269,1.614,3.386
37,0,1,0,1,0,11.295,0.895,2.509,1.433,3.036,2.016,9.561,2.663,2.527,3.151,1.374,1.948,1.299,1.941,3.309
38,1,1,0,0,0,10.94,0.37,2.193,1.05,3.073,1.632,9.412,2.301,2.273,3.045,0.881,1.573,0.72,1.601,3.262
39,0,0,0,0,0,11.058,0.389,2.17,1.05,3.114,1.676,9.402,8.962,2.312,5.723,1.063,1.582,1.257,1.63,3.469
4,1,1,0,1,0,11.128,0.391,2.189,1.06,3.074,1.611,9.329,2.308,2.271,3.042,0.891,1.579,0.742,1.607,3.323
40,0,0,0,0,0,10.971,0.41,2.177,1.045,3.104,1.662,9.373,9.009,2.304,5.544,1.062,1.567,1.278,1.614,3.4
41,1,0,0,1,0,11.216,0.402,2.207,1.088,3.112,1.634,9.355,8.992,2.3,5.55,1.077,1.653,1.267,1.61,3.411
42,1,1,0,0,0,11.04,0.376,2.202,1.049,3.077,1.63,9.344,2.257,2.302,3.04,0.907,1.575,0.742,1.623,3.37
43,0,0,0,1,0,11.341,0.916,2.552,1.412,3.038,2.035,9.585,9.692,2.585,5.656,1.537,1.959,1.845,1.988,3.409
44,1,0,0,1,0,11.009,0.387,2.2,1.045,3.132,1.641,9.314,9.485,2.334,5.691,1.064,1.588,1.292,1.662,3.416
45,0,0,0,1,0,11.328,0.912,2.503,1.429,3.009,2.035,9.583,9.635,2.558,5.716,1.513,1.954,1.858,1.991,3.407
46,1,1,0,0,0,10.971,0.379,2.171,1.065,3.091,1.642,9.336,2.283,2.288,3.074,0.895,1.586,0.732,1.628,3.309
47,1,1,0,0,0,10.944,0.39,2.168,1.043,3.105,1.615,9.429,2.283,2.302,3.057,0.885,1.572,0.715,1.628,3.307
48,0,1,0,0,0,10.939,0.372,2.181,1.032,3.088,1.62,9.455,2.299,2.282,3.189,0.904,1.563,0.713,1.602,3.34
49,1,0,0,1,0,11.054,0.387,2.225,1.062,3.079,1.633,9.36,9.165,2.303,5.548,1.081,1.592,1.292,1.613,3.449
5,1,1,0,0,0,10.958,0.39,2.163,1.062,3.076,1.627,9.345,2.274,2.266,3.069,0.905,1.574,0.716,1.609,3.319
6,0,1,0,0,0,10.963,0.369,2.185,1.048,3.093,1.656,9.358,2.284,2.295,3.027,0.894,1.588,0.743,1.626,3.413
7,0,0,0,1,0,11.318,0.931,2.498,1.416,3.058,2.021,9.587,9.44,2.534,5.688,1.536,1.947,1.863,1.939,3.417
8,1,1,0,0,0,11.073,0.379,2.173,1.041,3.1,1.635,9.403,2.265,2.298,3.056,0.897,1.565,0.728,1.604,3.291
9,0,0,0,0,0,10.98,0.413,2.174,1.04,3.077,1.647,9.37,8.917,2.312,5.573,1.036,1.608,1.252,1.621,3.435
