configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,9.811,0.353,1.949,0.961,2.676,1.469,8.221,7.965,2.041,4.936,0.928,1.383,1.157,1.418,3.095
1,0,1,0,1,0,10.046,0.811,2.205,1.253,2.668,1.795,8.416,2.354,2.229,2.797,1.219,1.712,1.167,1.702,2.946
10,0,0,0,1,0,10.208,0.818,2.216,1.263,2.675,1.801,8.435,8.563,2.263,5.045,1.36,1.733,1.667,1.705,3.025
11,1,0,0,0,0,9.707,0.361,1.942,0.934,2.687,1.455,8.245,8.001,2.04,4.919,0.899,1.42,1.186,1.429,3.089
12,1,0,0,1,0,9.795,0.342,1.914,0.929,2.684,1.452,8.257,7.904,2.054,4.954,0.913,1.389,1.145,1.425,3.176
13,0,0,0,0,0,9.641,0.365,1.929,0.925,2.664,1.438,8.257,8.096,2.048,4.891,0.898,1.411,1.145,1.448,3.102
14,0,0,0,1,0,10.053,0.826,2.212,1.289,2.661,1.807,8.435,8.389,2.266,5.117,1.369,1.734,1.678,1.711,3.019
15,1,1,0,1,0,9.723,0.333,1.919,0.952,2.673,1.431,8.216,2.041,2.005,2.691,0.776,1.377,0.642,1.451,3.051
16,1,0,0,0,0,9.663,0.362,1.92,0.939,2.68,1.464,8.23,7.904,2.042,4.911,0.91,1.415,1.131,1.43,3.172
17,0,0,0,1,0,10.041,0.832,2.22,1.319,2.671,1.831,8.471,8.313,2.254,5.043,1.357,1.719,1.679,1.727,3.06
18,0,1,0,1,0,10.053,0.807,2.213,1.274,2.677,1.842,8.415,2.343,2.257,2.809,1.22,1.73,1.159,1.713,2.953
19,0,1,0,0,0,9.623,0.325,1.934,0.917,2.686,1.468,8.222,2.038,2.02,2.666,0.775,1.38,0.637,1.435,3.009
2,1,0,0,1,0,9.688,0.346,1.915,0.936,2.678,1.443,8.234,8.403,2.03,4.879,0.933,1.39,1.12,1.438,3.094
20,1,0,0,0,0,9.687,0.345,1.949,0.932,2.737,1.458,8.271,8.24,2.02,4.889,0.886,1.381,1.146,1.425,3.099
21,1,1,0,1,0,9.652,0.348,1.923,0.917,2.688,1.419,8.204,2.025,2.004,2.687,0.758,1.381,0.639,1.416,3.017
22,1,0,0,0,0,9.705,0.356,1.918,0.948,2.668,1.44,8.375,8.159,2.033,4.946,0.91,1.419,1.155,1.424,3.138
