configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,8.173,0.267,1.681,0.796,2.191,1.232,6.822,6.678,1.715,4.188,0.746,1.22,0.988,1.199,2.595
1,0,1,0,1,0,8.346,0.681,1.846,1.052,2.217,1.51,6.993,1.948,1.874,2.324,1.019,1.433,0.973,1.442,2.47
10,0,0,0,1,0,8.37,0.692,1.857,1.063,2.213,1.506,7.023,6.912,1.933,4.167,1.127,1.447,1.4,1.444,2.598
11,1,0,0,0,0,8.195,0.295,1.606,0.789,2.175,1.201,6.851,6.691,1.74,4.154,0.715,1.187,0.971,1.195,2.647
12,1,0,0,1,0,8.143,0.294,1.608,0.783,2.173,1.197,6.832,6.666,1.709,4.119,0.75,1.172,0.972,1.237,2.605
13,0,0,0,0,0,8.076,0.301,1.614,0.77,2.194,1.228,6.839,6.878,1.703,4.109,0.74,1.162,0.99,1.205,2.72
14,0,0,0,1,0,8.362,0.682,1.886,1.059,2.225,1.535,7.051,7.308,1.908,4.255,1.138,1.461,1.411,1.464,2.585
15,1,1,0,1,0,8.192,0.279,1.615,0.783,2.161,1.208,6.801,1.734,1.7,2.23,0.611,1.157,0.54,1.189,2.55
16,1,0,0,0,0,8.092,0.29,1.626,0.782,2.173,1.242,6.858,6.629,1.694,4.155,0.709,1.239,0.992,1.216,2.565
17,0,0,0,1,0,8.416,0.692,1.857,1.069,2.228,1.496,7.055,6.878,1.951,4.209,1.123,1.46,1.415,1.458,2.541
18,0,1,0,1,0,8.402,0.684,1.851,1.046,2.221,1.518,7.029,1.955,1.892,2.328,1.002,1.445,0.973,1.448,2.458
19,0,1,0,0,0,8.118,0.274,1.63,0.783,2.175,1.196,6.867,1.693,1.684,2.252,0.625,1.176,0.548,1.188,2.473
2,1,0,0,1,0,8.132,0.287,1.608,0.792,2.171,1.199,6.993,6.928,1.712,4.134,0.725,1.186,0.96,1.21,2.587
20,1,0,0,0,0,8.102,0.289,1.625,0.791,2.173,1.262,6.883,6.629,1.714,4.113,0.737,1.164,0.971,1.21,2.668
21,1,1,0,1,0,8.08,0.256,1.601,0.768,2.167,1.206,6.853,1.709,1.69,2.261,0.607,1.153,0.538,1.191,2.493
22,1,0,0,0,0,8.115,0.269,1.63,0.802,2.195,1.198,6.843,6.896,1.708,4.126,0.712,1.197,1.002,1.191,2.652
23,0,1,0,0,0,8.13,0.274,1.606,0.78,2.162,1.209,6.853,1.671,1.68,2.25,0.612,1.174,0.527,1.195,2.525
24,1,1,0,1,0,8.145,0.273,1.604,0.784,2.177,1.265,6.796,1.706,1.692,2.276,0.611,1.152,0.546,1.209,2.532
25,0,1,0,0,0,8.091,0.272,1.595,0.78,2.168,1.21,6.853,1.682,1.682,2.229,0.602,1.154,0.528,1.195,2.475
26,0,1,0,0,0,8.13,0.272,1.596,0.781,2.198,1.211,6.855,1.696,1.7,2.272,0.611,1.175,0.549,1.206,2.534
27,0,0,0,1,0,8.382,0.685,1.869,1.068,2.214,1.503,7.038,7.092,1.89,4.244,1.143,1.439,1.471,1.455,2.556
28,0,1,0,1,0,8.415,0.667,1.858,1.063,2.205,1.498,7.007,1.951,1.885,2.324,0.999,1.44,0.967,1.425,2.474
29,0,1,0,0,0,8.179,0.278,1.605,0.787,2.163,1.224,6.88,1.676,1.682,2.263,0.602,1.154,0.537,1.187,2.656
3,1,1,0,1,0,8.19,0.281,1.607,0.78,2.187,1.204,6.834,1.686,1.681,2.253,0.612,1.154,0.53,1.205,2.553
