configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,5.354,0.176,1.09,0.552,1.407,0.829,4.53,4.725,1.178,2.742,0.522,0.78,0.693,0.799,1.764
1,0,1,0,1,0,5.514,0.461,1.245,0.706,1.457,0.999,4.655,1.322,1.247,1.598,0.689,0.98,0.664,0.979,1.636
10,0,0,0,1,0,5.472,0.479,1.251,0.715,1.463,1.025,4.65,4.972,1.273,2.848,0.78,0.983,1.015,0.962,1.709
11,1,0,0,0,0,5.329,0.201,1.071,0.521,1.397,0.81,4.516,4.5,1.131,2.76,0.503,0.784,0.732,0.795,1.776
12,1,0,0,1,0,5.366,0.182,1.07,0.543,1.418,0.832,4.564,4.476,1.122,2.834,0.494,0.799,0.685,0.814,1.874
13,0,0,0,0,0,5.354,0.177,1.073,0.52,1.409,0.836,4.548,4.436,1.145,2.767,0.507,0.808,0.676,0.825,1.766
14,0,0,0,1,0,5.515,0.461,1.258,0.726,1.454,1.034,4.653,4.608,1.281,2.816,0.774,0.984,0.99,0.966,1.698
15,1,1,0,1,0,5.35,0.185,1.093,0.513,1.393,0.798,4.505,1.149,1.117,1.49,0.433,0.786,0.361,0.792,1.71
16,1,0,0,0,0,5.308,0.182,1.073,0.54,1.426,0.838,4.518,4.609,1.141,2.725,0.509,0.782,0.677,0.829,1.792
17,0,0,0,1,0,5.504,0.469,1.241,0.716,1.48,1.01,4.628,4.836,1.281,2.8,0.762,0.969,0.989,0.966,1.693
18,0,1,0,1,0,5.461,0.45,1.239,0.714,1.457,1.005,4.644,1.323,1.271,1.552,0.674,0.978,0.673,0.964,1.645
19,0,1,0,0,0,5.314,0.169,1.065,0.567,1.392,0.797,4.607,1.129,1.116,1.522,0.408,0.789,0.363,0.79,1.708
2,1,0,0,1,0,5.323,0.179,1.099,0.516,1.407,0.804,4.57,4.541,1.148,2.773,0.516,0.777,0.72,0.846,1.837
20,1,0,0,0,0,5.339,0.177,1.072,0.522,1.441,0.823,4.552,4.697,1.123,2.711,0.504,0.785,0.679,0.821,1.759
21,1,1,0,1,0,5.344,0.164,1.07,0.525,1.388,0.797,4.517,1.152,1.122,1.502,0.411,0.769,0.359,0.825,1.741
22,1,0,0,0,0,5.332,0.205,1.071,0.518,1.4,0.808,4.605,4.575,1.13,2.719,0.521,0.78,0.685,0.836,1.825
23,0,1,0,0,0,5.29,0.164,1.088,0.522,1.392,0.803,4.561,1.119,1.131,1.482,0.408,0.777,0.362,0.814,1.734
24,1,1,0,1,0,5.363,0.164,1.082,0.529,1.41,0.811,4.476,1.128,1.133,1.494,0.408,0.77,0.377,0.791,1.724
25,0,1,0,0,0,5.308,0.164,1.065,0.514,1.394,0.799,4.541,1.119,1.137,1.477,0.402,0.774,0.364,0.788,1.718
26,0,1,0,0,0,5.307,0.163,1.095,0.516,1.414,0.801,4.542,1.136,1.118,1.479,0.405,0.776,0.379,0.807,1.803
27,0,0,0,1,0,5.487,0.472,1.245,0.727,1.461,1.005,4.702,4.599,1.276,2.853,0.759,0.971,0.985,0.981,1.695
28,0,1,0,1,0,5.52,0.466,1.235,0.72,1.452,1.034,4.67,1.31,1.257,1.559,0.67,0.955,0.675,0.945,1.647
29,0,1,0,0,0,5.268,0.187,1.071,0.563,1.385,0.813,4.501,1.118,1.129,1.479,0.409,0.767,0.379,0.79,1.807
3,1,1,0,1,0,5.325,0.192,1.087,0.522,1.41,0.789,4.476,1.127,1.115,1.498,0.427,0.778,0.353,0.788,1.687
30,0,1,0,1,0,5.501,0.459,1.233,0.72,1.447,1.014,4.658,1.325,1.252,1.547,0.689,0.96,0.65,0.951,1.629
31,1,1,0,1,0,5.359,0.169,1.064,0.518,1.415,0.788,4.47,1.159,1.121,1.476,0.431,0.774,0.363,0.794,1.687
32,1,1,0,1,0,5.311,0.165,1.093,0.513,1.424,0.796,4.47,1.131,1.14,1.48,0.435,0.786,0.359,0.795,1.706
33,0,1,0,0,0,5.413,0.161,1.095,0.532,1.387,0.792,4.544,1.122,1.12,1.48,0.419,0.779,0.356,0.79,1.69
34,1,1,0,1,0,5.387,0.188,1.091,0.531,1.403,0.802,4.484,1.156,1.118,1.473,0.432,0.788,0.362,0.79,1.698
35,1,0,0,0,0,5.333,0.199,1.071,0.545,1.4,0.826,4.518,4.453,1.145,2.73,0.517,0.784,0.704,0.814,1.829
36,0,0,0,0,0,5.384,0.198,1.073,0.522,1.416,0.815,4.53,4.497,1.148,2.847,0.491,0.808,0.68,0.844,1.753
37,0,1,0,1,0,5.544,0.458,1.234,0.717,1.45,1.013,4.634,1.308,1.245,1.567,0.688,0.961,0.666,0.964,1.651
38,1,1,0,0,0,5.275,0.188,1.065,0.51,1.396,0.822,4.523,1.135,1.117,1.502,0.405,0.801,0.362,0.782,1.727
39,0,0,0,0,0,5.373,0.176,1.103,0.542,1.401,0.825,4.494,4.626,1.125,2.763,0.505,0.784,0.69,0.818,1.771
4,1,1,0,1,0,5.29,0.165,1.065,0.537,1.408,0.814,4.555,1.147,1.123,1.496,0.412,0.772,0.39,0.813,1.724
40,0,0,0,0,0,5.398,0.199,1.072,0.538,1.411,0.829,4.573,4.532,1.122,2.764,0.502,0.797,0.686,0.826,1.801
41,1,0,0,1,0,5.474,0.18,1.072,0.523,1.423,0.809,4.52,4.516,1.126,2.705,0.495,0.772,0.701,0.797,1.769
42,1,1,0,0,0,5.329,0.169,1.066,0.513,1.394,0.799,4.558,1.108,1.119,1.474,0.421,0.788,0.364,0.792,1.722
