configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,0.819,0.048,0.216,0.106,0.22,0.137,0.701,0.713,0.211,0.435,0.1,0.133,0.124,0.133,0.637
1,0,1,0,1,0,0.814,0.088,0.203,0.11,0.246,0.162,0.719,0.214,0.196,0.23,0.11,0.155,0.103,0.16,0.287
10,0,0,0,1,0,0.81,0.082,0.207,0.12,0.228,0.198,0.738,0.752,0.207,0.437,0.136,0.161,0.189,0.159,0.274
11,1,0,0,0,0,0.793,0.046,0.207,0.11,0.232,0.142,0.714,0.727,0.189,0.423,0.109,0.154,0.122,0.135,0.425
12,1,0,0,1,0,0.785,0.044,0.18,0.09,0.21,0.14,0.703,0.732,0.2,0.421,0.093,0.134,0.123,0.134,0.466
13,0,0,0,0,0,0.784,0.051,0.207,0.097,0.23,0.137,0.741,0.746,0.18,0.421,0.107,0.16,0.149,0.138,0.406
14,0,0,0,1,0,0.836,0.097,0.226,0.119,0.228,0.168,0.736,0.777,0.225,0.441,0.156,0.164,0.17,0.162,0.279
15,1,1,0,1,0,0.822,0.038,0.199,0.084,0.211,0.136,0.705,0.184,0.174,0.216,0.087,0.157,0.066,0.139,0.387
16,1,0,0,0,0,0.81,0.045,0.178,0.09,0.214,0.146,0.743,0.713,0.207,0.425,0.092,0.158,0.138,0.138,0.469
17,0,0,0,1,0,0.817,0.098,0.211,0.117,0.261,0.169,0.755,0.742,0.22,0.438,0.132,0.161,0.196,0.159,0.282
18,0,1,0,1,0,0.803,0.09,0.218,0.113,0.22,0.192,0.72,0.234,0.203,0.234,0.109,0.155,0.103,0.151,0.26
19,0,1,0,0,0,0.783,0.041,0.178,0.087,0.203,0.131,0.696,0.209,0.173,0.215,0.085,0.148,0.063,0.125,0.396
2,1,0,0,1,0,0.82,0.044,0.182,0.091,0.238,0.136,0.708,0.745,0.196,0.451,0.099,0.142,0.124,0.132,0.42
20,1,0,0,0,0,0.786,0.044,0.205,0.091,0.213,0.143,0.705,0.725,0.191,0.425,0.09,0.131,0.128,0.136,0.412
21,1,1,0,1,0,0.781,0.035,0.174,0.085,0.203,0.129,0.696,0.21,0.203,0.224,0.069,0.15,0.06,0.132,0.401
22,1,0,0,0,0,0.815,0.051,0.206,0.089,0.21,0.137,0.717,0.737,0.181,0.424,0.112,0.142,0.144,0.161,0.446
23,0,1,0,0,0,0.78,0.041,0.176,0.081,0.234,0.131,0.701,0.186,0.175,0.216,0.069,0.153,0.069,0.137,0.417
24,1,1,0,1,0,0.811,0.035,0.175,0.083,0.201,0.139,0.708,0.191,0.201,0.217,0.077,0.147,0.069,0.148,0.367
25,0,1,0,0,0,0.778,0.04,0.178,0.089,0.204,0.135,0.719,0.206,0.179,0.216,0.069,0.132,0.06,0.132,0.471
26,0,1,0,0,0,0.779,0.041,0.199,0.089,0.208,0.131,0.704,0.19,0.197,0.246,0.069,0.128,0.066,0.131,0.397
