configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,14.241,0.489,2.843,1.365,4.136,2.078,12.373,11.462,2.932,7.189,1.379,2.006,1.571,2.067,4.392
1,0,1,0,1,0,14.666,1.142,3.157,1.811,3.921,2.569,12.514,3.344,3.212,4.056,1.733,2.447,1.666,2.459,4.227
10,0,0,0,1,0,14.711,1.161,3.21,1.851,3.911,2.582,12.5,12.321,3.24,7.237,1.945,2.493,2.291,2.467,4.382
11,1,0,0,0,0,14.235,0.501,2.78,1.364,4.137,2.071,12.336,11.698,2.936,7.123,1.374,2.019,1.537,2.068,4.358
12,1,0,0,1,0,14.33,0.491,2.777,1.345,4.121,2.074,12.29,11.378,2.938,7.084,1.356,2.039,1.552,2.072,4.375
13,0,0,0,0,0,14.199,0.506,2.777,1.368,4.12,2.074,12.492,11.392,2.909,7.197,1.358,2.031,1.537,2.068,4.306
14,0,0,0,1,0,14.814,1.171,3.216,1.824,3.909,2.588,12.588,11.918,3.225,7.408,1.96,2.473,2.299,2.504,4.373
15,1,1,0,1,0,14.283,0.486,2.762,1.342,4.091,2.047,12.277,2.953,2.901,3.902,1.149,2.008,0.933,2.07,4.195
16,1,0,0,0,0,14.224,0.505,2.766,1.37,4.113,2.086,12.34,11.514,2.958,7.238,1.338,1.996,1.541,2.081,4.34
17,0,0,0,1,0,14.769,1.16,3.243,1.832,3.931,2.596,12.554,11.907,3.228,7.298,1.953,2.458,2.303,2.459,4.386
18,0,1,0,1,0,14.575,1.157,3.188,1.819,3.886,2.567,12.527,3.395,3.209,4.064,1.725,2.454,1.677,2.452,4.228
19,0,1,0,0,0,14.365,0.477,2.874,1.366,4.348,2.117,12.789,3.015,2.944,4.073,1.157,2.051,0.927,2.066,4.153
2,1,0,0,1,0,14.32,0.492,2.777,1.343,4.131,2.133,12.326,11.665,2.932,7.169,1.355,2.022,1.529,2.054,4.419
20,1,0,0,0,0,14.201,0.489,2.794,1.342,4.134,2.066,12.384,11.475,2.944,7.262,1.32,2.052,1.539,2.074,4.384
21,1,1,0,1,0,14.508,0.469,2.79,1.329,4.111,2.091,12.226,2.924,2.92,4.056,1.152,2.07,0.938,2.075,4.217
22,1,0,0,0,0,14.286,0.517,2.783,1.343,4.122,2.051,12.331,11.359,2.934,7.086,1.314,2.042,1.598,2.073,4.338
23,0,1,0,0,0,14.153,0.501,2.764,1.335,4.093,2.062,12.38,2.897,2.95,3.881,1.141,1.984,0.933,2.072,4.226
24,1,1,0,1,0,14.176,0.471,2.761,1.366,4.11,2.107,12.253,2.982,2.912,3.903,1.13,1.983,0.926,2.064,4.158
25,0,1,0,0,0,14.224,0.469,2.76,1.356,4.1,2.082,12.337,2.91,2.928,3.895,1.121,1.998,0.936,2.047,4.227
26,0,1,0,0,0,14.18,0.485,2.758,1.367,4.146,2.103,12.397,2.907,2.911,3.931,1.114,1.999,0.91,2.048,4.326
27,0,0,0,1,0,14.635,1.16,3.188,1.821,3.962,2.585,12.596,12.018,3.259,7.257,1.977,2.482,2.301,2.468,4.359
28,0,1,0,1,0,14.932,1.145,3.184,1.862,3.941,2.613,12.527,3.35,3.241,4.056,1.728,2.475,1.678,2.452,4.244
29,0,1,0,0,0,14.272,0.474,2.773,1.355,4.116,2.069,12.406,2.899,2.911,3.921,1.121,1.996,0.923,2.048,4.192
3,1,1,0,1,0,14.264,0.47,2.774,1.367,4.106,2.063,12.258,2.937,2.93,3.891,1.135,1.979,0.903,2.099,4.234
30,0,1,0,1,0,14.759,1.158,3.185,1.809,3.908,2.582,12.501,3.362,3.243,4.058,1.729,2.469,1.653,2.502,4.267
31,1,1,0,1,0,14.362,0.49,2.758,1.358,4.11,2.083,12.393,2.903,2.895,3.903,1.147,1.987,0.937,2.061,4.161
32,1,1,0,1,0,14.26,0.485,2.761,1.334,4.118,2.084,12.262,2.948,2.93,3.897,1.152,1.982,0.926,2.059,4.198
33,0,1,0,0,0,14.173,0.494,2.767,1.339,4.105,2.124,12.335,2.884,2.923,3.908,1.128,2.014,0.916,2.045,4.138
34,1,1,0,1,0,14.4,0.487,2.767,1.335,4.109,2.053,12.31,2.927,2.92,3.897,1.131,2.006,0.932,2.079,4.174
35,1,0,0,0,0,14.198,0.486,2.795,1.352,4.182,2.067,12.396,11.872,2.959,7.078,1.339,1.999,1.555,2.098,4.357
36,0,0,0,0,0,14.218,0.49,2.77,1.345,4.132,2.078,12.333,11.627,2.928,7.188,1.328,2.011,1.582,2.088,4.301
37,0,1,0,1,0,14.686,1.152,3.206,1.819,3.903,2.574,12.585,3.368,3.224,4.059,1.746,2.477,1.665,2.463,4.227
38,1,1,0,0,0,14.191,0.495,2.783,1.372,4.111,2.086,12.538,2.881,3.003,3.919,1.151,2.0,0.918,2.079,4.178
39,0,0,0,0,0,14.189,0.508,2.766,1.35,4.134,2.074,12.385,11.423,2.92,7.094,1.339,2.016,1.569,2.047,4.312
4,1,1,0,1,0,14.284,0.492,2.787,1.338,4.185,2.07,12.341,2.906,2.917,3.891,1.159,1.993,0.935,2.057,4.165
40,0,0,0,0,0,14.19,0.489,2.766,1.357,4.12,2.078,12.447,12.413,2.931,7.141,1.338,2.013,1.623,2.071,4.364
41,1,0,0,1,0,14.214,0.506,2.769,1.341,4.182,2.094,12.287,11.469,2.949,7.085,1.38,2.012,1.531,2.075,4.354
42,1,1,0,0,0,14.176,0.483,2.758,1.377,4.126,2.051,12.359,2.893,2.909,3.899,1.14,1.982,0.944,2.083,4.185
43,0,0,0,1,0,14.939,1.164,3.201,1.838,3.917,2.603,12.55,11.975,3.223,7.397,1.94,2.47,2.335,2.482,4.361
44,1,0,0,1,0,14.301,0.513,2.771,1.346,4.142,2.071,12.324,11.672,2.911,7.162,1.343,2.013,1.558,2.063,4.436
45,0,0,0,1,0,14.686,1.186,3.183,1.845,3.956,2.59,12.588,12.111,3.242,7.234,1.949,2.472,2.318,2.451,4.382
46,1,1,0,0,0,14.18,0.472,2.761,1.336,4.107,2.101,12.549,2.896,2.94,3.884,1.121,1.98,0.913,2.044,4.199
47,1,1,0,0,0,14.221,0.473,2.761,1.34,4.109,2.096,12.324,2.905,2.906,3.907,1.12,1.98,0.913,2.044,4.132
48,0,1,0,0,0,14.157,0.477,2.779,1.351,4.111,2.103,12.465,2.873,2.908,3.885,1.136,1.991,0.919,2.065,4.213
49,1,0,0,1,0,14.238,0.491,2.786,1.358,4.13,2.089,12.325,11.442,2.92,7.06,1.352,2.033,1.545,2.066,4.328
5,1,1,0,0,0,14.11,0.487,2.761,1.342,4.117,2.084,12.507,2.894,2.903,3.898,1.122,2.014,0.945,2.046,4.178
6,0,1,0,0,0,14.135,0.472,2.785,1.351,4.126,2.084,12.276,2.925,2.932,3.904,1.116,1.997,0.931,2.044,4.204
7,0,0,0,1,0,14.698,1.164,3.189,1.817,3.955,2.606,12.626,12.058,3.26,7.223,1.953,2.484,2.283,2.471,4.413
8,1,1,0,0,0,14.259,0.466,2.782,1.337,4.137,2.078,12.401,2.896,2.904,3.924,1.122,2.003,0.917,2.068,4.402
9,0,0,0,0,0,14.21,0.492,2.76,1.347,4.119,2.094,12.49,11.525,2.943,7.081,1.388,2.01,1.552,2.073,4.275
