configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,62.14,2.247,11.536,5.66,21.312,8.32,53.565,46.901,12.325,29.587,6.002,8.197,4.773,8.4,17.068
1,0,1,0,1,0,0.002,0.003,0.004,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.004,0.004,0.003,0.004,0.004
10,0,0,0,1,0,0.007,0.005,0.004,0.004,0.005,0.005,0.006,0.009,0.011,0.005,0.005,0.006,0.006,0.005,0.007
11,1,0,0,0,0,63.559,2.253,11.448,5.691,21.413,8.379,54.275,46.618,11.924,29.908,5.889,8.079,4.753,8.464,17.153
12,1,0,0,1,0,62.018,2.217,11.342,5.582,21.323,8.33,54.099,47.964,11.989,29.722,5.966,8.139,4.744,8.563,17.188
13,0,0,0,0,0,61.723,2.227,11.426,5.584,21.361,8.444,53.797,47.811,11.982,29.687,5.942,8.197,4.673,8.419,17.242
14,0,0,0,1,0,0.005,0.006,0.01,0.004,0.005,0.005,0.005,0.005,0.009,0.004,0.009,0.007,0.009,0.007,0.006
15,1,1,0,1,0,62.156,2.163,11.373,5.576,21.338,8.355,53.719,11.832,11.938,16.568,5.157,8.073,3.769,8.387,16.53
16,1,0,0,0,0,62.079,2.241,11.334,5.666,21.407,8.374,54.069,49.672,12.116,29.835,5.964,8.091,4.678,8.396,17.102
17,0,0,0,1,0,0.007,0.006,0.007,0.006,0.006,0.005,0.006,0.01,0.005,0.005,0.006,0.006,0.009,0.004,0.008
18,0,1,0,1,0,0.005,0.004,0.004,0.004,0.005,0.005,0.005,0.004,0.004,0.005,0.005,0.004,0.005,0.005,0.005
19,0,1,0,0,0,62.251,2.168,11.358,5.555,21.256,8.351,53.74,11.658,12.018,16.565,5.139,8.103,3.766,8.424,16.605
2,1,0,0,1,0,62.183,2.226,11.653,5.601,21.362,8.337,53.497,47.329,11.901,29.7,5.945,8.084,4.712,8.406,17.196
20,1,0,0,0,0,62.439,2.215,11.371,5.648,21.403,8.35,54.38,46.364,11.988,29.917,5.872,8.147,4.756,8.415,17.2
21,1,1,0,1,0,63.325,2.157,11.326,5.695,21.349,8.337,53.582,12.123,12.031,16.501,5.146,8.072,3.744,8.37,16.654
22,1,0,0,0,0,62.479,2.237,11.402,5.613,21.416,8.413,54.264,51.701,12.14,29.669,5.888,8.114,4.741,8.425,17.129
23,0,1,0,0,0,61.886,2.155,11.397,5.59,21.4,8.42,53.74,11.705,11.971,16.559,5.08,8.103,3.775,8.4,16.647
24,1,1,0,1,0,61.886,2.15,11.363,5.546,21.318,8.34,53.433,11.824,11.902,16.512,5.209,8.062,3.746,8.392,16.607
25,0,1,0,0,0,62.069,2.175,11.38,5.629,21.376,8.357,54.571,11.679,11.972,16.544,5.086,8.099,3.784,8.404,16.527
26,0,1,0,0,0,61.9,2.177,11.389,5.583,21.309,8.346,54.05,11.67,11.97,16.535,5.089,8.236,3.748,8.36,16.556
27,0,0,0,1,0,0.004,0.005,0.005,0.004,0.009,0.004,0.009,0.004,0.006,0.006,0.005,0.006,0.005,0.005,0.007
28,0,1,0,1,0,0.004,0.002,0.003,0.003,0.003,0.005,0.005,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.005
29,0,1,0,0,0,62.063,2.172,11.443,5.621,21.345,8.327,53.775,11.747,12.07,16.52,5.121,8.067,3.744,8.376,16.526
3,1,1,0,1,0,62.502,2.162,11.336,5.598,21.42,8.321,53.538,11.869,11.89,16.542,5.149,8.077,3.742,8.492,16.619
30,0,1,0,1,0,0.004,0.004,0.004,0.005,0.004,0.004,0.003,0.004,0.004,0.005,0.002,0.003,0.003,0.004,0.005
31,1,1,0,1,0,62.752,2.19,11.362,5.574,21.317,8.367,53.36,11.855,11.912,16.536,5.148,8.067,3.738,8.411,16.559
32,1,1,0,1,0,62.169,2.179,11.333,5.551,21.388,8.348,53.992,11.895,11.936,16.527,5.225,8.122,3.741,8.381,16.644
33,0,1,0,0,0,61.98,2.194,11.374,5.55,21.539,8.397,53.987,11.945,11.978,16.578,5.059,8.099,3.738,8.482,16.694
34,1,1,0,1,0,63.407,2.154,11.33,5.551,21.354,8.343,53.813,11.795,11.981,16.484,5.185,8.104,3.76,8.402,16.584
35,1,0,0,0,0,62.081,2.236,11.427,5.605,21.446,8.41,54.032,47.94,12.003,29.678,5.894,8.087,4.686,8.384,17.083
36,0,0,0,0,0,62.082,2.236,11.36,5.588,21.384,8.404,54.141,47.651,12.048,29.898,5.916,8.085,4.714,8.378,17.186
37,0,1,0,1,0,0.005,0.003,0.003,0.004,0.003,0.005,0.003,0.004,0.003,0.004,0.004,0.004,0.004,0.004,0.003
38,1,1,0,0,0,62.336,2.187,11.334,5.546,21.304,8.439,54.15,11.696,11.918,16.513,5.091,8.164,3.749,8.41,16.555
39,0,0,0,0,0,62.239,2.213,11.364,5.577,21.406,8.359,53.857,47.035,11.955,29.732,5.841,8.08,4.679,8.414,17.156
4,1,1,0,1,0,62.328,2.203,11.338,5.612,21.33,8.319,53.597,11.863,11.911,16.524,5.136,8.041,3.763,8.41,16.523
40,0,0,0,0,0,61.968,2.231,11.377,5.67,21.338,8.451,54.02,46.251,12.014,29.651,5.961,8.194,4.741,8.371,17.126
41,1,0,0,1,0,62.3,2.218,11.363,5.572,21.542,8.326,53.652,46.826,12.013,29.903,5.944,8.079,4.714,8.404,17.341
42,1,1,0,0,0,61.82,2.165,11.409,5.577,21.352,8.38,53.842,11.744,11.925,16.798,5.078,8.071,3.758,8.429,16.547
43,0,0,0,1,0,0.005,0.006,0.005,0.004,0.005,0.005,0.005,0.005,0.005,0.005,0.01,0.004,0.005,0.005,0.008
44,1,0,0,1,0,62.753,2.215,11.408,5.573,21.304,8.407,53.497,47.049,12.007,29.775,5.912,8.147,4.748,8.437,17.556
45,0,0,0,1,0,0.004,0.004,0.005,0.005,0.006,0.009,0.005,0.005,0.009,0.007,0.005,0.009,0.008,0.006,0.008
46,1,1,0,0,0,62.191,2.194,11.367,5.531,21.416,8.309,53.963,11.698,11.947,16.54,5.072,8.087,3.744,8.382,16.601
47,1,1,0,0,0,61.891,2.194,11.352,5.633,21.321,8.376,54.133,11.75,11.917,16.531,5.086,8.116,3.739,8.398,16.562
48,0,1,0,0,0,61.891,2.159,11.367,5.565,21.304,8.432,53.869,11.708,11.925,16.494,5.072,8.099,3.745,8.433,16.663
