configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,13.872,0.497,2.722,1.351,4.033,2.067,11.942,11.166,2.842,6.885,1.315,2.004,1.49,2.001,4.199
1,0,1,0,1,0,14.215,1.13,3.083,1.77,3.779,2.496,12.128,3.25,3.14,3.922,1.688,2.381,1.62,2.394,4.097
10,0,0,0,1,0,14.212,1.162,3.096,2.045,3.773,2.515,12.252,11.599,3.198,6.991,1.867,2.406,2.224,2.39,4.246
11,1,0,0,0,0,14.0,0.497,2.686,1.302,4.023,2.019,12.001,11.129,2.842,6.9,1.295,1.949,1.501,2.019,4.171
12,1,0,0,1,0,13.868,0.482,2.709,1.312,3.988,2.001,11.997,11.114,2.852,6.808,1.307,1.919,1.479,2.01,4.239
13,0,0,0,0,0,13.732,0.481,2.694,1.318,3.969,2.056,11.986,11.217,2.854,6.988,1.279,1.954,1.503,1.986,4.251
14,0,0,0,1,0,14.367,1.145,3.124,1.774,3.774,2.535,12.135,12.706,3.135,7.003,1.891,2.392,2.217,2.376,4.275
15,1,1,0,1,0,13.897,0.477,2.687,1.312,3.976,2.0,12.074,2.851,2.814,3.782,1.117,1.958,0.897,1.979,4.079
16,1,0,0,0,0,14.092,0.497,2.682,1.303,4.001,2.045,11.959,11.176,2.901,6.924,1.277,1.965,1.505,1.986,4.182
17,0,0,0,1,0,14.323,1.151,3.123,1.819,3.885,2.525,12.204,11.524,3.177,7.206,1.883,2.382,2.282,2.364,4.262
18,0,1,0,1,0,14.506,1.105,3.077,1.758,3.803,2.482,12.168,3.247,3.129,3.905,1.679,2.377,1.6,2.394,4.129
19,0,1,0,0,0,13.786,0.47,2.681,1.293,3.985,2.03,11.933,2.807,2.798,3.768,1.087,1.945,0.882,1.997,4.092
2,1,0,0,1,0,13.819,0.501,2.681,1.299,4.023,2.0,11.983,11.018,2.913,6.909,1.304,1.961,1.532,1.994,4.219
