configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,13.106,0.455,2.61,1.264,3.712,1.89,11.247,10.564,2.695,6.573,1.235,1.861,1.42,1.89,3.953
1,0,1,0,1,0,13.509,1.047,2.921,1.684,3.566,2.361,11.498,3.096,2.973,3.718,1.585,2.249,1.513,2.264,3.872
10,0,0,0,1,0,13.477,1.076,2.908,1.682,3.6,2.379,11.531,10.888,2.985,6.765,1.78,2.266,2.121,2.277,4.012
11,1,0,0,0,0,13.026,0.465,2.54,1.235,3.71,1.918,11.478,10.545,2.697,6.514,1.234,1.854,1.432,1.887,4.074
12,1,0,0,1,0,13.071,0.453,2.549,1.243,3.742,1.896,11.42,10.557,2.675,6.552,1.259,1.831,1.427,1.904,3.995
13,0,0,0,0,0,13.069,0.469,2.542,1.234,3.742,1.93,11.316,10.532,2.717,6.532,1.203,1.842,1.42,1.884,4.031
14,0,0,0,1,0,13.579,1.085,2.914,1.664,3.563,2.382,11.774,10.925,2.97,6.714,1.783,2.264,2.114,2.247,3.999
15,1,1,0,1,0,13.146,0.448,2.535,1.243,3.699,1.901,11.207,2.67,2.704,3.581,1.064,1.828,0.826,1.906,3.847
16,1,0,0,0,0,13.105,0.462,2.548,1.263,3.739,1.893,11.342,10.587,2.688,6.68,1.232,1.83,1.422,1.871,3.967
17,0,0,0,1,0,13.461,1.111,2.914,1.667,3.582,2.379,11.585,10.873,2.987,6.778,1.802,2.292,2.12,2.258,4.006
18,0,1,0,1,0,13.542,1.048,2.937,1.679,3.571,2.386,11.455,3.078,2.978,3.712,1.605,2.29,1.52,2.252,3.882
19,0,1,0,0,0,13.098,0.433,2.537,1.247,3.723,1.904,11.311,2.696,2.693,3.587,1.035,1.858,0.862,1.875,3.866
2,1,0,0,1,0,13.093,0.472,2.536,1.247,3.783,1.893,11.321,10.552,2.71,6.536,1.226,1.85,1.434,1.887,3.973
20,1,0,0,0,0,13.13,0.474,2.543,1.256,3.774,1.934,11.296,10.487,2.691,6.629,1.213,1.829,1.46,1.888,4.054
21,1,1,0,1,0,13.345,0.448,2.538,1.224,3.718,1.894,11.318,2.696,2.662,3.57,1.046,1.85,0.858,1.887,3.832
22,1,0,0,0,0,13.252,0.453,2.562,1.243,3.714,1.893,11.311,10.856,2.735,6.591,1.227,1.833,1.441,1.88,3.946
23,0,1,0,0,0,13.072,0.45,2.542,1.233,3.723,1.898,11.375,2.659,2.711,3.563,1.047,1.849,0.85,1.888,3.853
24,1,1,0,1,0,13.1,0.433,2.549,1.248,3.708,1.891,11.27,2.672,2.675,3.583,1.061,1.821,0.828,1.899,3.838
25,0,1,0,0,0,13.069,0.454,2.54,1.222,3.702,1.932,11.506,2.649,2.694,3.586,1.026,1.855,0.846,1.908,3.903
26,0,1,0,0,0,13.183,0.434,2.565,1.254,3.709,1.889,11.271,2.746,2.673,3.556,1.031,1.828,0.982,1.868,3.868
27,0,0,0,1,0,13.545,1.076,2.934,1.715,3.557,2.402,11.527,11.276,2.947,6.71,1.78,2.278,2.104,2.275,4.023
28,0,1,0,1,0,13.475,1.044,2.943,1.692,3.581,2.367,11.529,3.098,2.958,3.732,1.613,2.283,1.518,2.252,3.904
29,0,1,0,0,0,13.092,0.453,2.531,1.222,3.729,1.88,11.297,2.676,2.685,3.56,1.025,1.824,0.841,1.891,3.836
3,1,1,0,1,0,13.069,0.454,2.532,1.226,3.714,1.92,11.248,2.671,2.68,3.565,1.05,1.86,0.823,1.877,3.827
30,0,1,0,1,0,13.487,1.086,2.93,1.677,3.582,2.386,11.464,3.078,2.943,3.736,1.614,2.264,1.527,2.27,3.877
31,1,1,0,1,0,13.159,0.429,2.548,1.223,3.733,1.906,11.265,2.67,2.67,3.59,1.06,1.827,0.848,1.881,3.887
32,1,1,0,1,0,13.133,0.452,2.568,1.26,3.703,1.901,11.285,2.713,2.688,3.569,1.068,1.822,0.842,1.875,3.837
33,0,1,0,0,0,13.09,0.454,2.539,1.225,3.712,1.893,11.345,2.639,2.709,3.602,1.027,1.836,0.831,1.878,3.823
34,1,1,0,1,0,13.196,0.447,2.542,1.227,3.737,1.89,11.225,2.663,2.746,3.571,1.056,1.812,0.858,1.9,3.838
35,1,0,0,0,0,13.083,0.45,2.547,1.253,3.771,1.891,11.33,10.78,2.69,6.528,1.226,1.846,1.412,1.91,3.988
36,0,0,0,0,0,13.567,0.448,2.539,1.252,3.754,1.935,11.334,10.452,2.67,6.507,1.232,1.839,1.457,1.878,3.985
37,0,1,0,1,0,13.476,1.049,2.93,1.669,3.55,2.39,11.484,3.095,2.966,3.697,1.596,2.25,1.511,2.273,3.877
38,1,1,0,0,0,13.235,0.449,2.531,1.263,3.708,1.911,11.306,2.667,2.677,3.6,1.041,1.83,0.861,1.879,3.857
39,0,0,0,0,0,13.397,0.453,2.553,1.249,3.753,1.895,11.327,10.526,2.781,6.574,1.227,1.847,1.437,1.878,4.006
4,1,1,0,1,0,13.099,0.447,2.561,1.224,3.734,1.91,11.245,2.681,2.705,3.586,1.069,1.824,0.837,1.878,3.828
40,0,0,0,0,0,13.168,0.455,2.562,1.233,3.713,1.893,11.289,10.46,2.7,6.472,1.202,1.858,1.446,1.907,3.999
41,1,0,0,1,0,13.129,0.45,2.544,1.264,3.79,1.926,11.311,10.955,2.715,6.514,1.239,1.836,1.457,1.91,3.991
42,1,1,0,0,0,13.131,0.452,2.566,1.227,3.723,1.898,11.276,2.653,2.671,3.595,1.031,1.853,0.836,1.886,3.846
43,0,0,0,1,0,13.47,1.122,2.88,1.696,3.579,2.419,11.546,10.836,2.983,6.611,1.785,2.305,2.114,2.278,4.044
44,1,0,0,1,0,13.26,0.452,2.575,1.253,3.735,1.909,11.263,10.599,2.7,6.765,1.246,1.838,1.417,1.9,4.02
45,0,0,0,1,0,13.518,1.071,2.955,1.715,3.644,2.384,11.541,11.041,3.012,6.611,1.813,2.274,2.122,2.27,4.013
46,1,1,0,0,0,13.032,0.453,2.531,1.223,3.732,1.918,11.478,2.657,2.686,3.562,1.052,1.826,0.824,1.888,3.86
47,1,1,0,0,0,13.094,0.448,2.55,1.242,3.709,1.921,11.289,2.668,2.663,3.607,1.039,1.84,0.83,1.892,3.837
48,0,1,0,0,0,13.192,0.454,2.549,1.223,3.732,1.931,11.279,2.646,2.675,3.598,1.04,1.838,0.841,1.873,3.915
49,1,0,0,1,0,13.199,0.471,2.56,1.255,3.735,1.899,11.256,10.557,2.686,6.46,1.225,1.823,1.43,1.921,4.124
5,1,1,0,0,0,13.095,0.433,2.554,1.237,3.725,1.923,11.547,2.678,2.674,3.586,1.044,1.82,0.838,1.876,3.855
6,0,1,0,0,0,13.307,0.443,2.556,1.245,3.702,1.885,11.329,2.663,2.682,3.574,1.029,1.84,0.867,1.894,3.858
7,0,0,0,1,0,13.474,1.072,2.939,1.688,3.565,2.407,11.532,10.951,2.97,6.717,1.792,2.312,2.134,2.262,4.016
8,1,1,0,0,0,13.051,0.455,2.559,1.253,3.732,1.893,11.348,2.656,2.677,3.573,1.021,1.838,0.856,1.878,3.885
9,0,0,0,0,0,13.092,0.465,2.561,1.242,3.718,1.888,11.45,10.698,2.697,6.525,1.224,1.837,1.438,1.873,4.021
