configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,62.374,2.277,11.543,5.656,21.796,8.602,53.9,47.0,12.084,29.538,6.054,8.112,4.685,8.436,17.336
1,0,1,0,1,0,0.004,0.003,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.005
10,0,0,0,1,0,0.007,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.006,0.007,0.005,0.006,0.006,0.009
11,1,0,0,0,0,61.871,2.254,11.414,5.579,21.765,8.375,53.935,46.955,12.04,29.711,6.007,8.133,4.753,8.43,17.243
12,1,0,0,1,0,62.251,2.245,11.429,5.606,21.704,8.374,53.947,46.607,11.989,29.518,5.962,8.061,4.702,8.474,17.183
13,0,0,0,0,0,63.315,2.278,11.338,5.589,21.598,8.386,54.133,48.607,12.018,29.536,6.089,8.276,4.738,8.528,17.161
14,0,0,0,1,0,0.005,0.006,0.005,0.006,0.005,0.006,0.009,0.004,0.005,0.009,0.005,0.008,0.004,0.005,0.008
15,1,1,0,1,0,61.914,2.202,11.416,5.601,21.699,8.403,54.088,11.903,12.009,16.43,5.179,8.12,3.739,8.467,16.595
16,1,0,0,0,0,62.078,2.282,11.374,5.573,21.709,8.377,54.177,47.601,12.059,29.539,5.98,8.108,4.7,8.438,17.139
17,0,0,0,1,0,0.005,0.005,0.005,0.005,0.005,0.005,0.006,0.01,0.005,0.008,0.004,0.01,0.004,0.007,0.006
18,0,1,0,1,0,0.005,0.003,0.004,0.003,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.004,0.005
19,0,1,0,0,0,62.021,2.206,11.372,5.626,21.727,8.368,54.39,11.658,11.962,16.613,5.148,8.062,3.742,8.446,16.662
2,1,0,0,1,0,62.51,2.293,11.415,5.623,21.764,8.347,53.895,46.481,11.982,29.605,5.986,8.045,4.686,8.477,17.455
20,1,0,0,0,0,64.334,2.306,11.349,5.576,21.749,8.384,54.217,46.779,12.148,29.802,5.892,8.065,4.677,8.434,17.095
21,1,1,0,1,0,62.452,2.191,11.363,5.58,21.72,8.312,54.179,11.829,12.014,16.552,5.23,8.072,3.782,8.623,16.602
22,1,0,0,0,0,61.918,2.257,11.347,5.575,21.679,8.372,54.299,46.646,11.978,30.677,5.94,8.072,4.715,8.445,17.578
23,0,1,0,0,0,62.008,2.204,11.361,5.54,21.779,8.339,54.037,11.759,11.937,16.529,5.15,8.077,3.78,8.41,16.556
24,1,1,0,1,0,61.939,2.183,11.384,5.558,21.711,8.351,54.642,11.842,11.973,16.468,5.242,8.059,3.746,8.409,16.565
25,0,1,0,0,0,61.8,2.184,11.368,5.564,21.772,8.422,54.062,11.751,11.991,16.591,5.205,8.096,3.76,8.428,16.646
26,0,1,0,0,0,61.939,2.185,11.351,5.531,21.793,8.52,54.518,11.679,12.264,16.466,5.15,8.085,3.742,8.393,16.664
27,0,0,0,1,0,0.01,0.011,0.004,0.008,0.006,0.005,0.005,0.005,0.009,0.005,0.005,0.006,0.007,0.009,0.006
28,0,1,0,1,0,0.003,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.005,0.005,0.004,0.004,0.005,0.004
29,0,1,0,0,0,62.141,2.216,11.347,5.553,21.959,8.367,54.354,11.705,11.95,16.654,5.112,8.078,3.798,8.525,16.624
3,1,1,0,1,0,61.954,2.183,11.431,5.561,21.768,8.323,53.502,11.76,11.958,16.57,5.201,8.228,3.742,8.448,16.568
30,0,1,0,1,0,0.002,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.003
31,1,1,0,1,0,63.079,2.193,11.347,5.56,21.732,8.295,54.237,11.805,12.03,16.465,5.19,8.095,3.747,8.418,16.664
32,1,1,0,1,0,62.028999999999996,2.194,11.318,5.538,21.813,8.366,54.227,11.797,11.962,16.487,5.242,8.061,3.741,8.406,16.613
33,0,1,0,0,0,61.374,2.193,11.435,5.57,21.753,8.365,54.025,11.662,12.022,16.54,5.14,8.074,3.716,8.407,16.689
34,1,1,0,1,0,61.772,2.183,11.367,5.548,21.673,8.325,54.201,11.834,11.993,16.567,5.214,8.135,3.755,8.424,16.699
35,1,0,0,0,0,61.942,2.276,11.485,5.602,21.741,8.338,53.927,46.879,12.028,29.799,5.932,8.088,4.707,8.43,17.135
36,0,0,0,0,0,62.319,2.251,11.339,5.598,21.709,8.389,54.113,47.32,11.988,29.5,5.882,8.391,4.753,8.514,17.151
37,0,1,0,1,0,0.002,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.005,0.003,0.003,0.004,0.004,0.004,0.005
38,1,1,0,0,0,61.957,2.195,11.346,5.545,21.727,8.591,54.584,11.669,11.996,16.505,5.171,8.212,3.751,8.41,16.566
39,0,0,0,0,0,61.999,2.338,11.372,5.605,21.821,8.479,53.968,46.435,12.149,29.793,6.093,8.075,4.723,8.526,17.142
4,1,1,0,1,0,61.929,2.2,11.361,5.553,21.728,8.379,53.889,11.829,12.064,16.534,5.178,8.125,3.764,8.433,16.602
40,0,0,0,0,0,62.273,2.277,11.347,5.581,22.042,8.38,54.036,46.272,12.025,30.585,5.983,8.092,4.686,8.4,17.051
41,1,0,0,1,0,62.693,2.25,11.449,5.581,21.663,8.406,53.734,46.888,11.987,29.743,6.054,8.096,4.704,8.407,17.203
42,1,1,0,0,0,61.895,2.198,11.485,5.568,21.877,8.413,54.369,11.683,11.959,16.557,5.181,8.07,3.781,8.442,16.604
43,0,0,0,1,0,0.006,0.005,0.004,0.004,0.006,0.005,0.006,0.007,0.007,0.01,0.006,0.005,0.008,0.007,0.009
44,1,0,0,1,0,61.924,2.274,11.367,5.559,21.73,8.315,54.043,46.904,12.065,29.742,5.984,8.094,4.706,8.447,17.093
45,0,0,0,1,0,0.01,0.004,0.005,0.006,0.01,0.005,0.006,0.008,0.007,0.004,0.006,0.005,0.005,0.01,0.006
46,1,1,0,0,0,62.152,2.212,11.336,5.534,21.788,8.318,54.148,11.654,12.105,16.574,5.182,8.091,3.745,8.617,16.617
47,1,1,0,0,0,62.167,2.216,11.391,5.55,21.614,8.291,53.981,11.649,12.046,16.512,5.138,8.063,3.745,8.426,16.575
48,0,1,0,0,0,61.757,2.206,11.348,5.536,21.678,8.398,54.165,11.687,11.969,16.512,5.131,8.067,3.732,8.417,16.532
49,1,0,0,1,0,62.47,2.275,11.353,5.567,21.776,8.371,53.889,46.871,12.016,29.779,6.061,8.059,4.752,8.44,17.143
5,1,1,0,0,0,62.89,2.19,11.362,5.545,21.681,8.413,54.54,11.669,12.007,16.542,5.159,8.094,3.784,8.445,16.533
6,0,1,0,0,0,62.799,2.209,11.431,5.57,21.766,8.446,54.06,11.708,12.071,16.463,5.117,8.109,3.75,8.43,16.664
7,0,0,0,1,0,0.006,0.007,0.006,0.006,0.01,0.008,0.006,0.008,0.005,0.005,0.01,0.004,0.005,0.008,0.011
8,1,1,0,0,0,61.85,2.206,11.489,5.585,21.758,8.451,54.209,11.812,11.97,16.533,5.149,8.121,3.747,8.463,16.622
9,0,0,0,0,0,62.179,2.264,11.36,5.598,21.796,8.421,54.331,49.32,12.019,29.717,6.0,8.081,4.692,8.453,17.171
