configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,14.131,0.487,2.779,1.34,4.079,2.057,12.134,11.337,2.908,7.024,1.33,2.022,1.515,2.093,4.307
1,0,1,0,1,0,14.488,1.151,3.141,1.795,3.874,2.549,12.536,3.339,3.224,4.009,1.729,2.448,1.653,2.436,4.208
10,0,0,0,1,0,14.594,1.163,3.155,1.823,3.851,2.568,12.388,11.726,3.266,7.186,1.906,2.438,2.274,2.453,4.314
11,1,0,0,0,0,14.182,0.487,2.756,1.33,4.119,2.038,12.168,11.36,2.898,7.124,1.363,2.001,1.543,2.044,4.26
12,1,0,0,1,0,14.076,0.512,2.74,1.345,4.119,2.051,12.182,11.355,2.904,7.05,1.332,1.989,1.533,2.033,4.225
13,0,0,0,0,0,14.065,0.504,2.743,1.361,4.074,2.048,12.308,11.41,2.919,7.106,1.325,1.981,1.517,2.059,4.325
14,0,0,0,1,0,14.566,1.168,3.151,1.845,3.905,2.557,12.375,11.987,3.189,7.323,1.938,2.498,2.274,2.468,4.352
15,1,1,0,1,0,14.127,0.485,2.75,1.34,4.071,2.12,12.161,2.885,2.879,3.848,1.13,1.984,0.904,2.03,4.162
16,1,0,0,0,0,14.085,0.503,2.75,1.349,4.058,2.076,12.256,11.244,2.884,7.036,1.328,2.007,1.553,2.051,4.304
17,0,0,0,1,0,14.592,1.161,3.152,1.808,3.865,2.575,12.395,11.908,3.194,7.241,1.933,2.463,2.323,2.451,4.352
18,0,1,0,1,0,14.639,1.151,3.136,1.806,3.859,2.568,12.436,3.417,3.159,4.036,1.709,2.446,1.645,2.478,4.187
19,0,1,0,0,0,14.089,0.486,2.734,1.337,4.07,2.034,12.202,2.872,2.861,3.874,1.11,1.993,0.919,2.026,4.158
2,1,0,0,1,0,14.135,0.505,2.752,1.357,4.082,2.029,12.134,11.431,2.946,7.048,1.348,1.985,1.523,2.039,4.277
20,1,0,0,0,0,14.076,0.489,2.734,1.339,4.061,2.066,12.24,11.261,2.926,7.055,1.317,2.001,1.549,2.051,4.241
21,1,1,0,1,0,14.105,0.466,2.769,1.316,4.102,2.057,12.149,2.903,2.884,3.908,1.121,1.978,0.905,2.064,4.184
22,1,0,0,0,0,14.107,0.51,2.738,1.339,4.084,2.051,12.299,11.723,2.892,7.229,1.304,1.996,1.525,2.038,4.308
23,0,1,0,0,0,14.077,0.465,2.756,1.322,4.076,2.048,12.275,2.873,2.874,3.873,1.104,1.986,0.925,2.03,4.124
24,1,1,0,1,0,14.208,0.488,2.726,1.343,4.061,2.046,12.274,2.931,2.91,3.893,1.164,2.056,0.906,2.053,4.177
25,0,1,0,0,0,14.014,0.465,2.733,1.367,4.092,2.049,12.224,2.846,2.882,3.912,1.114,1.969,0.928,2.05,4.171
26,0,1,0,0,0,14.087,0.468,2.753,1.339,4.079,2.084,12.372,2.843,2.869,3.886,1.134,1.97,0.909,2.017,4.144
