configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,8.274,0.306,1.656,0.798,2.239,1.232,6.969,7.019,1.748,4.54,0.771,1.181,1.002,1.218,2.64
1,0,1,0,1,0,8.406,0.703,1.897,1.06,2.244,1.532,7.171,2.006,1.909,2.41,1.011,1.479,1.0,1.451,2.494
10,0,0,0,1,0,8.639,0.694,1.902,1.077,2.29,1.555,7.121,7.167,1.925,4.273,1.155,1.475,1.454,1.468,2.602
11,1,0,0,0,0,8.317,0.307,1.642,0.793,2.234,1.24,7.094,6.784,1.745,4.298,0.743,1.186,1.006,1.221,2.622
12,1,0,0,1,0,8.29,0.306,1.638,0.79,2.227,1.246,7.062,7.033,1.746,4.153,0.748,1.187,1.021,1.222,2.653
13,0,0,0,0,0,8.247,0.301,1.646,0.789,2.244,1.241,6.981,6.737,1.718,4.186,0.727,1.209,0.992,1.216,2.624
14,0,0,0,1,0,8.521,0.714,1.867,1.088,2.261,1.557,7.166,7.354,1.928,4.375,1.162,1.47,1.455,1.477,2.6
15,1,1,0,1,0,8.237,0.292,1.626,0.802,2.202,1.228,6.937,1.742,1.707,2.259,0.623,1.171,0.564,1.206,2.554
16,1,0,0,0,0,8.326,0.305,1.654,0.791,2.232,1.244,6.959,6.97,1.748,4.24,0.746,1.189,1.015,1.235,2.664
17,0,0,0,1,0,8.539,0.693,1.902,1.075,2.25,1.539,7.185,7.075,1.931,4.299,1.158,1.47,1.443,1.476,2.597
18,0,1,0,1,0,8.694,0.678,1.879,1.066,2.243,1.551,7.156,2.001,1.928,2.394,1.034,1.464,1.003,1.457,2.508
19,0,1,0,0,0,8.305,0.29,1.626,0.797,2.218,1.232,6.983,1.702,1.747,2.292,0.611,1.175,0.548,1.206,2.574
2,1,0,0,1,0,8.286,0.311,1.635,0.811,2.23,1.236,6.977,6.978,1.726,4.194,0.771,1.185,0.98,1.217,2.641
20,1,0,0,0,0,8.258,0.305,1.641,0.784,2.215,1.221,7.173,6.782,1.739,4.195,0.755,1.184,0.997,1.234,2.684
21,1,1,0,1,0,8.257,0.291,1.634,0.799,2.211,1.244,6.935,1.72,1.729,2.271,0.646,1.175,0.545,1.21,2.549
22,1,0,0,0,0,8.185,0.312,1.673,0.806,2.231,1.222,6.987,6.84,1.747,4.181,0.746,1.186,1.012,1.215,2.686
23,0,1,0,0,0,8.278,0.294,1.63,0.776,2.208,1.212,6.998,1.707,1.736,2.268,0.607,1.202,0.561,1.207,2.562
24,1,1,0,1,0,8.282,0.297,1.635,0.781,2.23,1.219,6.94,1.719,1.725,2.291,0.629,1.177,0.544,1.232,2.53
25,0,1,0,0,0,8.224,0.273,1.623,0.777,2.199,1.23,6.973,1.73,1.708,2.274,0.623,1.188,0.541,1.213,2.568
26,0,1,0,0,0,8.211,0.295,1.66,0.784,2.208,1.253,7.019,1.695,1.729,2.262,0.631,1.19,0.551,1.243,2.552
27,0,0,0,1,0,8.532,0.708,1.883,1.099,2.252,1.548,7.191,7.111,1.931,4.268,1.152,1.489,1.478,1.483,2.596
28,0,1,0,1,0,8.552,0.699,1.881,1.07,2.283,1.542,7.241,2.004,1.908,2.392,1.034,1.462,1.001,1.479,2.509
29,0,1,0,0,0,8.258,0.291,1.629,0.78,2.199,1.23,6.96,1.722,1.722,2.299,0.608,1.197,0.561,1.207,2.557
3,1,1,0,1,0,8.254,0.273,1.626,0.785,2.202,1.246,6.955,1.762,1.727,2.298,0.629,1.191,0.533,1.223,2.552
30,0,1,0,1,0,8.47,0.695,1.888,1.081,2.255,1.541,7.153,1.978,1.909,2.375,1.042,1.467,0.991,1.45,2.511
31,1,1,0,1,0,8.231,0.289,1.632,0.804,2.231,1.215,7.003,1.717,1.758,2.284,0.629,1.21,0.537,1.216,2.524
32,1,1,0,1,0,8.24,0.295,1.653,0.781,2.246,1.212,6.96,1.736,1.73,2.288,0.62,1.198,0.534,1.222,2.526
33,0,1,0,0,0,8.241,0.296,1.649,0.78,2.226,1.213,6.964,1.72,1.722,2.284,0.613,1.201,0.533,1.212,2.704
34,1,1,0,1,0,8.288,0.289,1.647,0.795,2.209,1.23,6.938,1.744,1.704,2.303,0.62,1.198,0.551,1.234,2.542
35,1,0,0,0,0,8.251,0.3,1.631,0.786,2.242,1.25,6.985,6.857,1.733,4.29,0.731,1.214,0.987,1.23,2.616
36,0,0,0,0,0,8.218,0.311,1.675,0.805,2.219,1.258,7.073,6.946,1.757,4.245,0.745,1.183,0.99,1.214,2.702
37,0,1,0,1,0,8.407,0.684,1.877,1.066,2.246,1.556,7.156,1.996,1.958,2.366,1.017,1.473,0.985,1.463,2.502
38,1,1,0,0,0,8.221,0.283,1.629,0.793,2.227,1.234,7.006,1.729,1.723,2.3,0.604,1.184,0.565,1.271,2.514
39,0,0,0,0,0,8.177,0.311,1.658,0.794,2.213,1.248,6.947,6.822,1.752,4.175,0.753,1.183,1.018,1.237,2.649
4,1,1,0,1,0,8.343,0.29,1.63,0.812,2.21,1.246,6.948,1.749,1.719,2.28,0.618,1.169,0.546,1.207,2.522
40,0,0,0,0,0,8.307,0.303,1.648,0.807,2.212,1.223,6.943,6.724,1.711,4.161,0.729,1.206,0.997,1.224,2.663
41,1,0,0,1,0,8.28,0.289,1.661,0.787,2.231,1.25,6.937,6.854,1.749,4.226,0.736,1.202,0.998,1.213,2.64
42,1,1,0,0,0,8.184,0.291,1.626,0.795,2.206,1.225,7.062,1.721,1.728,2.383,0.61,1.191,0.544,1.232,2.55
43,0,0,0,1,0,8.582,0.701,1.91,1.077,2.261,1.571,7.156,7.06,1.936,4.273,1.133,1.467,1.482,1.464,2.595
44,1,0,0,1,0,8.309,0.288,1.635,0.809,2.224,1.243,6.992,6.867,1.753,4.185,0.759,1.184,0.997,1.227,2.637
45,0,0,0,1,0,8.487,0.712,1.893,1.074,2.256,1.554,7.143,7.064,1.923,4.309,1.157,1.475,1.435,1.461,2.574
46,1,1,0,0,0,8.247,0.289,1.626,0.787,2.225,1.251,7.056,1.749,1.723,2.271,0.61,1.176,0.536,1.232,2.511
47,1,1,0,0,0,8.214,0.292,1.626,0.801,2.221,1.239,6.958,1.7,1.744,2.296,0.61,1.194,0.538,1.216,2.53
48,0,1,0,0,0,8.222,0.29,1.627,0.809,2.208,1.217,6.95,1.718,1.768,2.291,0.617,1.198,0.535,1.228,2.508
49,1,0,0,1,0,8.294,0.29,1.631,0.808,2.222,1.232,6.94,6.874,1.737,4.191,0.761,1.207,1.033,1.234,2.629
5,1,1,0,0,0,8.248,0.273,1.655,0.784,2.209,1.238,6.982,1.718,1.718,2.258,0.635,1.184,0.544,1.236,2.475
6,0,1,0,0,0,8.23,0.298,1.636,0.779,2.256,1.216,6.931,1.704,1.733,2.323,0.631,1.181,0.551,1.214,2.517
7,0,0,0,1,0,8.492,0.712,1.904,1.08,2.267,1.539,7.159,6.975,1.942,4.272,1.136,1.486,1.461,1.482,2.585
8,1,1,0,0,0,8.227,0.277,1.624,0.796,2.203,1.22,7.102,1.737,1.733,2.272,0.611,1.176,0.543,1.214,2.489
9,0,0,0,0,0,8.359,0.306,1.678,0.792,2.231,1.236,7.036,6.725,1.731,4.214,0.74,1.189,1.021,1.227,2.704
