configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,7.432,0.253,1.486,0.734,1.98,1.107,6.204,6.145,1.541,3.816,0.691,1.083,0.903,1.106,2.461
1,0,1,0,1,0,7.632,0.609,1.688,0.978,2.003,1.392,6.364,1.798,1.706,2.119,0.927,1.31,0.891,1.302,2.255
10,0,0,0,1,0,7.687,0.621,1.699,0.981,2.016,1.393,6.376,6.304,1.753,3.814,1.044,1.332,1.311,1.312,2.348
11,1,0,0,0,0,7.415,0.267,1.463,0.727,1.982,1.127,6.236,6.076,1.544,3.748,0.683,1.08,0.913,1.134,2.384
12,1,0,0,1,0,7.425,0.244,1.493,0.702,1.989,1.115,6.192,6.037,1.566,3.764,0.683,1.083,0.902,1.09,2.381
13,0,0,0,0,0,7.557,0.265,1.477,0.759,1.961,1.115,6.226,6.253,1.564,3.726,0.66,1.077,0.886,1.104,2.351
14,0,0,0,1,0,7.638,0.638,1.696,0.978,2.014,1.397,6.492,6.338,1.726,3.879,1.052,1.331,1.327,1.323,2.315
15,1,1,0,1,0,7.449,0.227,1.495,0.698,1.984,1.085,6.247,1.565,1.545,2.046,0.576,1.056,0.488,1.091,2.263
16,1,0,0,0,0,7.478,0.255,1.482,0.737,1.983,1.088,6.238,6.166,1.541,3.774,0.661,1.087,0.948,1.117,2.357
17,0,0,0,1,0,7.714,0.633,1.695,0.972,2.017,1.378,6.394,6.278,1.738,3.9,1.041,1.314,1.294,1.308,2.329
18,0,1,0,1,0,7.611,0.622,1.691,0.964,2.021,1.379,6.376,1.778,1.707,2.138,0.929,1.323,0.909,1.302,2.263
19,0,1,0,0,0,7.373,0.292,1.5,0.7,1.976,1.087,6.178,1.522,1.555,2.081,0.548,1.07,0.491,1.098,2.29
2,1,0,0,1,0,7.523,0.257,1.485,0.772,1.96,1.112,6.225,6.189,1.559,3.708,0.691,1.06,0.905,1.092,2.362
20,1,0,0,0,0,7.44,0.254,1.469,0.705,2.005,1.113,6.302,6.119,1.574,3.745,0.681,1.063,0.896,1.109,2.378
21,1,1,0,1,0,7.509,0.251,1.459,0.719,1.978,1.091,6.255,1.553,1.535,2.064,0.557,1.051,0.491,1.081,2.298
