configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,30.525,1.104,5.732,2.873,9.713,4.184,26.579,23.548,5.989,14.674,2.925,4.018,2.702,4.179,8.605
1,0,1,0,1,0,0.003,0.003,0.003,0.003,0.005,0.005,0.004,0.003,0.003,0.004,0.005,0.003,0.003,0.003,0.006
10,0,0,0,1,0,0.007,0.008,0.01,0.009,0.004,0.005,0.006,0.005,0.005,0.008,0.006,0.008,0.004,0.006,0.009
11,1,0,0,0,0,31.235,1.103,5.632,2.802,9.679,4.214,27.499,23.283,5.954,14.689,2.922,4.1,2.751,4.151,8.673
12,1,0,0,1,0,30.448,1.103,5.636,2.766,9.74,4.177,26.898,23.262,5.916,14.813,2.968,4.054,2.757,4.154,8.606
13,0,0,0,0,0,30.698,1.102,5.621,2.771,9.684,4.193,26.804,23.383,5.979,14.69,2.924,4.049,2.711,4.183,8.724
14,0,0,0,1,0,0.01,0.007,0.009,0.004,0.005,0.005,0.006,0.006,0.007,0.005,0.01,0.008,0.004,0.005,0.006
15,1,1,0,1,0,30.811,1.073,5.632,2.806,9.714,4.168,26.556,5.89,5.953,8.038,2.512,4.051,1.888,4.164,8.33
16,1,0,0,0,0,30.825,1.079,5.624,2.82,9.705,4.204,26.746,23.357,5.965,14.724,2.903,4.063,2.706,4.159,8.636
17,0,0,0,1,0,0.007,0.01,0.007,0.004,0.005,0.005,0.011,0.004,0.01,0.007,0.005,0.005,0.009,0.005,0.011
18,0,1,0,1,0,0.005,0.004,0.004,0.004,0.005,0.004,0.005,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.004
19,0,1,0,0,0,30.684,1.077,5.6,2.816,9.713,4.251,27.129,5.854,5.93,8.104,2.5,4.062,1.882,4.176,8.35
2,1,0,0,1,0,30.434,1.087,5.647,2.809,9.79,4.241,26.55,23.445,6.036,14.578,2.985,4.03,2.709,4.185,8.619
20,1,0,0,0,0,30.513,1.105,5.62,2.774,9.716,4.201,26.836,23.619,6.01,15.007,2.927,4.034,2.725,4.17,8.595
21,1,1,0,1,0,30.6,1.059,5.624,2.781,9.707,4.174,26.532,5.957,5.941,8.064,2.521,4.059,1.865,4.218,8.343
22,1,0,0,0,0,30.632,1.096,5.642,2.786,9.71,4.19,26.953,23.22,5.945,14.751,2.896,4.057,2.784,4.197,8.637
23,0,1,0,0,0,30.668,1.066,5.652,2.781,9.681,4.219,27.252,5.89,5.941,8.076,2.488,4.049,1.879,4.166,8.453
24,1,1,0,1,0,30.982,1.069,5.626,2.815,9.708,4.216,26.491,5.915,5.91,8.034,2.533,4.039,1.888,4.168,8.366
25,0,1,0,0,0,30.597,1.069,5.609,2.774,9.805,4.176,26.787,5.844,5.912,8.079,2.473,4.038,1.885,4.172,8.472
26,0,1,0,0,0,30.579,1.08,5.622,2.784,9.719,4.199,26.752,5.826,5.958,8.069,2.512,4.064,1.874,4.258,8.309
