configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,45.85,1.689,8.541,4.233,15.552,6.268,40.4,35.735,8.954,22.012,4.454,6.052,3.763,6.26,12.763
1,0,1,0,1,0,0.004,0.002,0.003,0.003,0.005,0.003,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0.006
10,0,0,0,1,0,0.007,0.007,0.008,0.005,0.004,0.005,0.011,0.006,0.007,0.005,0.006,0.006,0.006,0.006,0.009
11,1,0,0,0,0,45.607,1.668,8.514,4.193,15.507,6.357,40.45,35.316,8.988,22.277,4.394,6.045,3.776,6.246,12.792
12,1,0,0,1,0,45.893,1.703,8.478,4.208,15.574,6.261,40.226,35.719,9.026,22.191,4.458,6.118,3.739,6.275,12.797
13,0,0,0,0,0,45.816,1.69,8.472,4.176,15.439,6.304,40.809,34.957,8.959,22.321,4.472,6.06,3.758,6.27,12.756
14,0,0,0,1,0,0.005,0.006,0.004,0.004,0.01,0.003,0.005,0.005,0.011,0.004,0.006,0.004,0.005,0.005,0.007
15,1,1,0,1,0,45.902,1.615,8.419,4.213,15.463,6.25,40.229,8.861,8.91,12.297,3.862,6.032,2.815,6.259,12.298
16,1,0,0,0,0,46.425,1.689,8.434,4.2,15.433,6.323,40.511,35.166,9.115,22.047,4.425,6.065,3.744,6.267,12.709
17,0,0,0,1,0,0.005,0.006,0.006,0.005,0.007,0.005,0.006,0.009,0.004,0.005,0.007,0.008,0.006,0.005,0.008
18,0,1,0,1,0,0.003,0.005,0.004,0.005,0.004,0.005,0.003,0.004,0.004,0.005,0.003,0.004,0.004,0.003,0.004
19,0,1,0,0,0,45.484,1.652,8.435,4.175,15.452,6.3,40.828,8.824,8.918,12.261,3.814,6.031,2.799,6.35,12.341
2,1,0,0,1,0,45.666,1.689,8.445,4.223,15.462,6.265,40.463,37.081,8.99,22.057,4.503,6.064,3.737,6.27,12.812
20,1,0,0,0,0,45.755,1.684,8.44,4.188,15.467,6.287,42.758,34.855,8.964,22.138,4.472,6.128,3.726,6.257,12.837
21,1,1,0,1,0,47.657,1.628,8.418,4.259,15.432,6.345,40.336,8.924,8.904,12.275,3.869,6.04,2.799,6.256,12.29
22,1,0,0,0,0,46.381,1.672,8.418,4.18,15.464,6.329,40.5,34.769,8.943,21.96,4.414,6.05,3.733,6.248,13.007
23,0,1,0,0,0,46.619,1.65,8.437,4.198,15.425,6.245,40.447,8.819,8.916,12.262,3.801,6.079,2.794,6.258,12.34
24,1,1,0,1,0,45.53,1.641,8.405,4.153,15.474,6.261,40.376,8.868,8.975,12.27,3.893,6.131,2.823,6.274,12.404
25,0,1,0,0,0,45.621,1.636,8.44,4.174,15.432,6.318,40.579,8.776,8.905,12.279,3.841,6.057,2.821,6.284,12.583
26,0,1,0,0,0,45.563,1.68,8.485,4.233,15.464,6.329,40.663,8.819,8.899,12.372,3.794,6.04,2.816,6.271,12.364
