configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,0.43,0.036,0.114,0.061,0.124,0.085,0.365,0.382,0.105,0.25,0.061,0.084,0.072,0.077,0.299
1,0,1,0,1,0,0.397,0.045,0.103,0.06,0.112,0.082,0.366,0.131,0.122,0.138,0.071,0.092,0.058,0.095,0.162
10,0,0,0,1,0,0.433,0.051,0.131,0.075,0.144,0.104,0.392,0.398,0.126,0.245,0.072,0.105,0.1,0.097,0.168
11,1,0,0,0,0,0.428,0.029,0.095,0.053,0.112,0.073,0.36,0.368,0.117,0.232,0.056,0.091,0.075,0.085,0.299
12,1,0,0,1,0,0.442,0.036,0.112,0.066,0.113,0.077,0.389,0.409,0.099,0.219,0.064,0.085,0.073,0.083,0.377
13,0,0,0,0,0,0.432,0.036,0.109,0.061,0.124,0.086,0.389,0.365,0.114,0.237,0.052,0.075,0.064,0.077,0.295
14,0,0,0,1,0,0.407,0.049,0.134,0.076,0.144,0.104,0.395,0.381,0.134,0.248,0.073,0.107,0.096,0.09,0.144
15,1,1,0,1,0,0.438,0.024,0.091,0.045,0.101,0.069,0.349,0.103,0.09,0.11,0.036,0.074,0.03,0.066,0.248
16,1,0,0,0,0,0.396,0.035,0.105,0.053,0.112,0.075,0.365,0.376,0.102,0.242,0.054,0.071,0.082,0.084,0.451
17,0,0,0,1,0,0.428,0.053,0.11,0.067,0.12,0.113,0.392,0.4,0.109,0.231,0.075,0.088,0.088,0.085,0.146
18,0,1,0,1,0,0.399,0.046,0.118,0.069,0.117,0.085,0.362,0.133,0.11,0.12,0.056,0.097,0.058,0.095,0.154
19,0,1,0,0,0,0.418,0.025,0.09,0.059,0.116,0.079,0.383,0.094,0.105,0.115,0.036,0.07,0.029,0.08,0.288
2,1,0,0,1,0,0.431,0.032,0.1,0.049,0.107,0.072,0.358,0.394,0.104,0.252,0.056,0.074,0.064,0.075,0.311
20,1,0,0,0,0,0.423,0.033,0.099,0.067,0.125,0.087,0.396,0.396,0.117,0.237,0.053,0.074,0.064,0.086,0.34
21,1,1,0,1,0,0.418,0.026,0.111,0.053,0.116,0.081,0.377,0.096,0.095,0.117,0.036,0.075,0.034,0.065,0.253
22,1,0,0,0,0,0.394,0.036,0.112,0.06,0.123,0.087,0.395,0.373,0.103,0.252,0.053,0.071,0.073,0.069,0.302
23,0,1,0,0,0,0.419,0.021,0.09,0.045,0.12,0.081,0.357,0.113,0.097,0.109,0.048,0.077,0.033,0.07,0.24
24,1,1,0,1,0,0.419,0.023,0.09,0.046,0.106,0.073,0.348,0.102,0.104,0.134,0.04,0.077,0.036,0.077,0.24
25,0,1,0,0,0,0.417,0.025,0.103,0.053,0.114,0.086,0.382,0.096,0.09,0.107,0.035,0.067,0.029,0.066,0.249
26,0,1,0,0,0,0.394,0.025,0.094,0.051,0.121,0.08,0.388,0.095,0.091,0.109,0.039,0.065,0.04,0.076,0.323
27,0,0,0,1,0,0.449,0.05,0.13,0.077,0.137,0.103,0.397,0.383,0.13,0.246,0.086,0.102,0.1,0.102,0.168
28,0,1,0,1,0,0.398,0.047,0.102,0.067,0.134,0.1,0.385,0.108,0.104,0.143,0.072,0.093,0.058,0.09,0.156
29,0,1,0,0,0,0.425,0.023,0.088,0.055,0.115,0.079,0.387,0.115,0.101,0.127,0.039,0.083,0.033,0.073,0.28
3,1,1,0,1,0,0.389,0.021,0.091,0.045,0.102,0.068,0.381,0.099,0.091,0.135,0.042,0.067,0.028,0.065,0.27
30,0,1,0,1,0,0.436,0.051,0.117,0.073,0.13,0.098,0.388,0.114,0.103,0.145,0.064,0.098,0.058,0.08,0.131
31,1,1,0,1,0,0.41,0.018,0.09,0.045,0.099,0.068,0.354,0.118,0.102,0.125,0.041,0.076,0.041,0.075,0.278
32,1,1,0,1,0,0.421,0.024,0.1,0.055,0.103,0.068,0.381,0.096,0.088,0.109,0.036,0.068,0.028,0.067,0.306
33,0,1,0,0,0,0.426,0.025,0.09,0.044,0.1,0.074,0.35,0.095,0.089,0.11,0.037,0.083,0.032,0.076,0.269
34,1,1,0,1,0,0.39,0.025,0.104,0.049,0.122,0.08,0.374,0.1,0.088,0.129,0.045,0.078,0.036,0.075,0.278
35,1,0,0,0,0,0.396,0.031,0.106,0.052,0.107,0.076,0.391,0.369,0.104,0.22,0.057,0.079,0.064,0.073,0.294
36,0,0,0,0,0,0.423,0.033,0.109,0.06,0.13,0.086,0.379,0.377,0.105,0.226,0.066,0.093,0.075,0.084,0.319
37,0,1,0,1,0,0.427,0.049,0.118,0.068,0.129,0.096,0.392,0.113,0.103,0.142,0.064,0.093,0.06,0.089,0.154
38,1,1,0,0,0,0.421,0.027,0.104,0.055,0.116,0.081,0.385,0.097,0.097,0.109,0.037,0.067,0.028,0.066,0.321
39,0,0,0,0,0,0.393,0.033,0.114,0.057,0.105,0.075,0.359,0.405,0.109,0.237,0.065,0.087,0.074,0.079,0.291
4,1,1,0,1,0,0.422,0.024,0.093,0.045,0.12,0.078,0.377,0.102,0.089,0.114,0.038,0.069,0.029,0.083,0.291
40,0,0,0,0,0,0.395,0.036,0.111,0.061,0.128,0.089,0.363,0.367,0.101,0.219,0.064,0.084,0.082,0.077,0.294
41,1,0,0,1,0,0.431,0.033,0.1,0.052,0.105,0.094,0.383,0.371,0.094,0.221,0.059,0.073,0.065,0.073,0.3
42,1,1,0,0,0,0.387,0.02,0.091,0.059,0.107,0.068,0.35,0.096,0.11,0.125,0.041,0.072,0.03,0.069,0.264
43,0,0,0,1,0,0.443,0.052,0.108,0.066,0.119,0.091,0.369,0.374,0.132,0.23,0.087,0.1,0.095,0.104,0.168
44,1,0,0,1,0,0.401,0.033,0.118,0.058,0.124,0.085,0.392,0.414,0.1,0.256,0.053,0.073,0.072,0.077,0.283
45,0,0,0,1,0,0.413,0.055,0.114,0.065,0.142,0.091,0.371,0.378,0.126,0.234,0.074,0.109,0.094,0.102,0.161
46,1,1,0,0,0,0.392,0.018,0.091,0.045,0.103,0.07,0.35,0.096,0.11,0.124,0.049,0.074,0.032,0.074,0.296
47,1,1,0,0,0,0.414,0.024,0.103,0.049,0.124,0.079,0.383,0.101,0.107,0.127,0.042,0.079,0.034,0.073,0.258
48,0,1,0,0,0,0.42,0.025,0.104,0.059,0.115,0.08,0.379,0.103,0.088,0.111,0.037,0.075,0.028,0.063,0.251
49,1,0,0,1,0,0.422,0.029,0.096,0.053,0.108,0.078,0.361,0.361,0.1,0.219,0.055,0.093,0.074,0.09,0.324
5,1,1,0,0,0,0.434,0.023,0.092,0.046,0.098,0.069,0.35,0.098,0.089,0.111,0.038,0.085,0.035,0.071,0.344
6,0,1,0,0,0,0.387,0.024,0.091,0.052,0.117,0.081,0.392,0.099,0.09,0.129,0.043,0.079,0.041,0.077,0.244
7,0,0,0,1,0,0.406,0.06,0.131,0.076,0.138,0.103,0.382,0.378,0.118,0.23,0.071,0.105,0.093,0.085,0.147
8,1,1,0,0,0,0.415,0.021,0.094,0.045,0.122,0.081,0.357,0.099,0.095,0.113,0.034,0.067,0.029,0.065,0.269
9,0,0,0,0,0,0.431,0.033,0.112,0.059,0.115,0.077,0.36,0.358,0.103,0.219,0.052,0.074,0.064,0.071,0.321
