configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,6.578,0.234,1.321,0.652,1.728,0.968,5.474,5.465,1.376,3.307,0.628,0.955,0.812,0.962,2.14
1,0,1,0,1,0,6.77,0.537,1.508,0.852,1.789,1.228,5.63,1.586,1.53,1.891,0.81,1.173,0.803,1.181,1.994
10,0,0,0,1,0,6.873,0.55,1.511,0.856,1.794,1.216,5.625,5.78,1.546,3.448,0.921,1.183,1.163,1.158,2.05
11,1,0,0,0,0,6.641,0.242,1.295,0.627,1.73,0.993,5.502,5.489,1.392,3.333,0.607,0.941,0.837,0.966,2.341
12,1,0,0,1,0,6.662,0.229,1.309,0.628,1.726,0.97,5.511,5.368,1.361,3.299,0.594,0.939,0.802,0.968,2.105
13,0,0,0,0,0,6.575,0.239,1.3,0.648,1.719,0.982,5.494,5.445,1.361,3.351,0.588,0.941,0.829,0.983,2.153
14,0,0,0,1,0,6.776,0.573,1.498,0.923,1.773,1.236,5.638,5.58,1.537,3.394,0.935,1.179,1.185,1.169,2.051
15,1,1,0,1,0,6.612,0.23,1.29,0.637,1.706,0.97,5.536,1.388,1.354,1.814,0.508,0.928,0.441,0.953,2.057
16,1,0,0,0,0,6.577,0.218,1.296,0.639,1.73,0.975,5.582,5.492,1.36,3.335,0.613,0.945,0.824,0.974,2.104
17,0,0,0,1,0,6.821,0.552,1.503,0.91,1.78,1.219,5.649,5.597,1.575,3.427,0.932,1.177,1.161,1.161,2.067
18,0,1,0,1,0,6.787,0.55,1.512,0.865,1.754,1.221,5.647,1.58,1.53,1.92,0.826,1.159,0.805,1.19,1.995
19,0,1,0,0,0,6.646,0.221,1.313,0.619,1.73,0.984,5.474,1.367,1.355,1.805,0.49,0.952,0.437,0.977,2.05
2,1,0,0,1,0,6.731,0.218,1.293,0.653,1.729,1.025,5.46,5.355,1.381,3.315,0.615,0.938,0.828,0.986,2.298
20,1,0,0,0,0,6.659,0.242,1.295,0.636,1.71,0.996,5.504,5.485,1.365,3.345,0.617,0.939,0.806,0.963,2.122
21,1,1,0,1,0,6.646,0.23,1.306,0.618,1.728,0.955,5.46,1.371,1.374,1.795,0.518,0.955,0.45,0.975,2.037
22,1,0,0,0,0,6.599,0.228,1.293,0.642,1.714,0.968,5.519,5.428,1.379,3.351,0.588,0.959,0.82,0.964,2.15
