configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,62.204,2.258,11.56,5.647,21.724,8.348,53.604,46.821,11.95,29.939,6.065,8.129,4.746,8.416,17.099
1,0,1,0,1,0,0.005,0.003,0.003,0.004,0.003,0.005,0.004,0.003,0.004,0.005,0.004,0.004,0.004,0.004,0.003
10,0,0,0,1,0,0.004,0.005,0.005,0.005,0.006,0.009,0.005,0.008,0.01,0.01,0.006,0.006,0.006,0.006,0.006
11,1,0,0,0,0,61.94,2.284,11.364,5.599,21.664,8.352,54.083,47.353,12.038,30.042,5.986,8.103,4.719,8.411,17.186
12,1,0,0,1,0,62.318,2.251,11.373,5.613,21.627,8.309,53.971,47.536,12.138,29.475,6.047,8.056,4.698,8.403,17.142
13,0,0,0,0,0,61.966,2.268,11.375,5.577,21.593,8.359,54.211,47.418,11.985,29.495,6.007,8.107,4.718,8.397,17.16
14,0,0,0,1,0,0.005,0.005,0.004,0.006,0.007,0.008,0.007,0.005,0.005,0.005,0.005,0.008,0.004,0.005,0.014
15,1,1,0,1,0,62.001,2.208,11.387,5.581,21.736,8.317,54.292,11.765,11.935,16.582,5.278,8.056,3.748,8.413,16.577
16,1,0,0,0,0,62.106,2.258,11.409,5.61,21.716,8.359,54.888,46.705,11.982,30.052,5.945,8.097,4.733,8.448,17.131
17,0,0,0,1,0,0.009,0.005,0.005,0.004,0.008,0.005,0.006,0.006,0.007,0.005,0.006,0.006,0.005,0.006,0.009
18,0,1,0,1,0,0.004,0.005,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0.004,0.005,0.004,0.004,0.005
19,0,1,0,0,0,62.055,2.208,11.387,5.574,21.611,8.361,54.508,11.769,12.014,16.523,5.143,8.132,3.736,8.414,16.602
2,1,0,0,1,0,61.883,2.273,11.356,5.64,21.619,8.357,53.645,47.289,11.976,30.077,5.99,8.055,4.694,8.391,17.187
20,1,0,0,0,0,61.953,2.259,11.443,5.585,21.713,8.397,54.006,47.99,11.999,29.617,5.974,8.104,4.706,8.387,17.138
21,1,1,0,1,0,61.906,2.185,11.404,5.585,21.558,8.4,53.5,11.788,11.911,16.636,5.238,8.016,3.745,8.43,16.555
22,1,0,0,0,0,61.943,2.274,11.36,5.608,21.561,8.401,54.197,47.992,11.919,29.605,5.948,8.087,4.68,8.4,17.148
23,0,1,0,0,0,61.813,2.21,11.379,5.544,21.675,8.356,54.072,11.693,11.953,16.403,5.131,8.106,3.777,8.427,16.521
24,1,1,0,1,0,62.587,2.207,11.37,5.589,21.651,8.52,53.629,11.849,11.989,16.611,5.338,8.054,3.76,8.396,16.642
25,0,1,0,0,0,61.947,2.21,11.366,5.636,21.988,8.356,54.771,11.802,11.979,16.69,5.132,8.096,3.769,8.396,16.575
26,0,1,0,0,0,61.847,2.203,11.442,5.587,21.64,8.317,54.898,11.683,11.918,16.529,5.134,8.087,3.769,8.416,16.599
27,0,0,0,1,0,0.006,0.005,0.004,0.005,0.005,0.005,0.005,0.006,0.006,0.01,0.007,0.004,0.004,0.005,0.012
28,0,1,0,1,0,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0.003,0.003,0.003,0.003,0.004,0.004,0.004
29,0,1,0,0,0,62.125,2.217,11.515,5.582,21.585,8.314,54.151,11.695,12.006,16.559,5.141,8.112,3.777,8.449,16.614
3,1,1,0,1,0,62.37,2.2,11.359,5.567,21.617,8.519,53.76,11.848,11.915,16.632,5.229,8.118,3.742,8.411,16.614
30,0,1,0,1,0,0.005,0.004,0.005,0.004,0.004,0.004,0.004,0.002,0.003,0.004,0.003,0.005,0.004,0.003,0.004
31,1,1,0,1,0,62.196,2.205,11.356,5.565,21.64,8.544,53.401,11.889,11.944,16.7,5.227,8.1,3.749,8.401,16.82
32,1,1,0,1,0,62.954,2.219,11.368,5.63,21.814,8.353,53.381,11.861,11.899,16.624,5.199,8.055,3.768,8.411,16.695
33,0,1,0,0,0,61.912,2.201,11.368,5.614,21.737,8.343,54.031,11.677,11.976,16.488,5.215,8.1,3.732,8.411,16.484
34,1,1,0,1,0,62.463,2.218,11.529,5.551,21.727,8.361,53.629,11.972,11.95,16.657,5.207,8.128,3.805,8.359,16.631
35,1,0,0,0,0,62.808,2.284,11.37,5.57,21.644,8.43,54.639,48.094,12.137,30.046,5.947,8.076,4.708,8.444,17.123
36,0,0,0,0,0,64.416,2.26,11.54,5.598,21.594,8.404,54.344,47.09,12.066,29.926,5.978,8.161,4.707,8.41,17.114
37,0,1,0,1,0,0.003,0.004,0.004,0.002,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004
