configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,5.476,0.212,1.141,0.538,1.44,0.84,4.631,4.561,1.179,2.776,0.506,0.83,0.704,0.813,1.882
1,0,1,0,1,0,5.599,0.457,1.281,0.719,1.507,1.026,4.775,1.339,1.299,1.593,0.706,0.986,0.672,1.001,1.682
10,0,0,0,1,0,5.698,0.482,1.273,0.746,1.518,1.045,4.775,4.765,1.294,2.859,0.78,1.004,0.998,1.001,1.749
11,1,0,0,0,0,5.482,0.184,1.126,0.533,1.457,0.838,4.646,4.857,1.172,2.809,0.504,0.803,0.701,0.839,1.832
12,1,0,0,1,0,5.507,0.207,1.098,0.554,1.463,0.818,4.685,4.77,1.176,2.784,0.532,0.816,0.715,0.813,1.859
13,0,0,0,0,0,5.534,0.205,1.1,0.536,1.446,0.848,4.686,4.573,1.171,2.821,0.523,0.824,0.719,0.814,1.846
14,0,0,0,1,0,5.649,0.47,1.291,0.748,1.527,1.024,4.779,4.794,1.31,2.952,0.799,0.993,0.994,0.988,1.782
15,1,1,0,1,0,5.49,0.194,1.099,0.527,1.446,0.824,4.591,1.157,1.163,1.518,0.423,0.795,0.371,0.809,1.74
16,1,0,0,0,0,5.464,0.202,1.106,0.538,1.443,0.832,4.65,4.55,1.219,2.775,0.528,0.797,0.723,0.813,1.789
17,0,0,0,1,0,5.648,0.487,1.294,0.731,1.508,1.037,4.784,4.756,1.31,3.017,0.831,0.993,0.997,0.987,1.739
18,0,1,0,1,0,5.685,0.457,1.282,0.719,1.49,1.035,4.771,1.368,1.278,1.611,0.69,0.985,0.683,0.974,1.718
19,0,1,0,0,0,5.455,0.197,1.101,0.562,1.441,0.837,4.643,1.143,1.171,1.534,0.44,0.803,0.381,0.804,1.742
2,1,0,0,1,0,5.536,0.183,1.112,0.551,1.443,0.844,4.683,4.636,1.171,2.798,0.53,0.83,0.704,0.837,1.82
20,1,0,0,0,0,5.456,0.185,1.106,0.546,1.45,0.833,4.648,4.532,1.175,2.882,0.525,0.799,0.733,0.824,1.875
21,1,1,0,1,0,5.489,0.171,1.099,0.549,1.457,0.819,4.614,1.159,1.163,1.513,0.437,0.795,0.372,0.809,1.765
22,1,0,0,0,0,5.489,0.184,1.1,0.554,1.442,0.848,4.656,4.641,1.216,2.821,0.506,0.819,0.709,0.813,1.954
23,0,1,0,0,0,5.486,0.172,1.096,0.524,1.427,0.844,4.631,1.149,1.162,1.53,0.431,0.82,0.373,0.81,1.783
24,1,1,0,1,0,5.443,0.172,1.094,0.544,1.437,0.826,4.632,1.183,1.155,1.537,0.42,0.788,0.391,0.818,1.751
25,0,1,0,0,0,5.459,0.192,1.091,0.544,1.457,0.819,4.655,1.149,1.166,1.536,0.439,0.792,0.388,0.827,1.769
26,0,1,0,0,0,5.445,0.194,1.092,0.539,1.451,0.826,4.627,1.167,1.15,1.541,0.437,0.794,0.37,0.814,1.902
27,0,0,0,1,0,5.583,0.485,1.274,0.733,1.506,1.051,4.814,4.711,1.306,2.87,0.807,0.995,1.011,0.995,1.753
28,0,1,0,1,0,5.847,0.454,1.269,0.725,1.496,1.045,4.728,1.339,1.285,1.603,0.701,0.996,0.67,1.001,1.692
29,0,1,0,0,0,5.4,0.172,1.092,0.526,1.43,0.834,4.677,1.177,1.168,1.524,0.439,0.818,0.371,0.822,1.759
3,1,1,0,1,0,5.445,0.171,1.1,0.526,1.426,0.832,4.643,1.18,1.147,1.518,0.443,0.818,0.364,0.83,1.756
30,0,1,0,1,0,5.607,0.477,1.275,0.738,1.509,1.043,4.759,1.333,1.298,1.593,0.697,0.991,0.663,0.994,1.683
31,1,1,0,1,0,5.47,0.177,1.125,0.521,1.444,0.819,4.605,1.159,1.141,1.524,0.423,0.792,0.37,0.813,2.065
32,1,1,0,1,0,5.488,0.175,1.095,0.531,1.451,0.831,4.659,1.159,1.144,1.567,0.444,0.789,0.365,0.814,1.786
33,0,1,0,0,0,5.478,0.192,1.092,0.549,1.448,0.829,4.622,1.152,1.161,1.549,0.409,0.816,0.387,0.81,1.809
34,1,1,0,1,0,5.48,0.183,1.097,0.542,1.429,0.828,4.585,1.16,1.179,1.521,0.441,0.839,0.399,0.814,1.765
35,1,0,0,0,0,5.489,0.205,1.1,0.534,1.46,0.844,4.651,4.535,1.178,2.783,0.503,0.823,0.692,0.832,1.917
36,0,0,0,0,0,5.439,0.205,1.133,0.555,1.447,0.849,4.649,4.56,1.223,2.77,0.505,0.801,0.738,0.82,1.958
37,0,1,0,1,0,5.627,0.477,1.27,0.74,1.51,1.034,4.779,1.335,1.301,1.597,0.689,0.986,0.685,0.987,1.688
38,1,1,0,0,0,5.448,0.196,1.104,0.548,1.431,0.836,4.615,1.162,1.154,1.521,0.435,0.822,0.395,0.813,1.745
39,0,0,0,0,0,5.491,0.188,1.1,0.559,1.441,0.847,4.646,4.597,1.199,2.786,0.502,0.822,0.7,0.817,1.814
4,1,1,0,1,0,5.441,0.19,1.09,0.538,1.429,0.821,4.617,1.172,1.146,1.531,0.415,0.819,0.388,0.806,1.815
40,0,0,0,0,0,5.427,0.208,1.132,0.535,1.436,0.844,4.624,4.548,1.181,2.799,0.515,0.799,0.697,0.819,1.84
41,1,0,0,1,0,5.537,0.202,1.098,0.535,1.442,0.838,4.661,4.598,1.199,2.809,0.521,0.813,0.707,0.809,1.928
42,1,1,0,0,0,5.473,0.198,1.098,0.552,1.436,0.826,4.618,1.147,1.174,1.526,0.414,0.79,0.371,0.835,1.957
43,0,0,0,1,0,5.633,0.492,1.275,0.73,1.541,1.039,4.804,4.71,1.304,2.872,0.8,0.996,1.004,0.989,1.767
44,1,0,0,1,0,5.658,0.182,1.101,0.557,1.473,0.838,4.608,4.598,1.175,2.882,0.53,0.802,0.697,0.873,1.865
45,0,0,0,1,0,5.623,0.47,1.277,0.742,1.502,1.036,4.766,4.772,1.309,2.865,0.791,0.987,1.021,1.007,1.745
46,1,1,0,0,0,5.478,0.19,1.093,0.528,1.448,0.824,4.651,1.15,1.167,1.519,0.413,0.794,0.365,0.832,1.756
47,1,1,0,0,0,5.418,0.172,1.128,0.54,1.444,0.818,4.652,1.143,1.148,1.519,0.442,0.791,0.37,0.811,1.785
48,0,1,0,0,0,5.49,0.175,1.093,0.548,1.431,0.819,4.638,1.175,1.168,1.521,0.414,0.799,0.393,0.841,1.734
49,1,0,0,1,0,5.506,0.206,1.128,0.533,1.436,0.843,4.595,4.562,1.172,2.797,0.506,0.797,0.724,0.82,1.803
5,1,1,0,0,0,5.458,0.19,1.121,0.546,1.433,0.82,4.625,1.176,1.157,1.536,0.433,0.793,0.373,0.809,1.766
6,0,1,0,0,0,5.5,0.192,1.123,0.524,1.444,0.842,4.635,1.168,1.145,1.515,0.436,0.816,0.381,0.809,1.771
7,0,0,0,1,0,5.612,0.472,1.305,0.724,1.502,1.058,4.786,4.843,1.304,2.911,0.793,0.987,1.013,0.992,1.756
8,1,1,0,0,0,5.429,0.173,1.115,0.525,1.437,0.842,4.621,1.15,1.17,1.531,0.418,0.792,0.37,0.827,1.816
9,0,0,0,0,0,5.484,0.202,1.1,0.532,1.445,0.832,4.634,4.526,1.178,2.8,0.521,0.805,0.71,0.82,1.799
