configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,12.897,0.443,2.516,1.223,3.66,1.842,10.978,11.142,2.632,6.531,1.233,1.808,1.422,1.846,3.914
1,0,1,0,1,0,13.317,1.027,2.867,1.647,3.484,2.311,11.244,3.051,2.918,3.643,1.552,2.209,1.502,2.2,3.806
10,0,0,0,1,0,13.698,1.061,2.853,1.633,3.535,2.346,11.261,10.746,2.916,6.616,1.747,2.275,2.08,2.223,3.911
11,1,0,0,0,0,12.858,0.442,2.48,1.22,3.613,1.886,11.012,10.545,2.611,6.402,1.211,1.797,1.432,1.86,3.943
12,1,0,0,1,0,12.967,0.445,2.484,1.203,3.608,1.887,10.977,10.271,2.637,6.534,1.219,1.784,1.44,1.864,3.896
13,0,0,0,0,0,12.777,0.459,2.483,1.22,3.628,1.883,11.035,10.298,2.636,6.366,1.186,1.821,1.387,1.853,3.901
14,0,0,0,1,0,13.201,1.069,2.883,1.629,3.49,2.367,11.186,10.813,2.917,6.516,1.765,2.228,2.083,2.22,3.927
15,1,1,0,1,0,12.87,0.446,2.478,1.217,3.65,1.881,10.974,2.623,2.639,3.523,1.033,1.792,0.813,1.852,3.742
16,1,0,0,0,0,12.762,0.462,2.51,1.213,3.616,1.875,11.228,10.254,2.643,6.509,1.196,1.788,1.386,1.842,3.87
17,0,0,0,1,0,13.294,1.059,2.848,1.648,3.468,2.396,11.277,10.604,2.909,6.553,1.737,2.225,2.078,2.218,3.975
18,0,1,0,1,0,13.273,1.022,2.843,1.627,3.48,2.363,11.223,3.006,2.888,3.669,1.55,2.236,1.505,2.203,3.809
19,0,1,0,0,0,12.799,0.447,2.498,1.222,3.618,1.875,11.064,2.598,2.607,3.514,1.017,1.791,0.832,1.853,3.747
2,1,0,0,1,0,12.901,0.466,2.483,1.203,3.632,1.869,11.052,10.663,2.631,6.388,1.199,1.827,1.407,1.858,3.885
20,1,0,0,0,0,12.787,0.442,2.497,1.205,3.641,1.893,11.131,10.303,2.634,6.381,1.204,1.794,1.388,1.833,3.896
21,1,1,0,1,0,12.782,0.424,2.499,1.228,3.626,1.866,11.044,2.601,2.609,3.486,1.037,1.782,0.834,1.847,3.745
22,1,0,0,0,0,12.779,0.461,2.49,1.22,3.676,1.875,11.078,10.295,2.669,6.5,1.206,1.804,1.395,1.845,3.978
23,0,1,0,0,0,12.865,0.431,2.483,1.195,3.643,1.854,11.132,2.632,2.666,3.538,1.012,1.783,0.836,1.861,3.813
24,1,1,0,1,0,12.836,0.439,2.498,1.195,3.624,1.909,11.066,2.648,2.646,3.494,1.04,1.825,0.839,1.833,3.727
25,0,1,0,0,0,12.771,0.445,2.481,1.198,3.631,1.872,11.121,2.614,2.622,3.535,1.037,1.792,0.833,1.863,3.784
26,0,1,0,0,0,12.86,0.444,2.476,1.209,3.628,1.851,11.048,2.601,2.599,3.494,1.022,1.786,0.811,1.854,3.753
27,0,0,0,1,0,13.248,1.087,2.884,1.64,3.477,2.368,11.263,10.814,2.923,6.601,1.747,2.227,2.071,2.223,3.936
28,0,1,0,1,0,13.157,1.031,2.862,1.619,3.504,2.29,11.249,3.015,2.887,3.628,1.553,2.207,1.478,2.21,3.798
29,0,1,0,0,0,12.79,0.441,2.476,1.196,3.683,1.857,11.092,2.619,2.607,3.5,1.0,1.812,0.81,1.857,3.743
3,1,1,0,1,0,12.949,0.439,2.498,1.198,3.608,1.847,11.004,2.654,2.628,3.502,1.019,1.805,0.822,1.84,3.73
30,0,1,0,1,0,13.164,1.027,2.857,1.624,3.479,2.332,11.32,3.01,2.893,3.643,1.556,2.209,1.479,2.26,3.84
31,1,1,0,1,0,12.855,0.422,2.509,1.196,3.635,1.856,11.016,2.628,2.62,3.502,1.04,1.793,0.839,1.851,3.754
32,1,1,0,1,0,12.835,0.422,2.474,1.237,3.631,1.864,10.972,2.609,2.609,3.494,1.015,1.786,0.828,1.85,3.777
33,0,1,0,0,0,12.725,0.439,2.483,1.211,3.617,1.869,11.043,2.572,2.628,3.517,1.024,1.804,0.814,1.877,3.761
34,1,1,0,1,0,12.747,0.436,2.497,1.197,3.623,1.845,10.934,2.63,2.618,3.514,1.045,1.78,0.817,1.857,3.723
35,1,0,0,0,0,12.857,0.463,2.5,1.235,3.613,1.858,11.125,10.301,2.615,6.436,1.2,1.791,1.411,1.845,3.912
