configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,5.944,0.219,1.174,0.582,1.52,0.871,4.846,4.747,1.229,2.929,0.537,0.862,0.732,0.87,1.93
1,0,1,0,1,0,6.081,0.48,1.33,0.754,1.585,1.097,4.991,1.416,1.371,1.666,0.736,1.035,0.704,1.046,1.788
10,0,0,0,1,0,6.086,0.505,1.34,0.768,1.573,1.078,5.105,5.031,1.364,3.04,0.815,1.06,1.07,1.038,1.857
11,1,0,0,0,0,5.925,0.219,1.153,0.568,1.513,0.87,4.878,4.912,1.246,2.953,0.548,0.863,0.738,0.859,1.91
12,1,0,0,1,0,6.131,0.218,1.16,0.559,1.53,0.924,4.946,4.86,1.216,2.955,0.554,0.839,0.744,0.861,1.895
13,0,0,0,0,0,5.868,0.217,1.155,0.561,1.539,0.875,4.953,4.845,1.23,2.926,0.549,0.854,0.741,0.858,2.004
14,0,0,0,1,0,6.107,0.495,1.341,0.761,1.576,1.109,5.017,5.194,1.376,3.054,0.836,1.047,1.051,1.048,1.88
15,1,1,0,1,0,5.95,0.182,1.157,0.554,1.527,0.878,4.837,1.21,1.21,1.616,0.457,0.833,0.407,0.858,1.827
16,1,0,0,0,0,5.925,0.213,1.151,0.56,1.505,0.869,4.955,4.816,1.242,2.953,0.55,0.845,0.728,0.874,1.904
17,0,0,0,1,0,6.201,0.514,1.349,0.766,1.592,1.091,5.023,4.977,1.377,3.015,0.834,1.044,1.045,1.047,1.844
18,0,1,0,1,0,6.13,0.48,1.346,0.762,1.595,1.091,5.005,1.424,1.346,1.671,0.735,1.053,0.72,1.035,1.909
19,0,1,0,0,0,5.921,0.178,1.158,0.549,1.506,0.86,4.887,1.206,1.224,1.592,0.455,0.833,0.39,0.852,1.859
2,1,0,0,1,0,5.947,0.191,1.153,0.581,1.536,0.883,4.876,4.886,1.233,2.974,0.534,0.857,0.748,0.864,1.95
20,1,0,0,0,0,5.898,0.217,1.154,0.586,1.521,0.898,4.889,4.784,1.24,2.996,0.556,0.867,0.759,0.876,1.965
21,1,1,0,1,0,5.913,0.198,1.149,0.552,1.521,0.872,4.841,1.235,1.222,1.595,0.44,0.861,0.388,0.852,1.898
22,1,0,0,0,0,5.981,0.211,1.162,0.561,1.539,0.872,4.863,4.878,1.237,2.96,0.556,0.842,0.74,0.878,1.898
23,0,1,0,0,0,5.888,0.204,1.173,0.56,1.507,0.864,4.945,1.218,1.229,1.643,0.435,0.857,0.392,0.886,1.817
24,1,1,0,1,0,5.904,0.2,1.173,0.57,1.503,0.873,4.915,1.247,1.199,1.62,0.453,0.831,0.392,0.854,1.819
25,0,1,0,0,0,5.913,0.2,1.152,0.55,1.537,0.866,4.87,1.22,1.209,1.602,0.435,0.833,0.387,0.851,1.869
26,0,1,0,0,0,5.868,0.202,1.146,0.55,1.529,0.86,4.869,1.198,1.222,1.64,0.46,0.835,0.413,0.843,1.86
27,0,0,0,1,0,6.104,0.494,1.363,0.768,1.59,1.116,5.055,4.977,1.366,3.028,0.832,1.05,1.058,1.052,1.837
28,0,1,0,1,0,6.059,0.482,1.332,0.758,1.587,1.095,5.006,1.401,1.365,1.698,0.717,1.036,0.715,1.032,1.777
29,0,1,0,0,0,5.911,0.204,1.148,0.552,1.508,0.886,4.878,1.216,1.201,1.62,0.433,0.851,0.39,0.876,1.833
3,1,1,0,1,0,5.893,0.204,1.145,0.576,1.512,0.875,4.866,1.234,1.207,1.616,0.462,0.831,0.399,0.849,1.959
30,0,1,0,1,0,6.099,0.477,1.329,0.778,1.588,1.097,5.079,1.412,1.352,1.68,0.742,1.033,0.713,1.037,1.787
31,1,1,0,1,0,5.992,0.197,1.151,0.554,1.502,0.862,4.883,1.218,1.202,1.599,0.457,0.848,0.39,0.895,1.857
32,1,1,0,1,0,5.967,0.182,1.148,0.552,1.519,0.867,4.857,1.219,1.219,1.605,0.464,0.857,0.38,0.853,2.006
33,0,1,0,0,0,6.033,0.184,1.167,0.556,1.528,0.876,4.887,1.206,1.226,1.595,0.435,0.835,0.383,0.854,1.812
34,1,1,0,1,0,5.897,0.181,1.173,0.555,1.525,0.859,4.834,1.241,1.201,1.598,0.444,0.833,0.41,0.853,1.893
35,1,0,0,0,0,5.949,0.213,1.185,0.556,1.546,0.92,4.883,4.906,1.389,2.969,0.525,0.843,0.75,0.872,1.894
36,0,0,0,0,0,5.887,0.22,1.189,0.561,1.538,0.893,4.957,4.901,1.209,2.929,0.549,0.841,0.731,0.864,1.875
37,0,1,0,1,0,6.041,0.498,1.34,0.762,1.565,1.073,5.006,1.402,1.345,1.685,0.745,1.034,0.707,1.034,1.78
38,1,1,0,0,0,5.854,0.194,1.146,0.575,1.53,0.864,4.943,1.207,1.23,1.604,0.446,0.837,0.413,0.855,1.819
39,0,0,0,0,0,5.968,0.218,1.155,0.56,1.519,0.895,4.952,4.754,1.211,2.956,0.552,0.848,0.762,0.862,1.95
4,1,1,0,1,0,5.899,0.197,1.154,0.556,1.505,0.876,4.839,1.233,1.201,1.604,0.44,0.828,0.385,0.848,1.888
40,0,0,0,0,0,5.914,0.192,1.157,0.571,1.538,0.898,4.922,4.839,1.238,2.953,0.546,0.857,0.731,0.857,1.907
41,1,0,0,1,0,5.973,0.211,1.181,0.562,1.524,0.91,4.901,5.176,1.213,3.005,0.547,0.843,0.734,0.857,1.919
42,1,1,0,0,0,5.87,0.194,1.152,0.565,1.508,0.884,4.858,1.215,1.204,1.597,0.435,0.843,0.389,0.852,1.908
43,0,0,0,1,0,6.1,0.493,1.362,0.783,1.58,1.108,5.026,5.167,1.382,3.059,0.818,1.061,1.042,1.032,1.867
44,1,0,0,1,0,5.944,0.205,1.157,0.559,1.523,0.891,4.885,4.954,1.23,2.938,0.539,0.834,0.734,0.871,1.934
45,0,0,0,1,0,6.062,0.504,1.337,0.764,1.589,1.08,5.049,5.241,1.376,3.054,0.825,1.058,1.056,1.04,1.871
46,1,1,0,0,0,5.961,0.181,1.148,0.571,1.509,0.882,4.851,1.201,1.224,1.591,0.454,0.862,0.399,0.849,1.858
47,1,1,0,0,0,5.929,0.181,1.152,0.568,1.502,0.851,4.866,1.228,1.195,1.593,0.453,0.855,0.39,0.872,1.808
48,0,1,0,0,0,5.947,0.2,1.152,0.573,1.529,0.863,4.905,1.228,1.224,1.601,0.435,0.835,0.38,0.876,2.093
49,1,0,0,1,0,5.921,0.192,1.155,0.583,1.516,0.879,4.864,4.822,1.213,2.94,0.552,0.858,0.739,0.859,1.945
5,1,1,0,0,0,5.871,0.183,1.148,0.55,1.5,0.879,4.902,1.219,1.219,1.603,0.436,0.835,0.384,0.87,1.883
6,0,1,0,0,0,5.922,0.207,1.146,0.552,1.527,0.895,4.886,1.203,1.228,1.594,0.458,0.837,0.408,0.85,1.883
7,0,0,0,1,0,6.073,0.511,1.337,0.768,1.592,1.091,5.005,4.959,1.376,3.023,0.837,1.08,1.063,1.032,1.833
8,1,1,0,0,0,5.876,0.197,1.148,0.578,1.562,0.879,4.87,1.234,1.228,1.597,0.457,0.846,0.381,0.85,1.901
9,0,0,0,0,0,5.903,0.195,1.154,0.58,1.514,0.915,4.874,5.023,1.214,2.972,0.525,0.837,0.727,0.862,2.032
