configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,46.024,1.716,8.513,4.293,15.569,6.321,40.504,35.268,9.004,21.954,4.5,6.019,3.766,6.341,12.734
1,0,1,0,1,0,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.005,0.003,0.003,0.003,0.004,0.004
10,0,0,0,1,0,0.007,0.005,0.01,0.004,0.005,0.005,0.005,0.005,0.012,0.005,0.009,0.006,0.007,0.006,0.01
11,1,0,0,0,0,45.706,1.702,8.457,4.187,15.615,6.334,40.58,35.104,8.985,22.168,4.416,6.039,3.759,6.312,12.731
12,1,0,0,1,0,45.535,1.716,8.42,4.188,15.605,6.286,40.328,35.559,8.999,22.323,4.533,6.08,3.737,6.294,12.891
13,0,0,0,0,0,45.535,1.724,8.45,4.172,15.612,6.354,40.78,36.05,8.984,22.03,4.415,6.044,3.713,6.27,12.827
14,0,0,0,1,0,0.006,0.004,0.005,0.008,0.01,0.004,0.007,0.005,0.005,0.005,0.005,0.008,0.006,0.004,0.007
15,1,1,0,1,0,45.78,1.644,8.419,4.161,15.555,6.247,40.433,8.842,8.919,12.194,3.918,6.061,2.826,6.282,12.325
16,1,0,0,0,0,46.473,1.698,8.451,4.186,15.631,6.326,40.588,34.696,8.981,22.714,4.457,6.061,3.778,6.292,12.809
17,0,0,0,1,0,0.004,0.005,0.006,0.004,0.007,0.005,0.007,0.005,0.006,0.01,0.004,0.007,0.007,0.004,0.008
18,0,1,0,1,0,0.003,0.004,0.004,0.005,0.005,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.003,0.003,0.003
19,0,1,0,0,0,45.333,1.656,8.423,4.17,15.612,6.278,40.491,8.81,8.912,12.252,3.839,6.071,2.796,6.255,12.435
2,1,0,0,1,0,46.911,1.69,8.456,4.304,15.732,6.393,40.967,35.004,8.921,22.138,4.46,6.054,3.703,6.282,12.79
20,1,0,0,0,0,45.909,1.711,8.459,4.158,15.505,6.277,40.579,34.845,8.967,22.113,4.489,6.15,3.742,6.291,12.74
21,1,1,0,1,0,45.751,1.655,8.404,4.161,15.606,6.225,40.267,8.84,8.922,12.258,3.89,6.094,2.801,6.285,12.373
22,1,0,0,0,0,46.119,1.715,8.458,4.171,15.749,6.25,40.657,38.324,8.969,22.13,4.431,6.087,3.733,6.295,12.763
23,0,1,0,0,0,45.657,1.667,8.437,4.205,15.593,6.274,40.534,8.739,8.941,12.286,3.837,6.034,2.804,6.25,12.422
24,1,1,0,1,0,45.842,1.672,8.421,4.179,15.695,6.344,40.416,8.841,8.938,12.345,3.947,6.031,2.808,6.377,12.303
25,0,1,0,0,0,45.919,1.656,8.394,4.165,15.635,6.349,40.645,8.772,8.92,12.225,3.844,6.057,2.813,6.252,12.383
26,0,1,0,0,0,45.454,1.674,8.43,4.184,15.557,6.291,40.347,8.756,8.963,12.275,3.839,6.029,2.784,6.278,12.441
27,0,0,0,1,0,0.005,0.006,0.004,0.005,0.005,0.009,0.005,0.008,0.008,0.005,0.005,0.006,0.006,0.006,0.01
28,0,1,0,1,0,0.005,0.004,0.004,0.004,0.005,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.004,0.004,0.005
29,0,1,0,0,0,45.729,1.641,8.413,4.179,15.564,6.302,40.609,8.92,8.951,12.263,3.853,6.184,2.816,6.276,12.399
3,1,1,0,1,0,45.897,1.663,8.446,4.198,15.565,6.273,40.379,8.848,8.893,12.283,3.918,6.054,2.791,6.263,12.449
