configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,3.658,0.15,0.747,0.36,0.943,0.551,3.062,3.07,0.791,1.873,0.349,0.554,0.471,0.55,1.267
1,0,1,0,1,0,3.765,0.314,0.843,0.481,0.992,0.693,3.176,0.927,0.863,1.055,0.463,0.677,0.445,0.657,1.16
10,0,0,0,1,0,3.779,0.319,0.877,0.491,1.016,0.696,3.163,3.231,0.888,1.883,0.542,0.674,0.678,0.665,1.168
11,1,0,0,0,0,3.675,0.13,0.742,0.36,0.949,0.562,3.062,3.129,0.773,1.896,0.356,0.56,0.47,0.57,1.322
12,1,0,0,1,0,3.621,0.149,0.755,0.358,0.943,0.574,3.116,3.047,0.769,1.845,0.37,0.545,0.471,0.57,1.36
13,0,0,0,0,0,3.639,0.144,0.765,0.38,0.952,0.565,3.088,3.205,0.774,1.873,0.367,0.559,0.468,0.553,1.298
14,0,0,0,1,0,3.748,0.339,0.878,0.49,1.018,0.724,3.196,3.218,0.887,1.928,0.548,0.691,0.679,0.683,1.195
15,1,1,0,1,0,3.678,0.138,0.749,0.368,0.944,0.571,3.039,0.795,0.763,0.983,0.285,0.527,0.261,0.54,1.247
16,1,0,0,0,0,3.679,0.148,0.759,0.359,0.942,0.58,3.072,3.034,0.775,1.828,0.36,0.563,0.476,0.55,1.254
17,0,0,0,1,0,3.762,0.326,0.853,0.486,1.003,0.7,3.229,3.193,0.871,1.914,0.536,0.667,0.676,0.678,1.17
18,0,1,0,1,0,3.787,0.326,0.854,0.5,1.011,0.708,3.161,0.902,0.863,1.033,0.479,0.681,0.445,0.657,1.133
19,0,1,0,0,0,3.656,0.141,0.763,0.356,0.946,0.578,3.089,0.785,0.767,0.98,0.279,0.556,0.259,0.548,1.216
2,1,0,0,1,0,3.626,0.155,0.74,0.378,0.942,0.557,3.066,3.065,0.781,1.853,0.365,0.541,0.463,0.548,1.258
20,1,0,0,0,0,3.638,0.129,0.737,0.366,0.945,0.563,3.09,3.139,0.792,1.832,0.343,0.566,0.476,0.57,1.254
21,1,1,0,1,0,3.64,0.142,0.753,0.35,0.962,0.544,3.106,0.798,0.779,0.979,0.308,0.53,0.242,0.535,1.253
22,1,0,0,0,0,3.636,0.143,0.751,0.38,0.951,0.578,3.073,3.115,0.797,1.841,0.344,0.546,0.501,0.567,1.273
23,0,1,0,0,0,3.607,0.131,0.734,0.364,0.94,0.553,3.047,0.77,0.762,0.996,0.309,0.535,0.242,0.539,1.224
24,1,1,0,1,0,3.64,0.14,0.756,0.349,0.943,0.566,3.072,0.796,0.758,0.979,0.306,0.526,0.258,0.545,1.216
25,0,1,0,0,0,3.643,0.137,0.751,0.373,0.942,0.57,3.075,0.787,0.765,1.006,0.283,0.553,0.239,0.538,1.263
