configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,45.865,1.714,8.586,4.236,15.742,6.249,40.306,35.696,8.987,22.129,4.556,6.054,3.708,6.299,12.835
1,0,1,0,1,0,0.003,0.003,0.003,0.004,0.004,0.003,0.004,0.004,0.004,0.003,0.005,0.003,0.003,0.004,0.003
10,0,0,0,1,0,0.004,0.006,0.005,0.004,0.006,0.006,0.006,0.005,0.01,0.007,0.004,0.006,0.01,0.009,0.005
11,1,0,0,0,0,45.669,1.7,8.47,4.191,15.682,6.334,40.533,35.122,8.995,22.643,4.425,6.036,3.744,6.277,12.723
12,1,0,0,1,0,45.753,1.688,8.462,4.177,15.679,6.259,40.526,35.363,9.0,22.128,4.547,6.082,3.725,6.25,13.045
13,0,0,0,0,0,45.609,1.715,8.427,4.187,15.65,6.282,40.523,35.429,9.045,22.042,4.442,6.052,3.774,6.304,12.784
14,0,0,0,1,0,0.006,0.006,0.005,0.005,0.004,0.005,0.006,0.004,0.009,0.005,0.007,0.005,0.005,0.008,0.011
15,1,1,0,1,0,46.0,1.639,8.422,4.227,15.69,6.249,40.129,8.898,8.921,12.257,3.894,6.041,2.789,6.29,12.319
16,1,0,0,0,0,45.586,1.698,8.422,4.232,15.688,6.255,40.772,35.862,8.946,22.092,4.45,6.048,3.809,6.279,13.212
17,0,0,0,1,0,0.005,0.009,0.007,0.006,0.006,0.006,0.008,0.006,0.007,0.006,0.006,0.007,0.007,0.006,0.01
18,0,1,0,1,0,0.005,0.005,0.004,0.004,0.004,0.004,0.003,0.003,0.004,0.005,0.003,0.004,0.004,0.003,0.004
19,0,1,0,0,0,46.08,1.642,8.514,4.155,15.639,6.249,41.453,8.771,8.96,12.272,3.844,6.095,2.82,6.287,12.523
2,1,0,0,1,0,45.927,1.684,8.436,4.239,15.652,6.223,40.66,36.01,8.934,22.212,4.575,6.023,3.71,6.292,12.787
20,1,0,0,0,0,45.631,1.713,8.449,4.235,15.695,6.248,41.318,35.908,8.977,22.153,4.467,6.072,3.724,6.248,12.841
21,1,1,0,1,0,45.946,1.66,8.45,4.183,15.615,6.241,40.31,8.924,8.911,12.358,3.886,6.03,2.828,6.256,12.33
22,1,0,0,0,0,45.497,1.706,8.474,4.163,15.751,6.263,40.768,36.639,8.944,22.13,4.486,6.06,3.78,6.306,12.986
23,0,1,0,0,0,45.776,1.637,8.402,4.161,15.647,6.261,40.544,8.739,8.934,12.282,3.878,6.073,2.814,6.25,12.444
24,1,1,0,1,0,45.984,1.646,8.425,4.243,15.678,6.238,40.439,8.949,8.931,12.286,3.917,6.029,2.79,6.271,12.325
25,0,1,0,0,0,45.887,1.673,8.413,4.177,15.654,6.321,40.548,8.77,8.974,12.26,3.843,6.102,2.824,6.273,12.366
