configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,8.824,0.325,1.771,0.859,2.369,1.281,7.37,7.142,1.807,4.346,0.802,1.274,1.036,1.279,2.756
1,0,1,0,1,0,9.102,0.736,1.968,1.139,2.379,1.613,7.501,2.101,1.999,2.514,1.081,1.54,1.079,1.533,2.637
10,0,0,0,1,0,9.245,0.744,1.999,1.147,2.379,1.615,7.497,7.395,2.025,4.475,1.204,1.545,1.497,1.543,2.73
11,1,0,0,0,0,8.679,0.333,1.744,0.856,2.362,1.286,7.377,7.116,1.836,4.406,0.764,1.274,1.057,1.298,2.831
12,1,0,0,1,0,8.85,0.329,1.742,0.83,2.368,1.301,7.329,7.072,1.832,4.404,0.796,1.248,1.04,1.276,2.738
13,0,0,0,0,0,8.743,0.311,1.724,0.84,2.347,1.308,7.356,7.252,1.837,4.404,0.797,1.269,1.043,1.289,2.768
14,0,0,0,1,0,9.021,0.732,1.989,1.128,2.376,1.624,7.559,7.718,2.034,4.551,1.215,1.543,1.521,1.556,2.764
15,1,1,0,1,0,8.895,0.313,1.732,0.838,2.346,1.294,7.352,1.836,1.817,2.394,0.676,1.253,0.597,1.261,2.671
16,1,0,0,0,0,8.81,0.334,1.807,0.841,2.356,1.286,7.368,7.135,1.834,4.386,0.79,1.244,1.042,1.273,2.761
17,0,0,0,1,0,8.997,0.748,1.984,1.144,2.369,1.63,7.539,7.412,2.017,4.552,1.229,1.558,1.49,1.539,2.756
18,0,1,0,1,0,9.285,0.712,1.979,1.12,2.366,1.62,7.482,2.086,2.025,2.497,1.091,1.544,1.075,1.528,2.628
19,0,1,0,0,0,8.716,0.308,1.736,0.814,2.36,1.304,7.342,1.804,1.814,2.42,0.66,1.242,0.603,1.289,2.689
2,1,0,0,1,0,9.007,0.327,1.746,0.83,2.341,1.307,7.332,7.115,1.807,4.413,0.791,1.245,1.041,1.277,2.768
20,1,0,0,0,0,8.735,0.31,1.716,0.848,2.348,1.316,7.43,7.164,1.823,4.476,0.792,1.246,1.052,1.299,2.742
21,1,1,0,1,0,8.799,0.298,1.714,0.836,2.374,1.272,7.385,1.806,1.832,2.434,0.674,1.263,0.6,1.279,2.678
22,1,0,0,0,0,8.76,0.326,1.754,0.824,2.348,1.302,7.354,7.484,1.829,4.45,0.784,1.239,1.041,1.286,2.818
23,0,1,0,0,0,8.744,0.313,1.733,0.82,2.359,1.322,7.361,1.787,1.819,2.46,0.664,1.234,0.596,1.269,2.632
24,1,1,0,1,0,8.782,0.293,1.731,0.839,2.345,1.295,7.315,1.823,1.791,2.4,0.648,1.233,0.569,1.288,2.673
