configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,3.127,0.13,0.631,0.32,0.816,0.47,2.625,2.713,0.665,1.572,0.297,0.461,0.433,0.47,1.074
1,0,1,0,1,0,3.21,0.285,0.738,0.428,0.851,0.589,2.688,0.763,0.729,0.879,0.412,0.564,0.379,0.556,0.958
10,0,0,0,1,0,3.216,0.276,0.723,0.419,0.865,0.614,2.715,2.709,0.757,1.607,0.456,0.57,0.581,0.57,0.989
11,1,0,0,0,0,3.078,0.128,0.624,0.306,0.797,0.471,2.596,2.65,0.678,1.549,0.313,0.458,0.411,0.478,1.15
12,1,0,0,1,0,3.121,0.13,0.648,0.296,0.82,0.469,2.594,2.625,0.677,1.552,0.302,0.454,0.407,0.463,1.101
13,0,0,0,0,0,3.088,0.132,0.645,0.323,0.821,0.477,2.606,2.602,0.674,1.592,0.316,0.458,0.412,0.468,1.108
14,0,0,0,1,0,3.165,0.296,0.747,0.419,0.854,0.613,2.691,2.746,0.756,1.591,0.468,0.573,0.583,0.566,0.983
15,1,1,0,1,0,3.119,0.101,0.619,0.312,0.789,0.466,2.623,0.677,0.643,0.844,0.246,0.448,0.206,0.456,1.064
16,1,0,0,0,0,3.101,0.13,0.644,0.299,0.813,0.473,2.617,2.581,0.677,1.581,0.294,0.462,0.427,0.463,1.102
17,0,0,0,1,0,3.182,0.292,0.724,0.416,0.862,0.604,2.7,2.696,0.746,1.623,0.465,0.57,0.584,0.586,0.986
18,0,1,0,1,0,3.237,0.266,0.736,0.429,0.854,0.591,2.675,0.781,0.731,0.882,0.398,0.57,0.378,0.578,0.951
19,0,1,0,0,0,3.141,0.117,0.641,0.315,0.791,0.468,2.614,0.669,0.652,0.833,0.261,0.451,0.218,0.457,1.055
2,1,0,0,1,0,3.08,0.116,0.625,0.328,0.85,0.475,2.617,2.698,0.683,1.564,0.298,0.461,0.423,0.478,1.095
20,1,0,0,0,0,3.106,0.112,0.629,0.322,0.823,0.475,2.593,2.594,0.682,1.542,0.297,0.459,0.429,0.484,1.092
21,1,1,0,1,0,3.094,0.103,0.62,0.295,0.807,0.466,2.596,0.658,0.664,0.828,0.236,0.449,0.229,0.451,1.047
22,1,0,0,0,0,3.105,0.124,0.626,0.31,0.851,0.478,2.594,2.632,0.658,1.572,0.313,0.457,0.413,0.474,1.103
23,0,1,0,0,0,3.102,0.119,0.62,0.299,0.79,0.494,2.608,0.676,0.647,0.83,0.239,0.457,0.226,0.484,1.04
24,1,1,0,1,0,3.076,0.118,0.643,0.316,0.793,0.488,2.589,0.673,0.665,0.831,0.243,0.452,0.205,0.457,1.097
25,0,1,0,0,0,3.088,0.118,0.627,0.32,0.809,0.467,2.63,0.676,0.647,0.843,0.235,0.452,0.205,0.459,1.105
26,0,1,0,0,0,3.076,0.114,0.617,0.294,0.788,0.469,2.592,0.657,0.665,0.829,0.241,0.45,0.201,0.457,1.054
27,0,0,0,1,0,3.197,0.292,0.729,0.432,0.851,0.621,2.692,2.999,0.758,1.589,0.449,0.569,0.596,0.584,0.985
28,0,1,0,1,0,3.2,0.282,0.72,0.41,0.859,0.594,2.694,0.769,0.733,0.896,0.398,0.571,0.375,0.559,0.968
29,0,1,0,0,0,3.115,0.12,0.624,0.314,0.795,0.469,2.599,0.673,0.665,0.831,0.262,0.447,0.205,0.453,1.039
3,1,1,0,1,0,3.102,0.105,0.645,0.3,0.794,0.469,2.615,0.666,0.649,0.854,0.265,0.463,0.204,0.455,1.162
30,0,1,0,1,0,3.211,0.267,0.737,0.411,0.841,0.603,2.672,0.768,0.748,0.88,0.413,0.581,0.373,0.573,0.95
31,1,1,0,1,0,3.089,0.118,0.619,0.319,0.797,0.467,2.573,0.654,0.644,0.824,0.253,0.448,0.224,0.456,1.08
32,1,1,0,1,0,3.101,0.103,0.62,0.297,0.791,0.466,2.621,0.658,0.672,0.85,0.236,0.445,0.2,0.462,1.208
33,0,1,0,0,0,3.101,0.103,0.619,0.316,0.791,0.494,2.58,0.655,0.662,0.828,0.233,0.448,0.196,0.484,1.075
34,1,1,0,1,0,3.102,0.12,0.649,0.298,0.79,0.47,2.579,0.676,0.665,0.831,0.239,0.49,0.223,0.455,1.038
