configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
35,1,0,0,0,0,2.74,0.104,0.572,0.278,0.729,0.457,2.398,2.354,0.623,1.426,0.287,0.417,0.371,0.429,1.008
36,0,0,0,0,0,2.759,0.122,0.592,0.301,0.72,0.449,2.374,2.329,0.614,1.427,0.284,0.443,0.377,0.431,1.017
37,0,1,0,1,0,2.818,0.244,0.676,0.376,0.77,0.535,2.45,0.713,0.679,0.796,0.379,0.528,0.343,0.505,0.858
38,1,1,0,0,0,2.877,0.092,0.564,0.269,0.719,0.446,2.351,0.612,0.588,0.748,0.216,0.41,0.208,0.415,0.973
39,0,0,0,0,0,2.783,0.119,0.59,0.279,0.737,0.474,2.379,2.319,0.6,1.434,0.258,0.416,0.4,0.424,1.01
4,1,1,0,1,0,2.725,0.111,0.585,0.27,0.714,0.428,2.344,0.595,0.611,0.758,0.219,0.423,0.189,0.419,0.995
40,0,0,0,0,0,2.739,0.121,0.599,0.275,0.728,0.465,2.372,2.357,0.617,1.403,0.287,0.423,0.372,0.426,1.005
41,1,0,0,1,0,2.764,0.115,0.568,0.281,0.725,0.458,2.348,2.35,0.598,1.439,0.26,0.418,0.365,0.456,1.003
42,1,1,0,0,0,2.734,0.107,0.565,0.271,0.721,0.442,2.342,0.611,0.59,0.75,0.244,0.439,0.189,0.415,1.06
43,0,0,0,1,0,2.865,0.254,0.661,0.4,0.801,0.561,2.448,2.479,0.696,1.443,0.411,0.54,0.53,0.531,0.892
44,1,0,0,1,0,2.766,0.12,0.577,0.3,0.731,0.451,2.367,2.339,0.619,1.422,0.283,0.442,0.401,0.426,1.096
45,0,0,0,1,0,2.821,0.266,0.682,0.381,0.771,0.546,2.463,2.483,0.69,1.462,0.425,0.515,0.532,0.532,0.897
46,1,1,0,0,0,2.772,0.108,0.582,0.27,0.716,0.447,2.375,0.61,0.594,0.775,0.213,0.431,0.185,0.415,0.978
47,1,1,0,0,0,2.744,0.092,0.564,0.27,0.716,0.431,2.344,0.616,0.586,0.749,0.218,0.434,0.187,0.421,0.981
48,0,1,0,0,0,2.74,0.105,0.567,0.271,0.744,0.429,2.345,0.619,0.588,0.762,0.217,0.409,0.181,0.412,0.986
49,1,0,0,1,0,2.737,0.121,0.587,0.28,0.726,0.473,2.352,2.444,0.598,1.421,0.268,0.417,0.393,0.456,1.022
5,1,1,0,0,0,2.737,0.11,0.588,0.275,0.719,0.429,2.34,0.619,0.614,0.753,0.215,0.408,0.188,0.444,0.993
6,0,1,0,0,0,2.728,0.096,0.571,0.282,0.722,0.449,2.355,0.614,0.59,0.753,0.242,0.41,0.188,0.415,0.99
7,0,0,0,1,0,2.846,0.266,0.66,0.38,0.764,0.546,2.446,2.44,0.693,1.474,0.41,0.52,0.531,0.531,0.899
8,1,1,0,0,0,2.718,0.11,0.569,0.267,0.718,0.426,2.386,0.596,0.614,0.754,0.217,0.431,0.186,0.421,0.969
9,0,0,0,0,0,2.753,0.12,0.591,0.3,0.724,0.466,2.398,2.355,0.61,1.414,0.28,0.416,0.396,0.426,1.019
