configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
30,0,1,0,1,0,11.597,0.922,2.564,1.44,3.113,2.085,9.844,2.707,2.591,3.252,1.416,1.983,1.323,1.985,3.433
31,1,1,0,1,0,11.213,0.389,2.242,1.094,3.175,1.67,9.662,2.355,2.33,3.146,0.916,1.618,0.741,1.642,3.396
32,1,1,0,1,0,11.265,0.379,2.247,1.089,3.165,1.671,9.554,2.365,2.36,3.148,0.912,1.623,0.731,1.667,3.36
33,0,1,0,0,0,11.205,0.401,2.233,1.066,3.193,1.671,9.593,2.321,2.343,3.142,0.923,1.612,0.719,1.671,3.393
34,1,1,0,1,0,11.294,0.387,2.226,1.08,3.167,1.667,9.563,2.37,2.333,3.134,0.927,1.632,0.76,1.643,3.352
35,1,0,0,0,0,11.244,0.414,2.258,1.116,3.196,1.682,9.656,9.173,2.386,5.665,1.076,1.63,1.274,1.661,3.599
36,0,0,0,0,0,11.221,0.416,2.233,1.119,3.196,1.723,9.589,9.569,2.367,5.715,1.083,1.608,1.309,1.644,3.507
37,0,1,0,1,0,11.556,0.931,2.568,1.441,3.093,2.087,9.808,2.718,2.608,3.26,1.393,1.986,1.34,1.986,3.4
38,1,1,0,0,0,11.298,0.403,2.228,1.058,3.213,1.671,9.649,2.347,2.354,3.121,0.902,1.614,0.739,1.661,3.377
39,0,0,0,0,0,11.27,0.395,2.257,1.093,3.196,1.724,9.651,9.174,2.365,5.719,1.079,1.64,1.291,1.667,3.501
4,1,1,0,1,0,11.35,0.38,2.228,1.069,3.202,1.68,9.531,2.337,2.328,3.118,0.916,1.602,0.737,1.641,3.419
40,0,0,0,0,0,11.276,0.422,2.252,1.066,3.164,1.706,9.717,9.369,2.37,5.715,1.082,1.615,1.31,1.659,3.476
41,1,0,0,1,0,11.392,0.398,2.249,1.104,3.183,1.716,9.594,9.68,2.35,5.738,1.079,1.615,1.302,1.659,3.541
42,1,1,0,0,0,11.258,0.383,2.229,1.088,3.154,1.664,9.635,2.318,2.351,3.152,0.921,1.621,0.756,1.65,3.351
43,0,0,0,1,0,11.601,0.934,2.568,1.469,3.106,2.088,9.792,9.679,2.61,5.871,1.573,2.007,1.901,2.038,3.501
44,1,0,0,1,0,11.308,0.4,2.256,1.074,3.182,1.687,9.61,9.377,2.365,5.776,1.092,1.606,1.298,1.662,3.525
45,0,0,0,1,0,11.613,0.941,2.571,1.453,3.109,2.1,9.842,10.03,2.618,5.9,1.577,2.006,1.876,2.025,3.491
46,1,1,0,0,0,11.235,0.38,2.247,1.086,3.169,1.651,9.694,2.316,2.336,3.131,0.9,1.621,0.723,1.648,3.38
47,1,1,0,0,0,11.237,0.381,2.238,1.096,3.177,1.668,9.585,2.321,2.34,3.127,0.899,1.605,0.733,1.664,3.423
48,0,1,0,0,0,11.196,0.386,2.244,1.105,3.191,1.679,9.585,2.343,2.342,3.127,0.919,1.627,0.728,1.649,3.458
49,1,0,0,1,0,11.372,0.396,2.248,1.104,3.185,1.692,9.579,9.478,2.347,5.803,1.094,1.605,1.292,1.65,3.552
5,1,1,0,0,0,11.203,0.378,2.23,1.135,3.175,1.669,9.586,2.343,2.332,3.144,0.913,1.629,0.75,1.66,3.403
6,0,1,0,0,0,11.209,0.378,2.219,1.091,3.169,1.651,9.771,2.329,2.351,3.141,0.931,1.62,0.73,1.646,3.378
7,0,0,0,1,0,11.617,0.94,2.566,1.452,3.102,2.078,9.845,9.812,2.612,5.838,1.574,2.006,1.911,2.056,3.498
8,1,1,0,0,0,11.19,0.413,2.225,1.088,3.18,1.653,9.594,2.319,2.337,3.138,0.919,1.615,0.738,1.644,3.373
9,0,0,0,0,0,11.684,0.417,2.242,1.072,3.215,1.676,9.599,9.193,2.383,5.701,1.06,1.626,1.293,1.671,3.611
