configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,32.648,1.109,5.728,2.826,9.696,4.174,26.507,23.899,5.927,14.627,2.936,4.047,2.736,4.172,8.606
1,0,1,0,1,0,0.005,0.003,0.003,0.003,0.003,0.004,0.005,0.004,0.005,0.003,0.004,0.003,0.004,0.003,0.006
10,0,0,0,1,0,0.006,0.006,0.004,0.004,0.005,0.006,0.006,0.005,0.011,0.004,0.005,0.004,0.005,0.005,0.007
11,1,0,0,0,0,31.121,1.099,5.629,2.802,9.894,4.216,26.68,24.09,5.961,14.586,2.874,4.096,2.732,4.157,8.529
12,1,0,0,1,0,30.583,1.106,5.635,2.835,9.719,4.196,26.628,23.684,5.992,14.554,2.942,4.033,2.71,4.214,8.599
13,0,0,0,0,0,30.725,1.089,5.632,2.76,9.668,4.237,26.719,23.249,5.938,14.575,2.974,4.108,2.715,4.171,8.598
14,0,0,0,1,0,0.005,0.006,0.004,0.005,0.008,0.006,0.005,0.004,0.006,0.004,0.01,0.008,0.007,0.005,0.011
15,1,1,0,1,0,30.402,1.047,5.674,2.764,9.682,4.138,26.806,5.899,5.942,8.076,2.556,4.016,1.876,4.143,8.282
16,1,0,0,0,0,30.593,1.1,5.632,2.791,9.706,4.192,26.952,23.764,5.99,14.522,2.86,4.047,2.699,4.157,8.594
17,0,0,0,1,0,0.007,0.009,0.005,0.006,0.005,0.006,0.009,0.005,0.006,0.009,0.004,0.01,0.005,0.004,0.011
18,0,1,0,1,0,0.005,0.002,0.005,0.003,0.005,0.003,0.004,0.004,0.004,0.005,0.004,0.005,0.005,0.003,0.003
19,0,1,0,0,0,30.727,1.051,5.649,2.768,9.689,4.174,26.62,5.857,5.943,8.087,2.52,4.061,1.871,4.168,8.353
2,1,0,0,1,0,31.58,1.102,5.6,2.799,9.686,4.203,26.757,23.514,5.918,14.757,2.913,4.058,2.715,4.166,8.575
20,1,0,0,0,0,30.813,1.124,5.615,2.797,9.683,4.202,26.763,23.32,5.979,14.574,2.913,4.082,2.743,4.183,8.55
21,1,1,0,1,0,30.516,1.079,5.622,2.782,9.687,4.21,26.528,5.893,5.918,8.103,2.519,4.045,1.9,4.205,8.293
22,1,0,0,0,0,30.616,1.157,5.6,2.771,9.672,4.2,26.926,24.554,5.937,14.987,2.885,4.142,2.767,4.193,8.614
23,0,1,0,0,0,30.558,1.063,5.626,2.782,9.666,4.218,26.705,5.843,5.922,8.084,2.503,4.111,1.896,4.174,8.274
24,1,1,0,1,0,30.615,1.058,5.6,2.83,9.691,4.209,26.69,6.0,5.944,8.092,2.545,4.029,1.874,4.165,8.231
25,0,1,0,0,0,30.489,1.063,5.617,2.781,9.687,4.166,27.175,5.859,5.933,8.101,2.495,4.053,1.866,4.152,8.265
26,0,1,0,0,0,30.661,1.072,5.644,2.814,9.744,4.235,26.73,5.91,5.926,8.081,2.516,4.041,1.885,4.155,8.281
27,0,0,0,1,0,0.005,0.006,0.009,0.004,0.005,0.008,0.005,0.01,0.005,0.01,0.007,0.007,0.005,0.006,0.009
28,0,1,0,1,0,0.004,0.003,0.003,0.005,0.003,0.003,0.004,0.004,0.004,0.004,0.003,0.004,0.004,0.003,0.005
29,0,1,0,0,0,30.634,1.055,5.636,2.763,9.763,4.182,26.674,5.945,5.928,8.049,2.488,4.034,1.868,4.149,8.271
3,1,1,0,1,0,30.407,1.048,5.614,2.794,9.688,4.146,26.498,5.959,5.937,8.064,2.519,4.016,1.854,4.203,8.378
30,0,1,0,1,0,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005,0.002,0.002,0.005,0.004,0.004,0.003,0.004
31,1,1,0,1,0,30.53,1.069,5.637,2.768,9.685,4.197,26.651,5.884,5.916,8.077,2.517,4.055,1.878,4.178,8.288
32,1,1,0,1,0,30.637,1.07,5.609,2.783,9.694,4.154,26.532,5.904,5.91,8.058,2.54,4.037,1.869,4.194,8.336
