configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,0.68,0.04,0.154,0.08,0.177,0.144,0.624,0.617,0.161,0.359,0.085,0.114,0.107,0.134,0.426
1,0,1,0,1,0,0.697,0.07,0.165,0.116,0.207,0.163,0.603,0.196,0.17,0.204,0.096,0.136,0.093,0.127,0.216
10,0,0,0,1,0,0.682,0.086,0.176,0.102,0.192,0.15,0.612,0.622,0.197,0.369,0.111,0.137,0.142,0.14,0.237
11,1,0,0,0,0,0.694,0.041,0.152,0.078,0.207,0.12,0.59,0.635,0.178,0.361,0.093,0.119,0.13,0.119,0.393
12,1,0,0,1,0,0.68,0.041,0.153,0.079,0.177,0.125,0.615,0.597,0.169,0.383,0.083,0.113,0.106,0.112,0.432
13,0,0,0,0,0,0.674,0.042,0.152,0.079,0.176,0.116,0.591,0.609,0.158,0.356,0.083,0.139,0.122,0.137,0.433
14,0,0,0,1,0,0.689,0.077,0.172,0.122,0.216,0.168,0.638,0.65,0.171,0.373,0.135,0.152,0.143,0.161,0.251
15,1,1,0,1,0,0.64,0.033,0.155,0.082,0.195,0.135,0.604,0.182,0.154,0.184,0.066,0.124,0.059,0.122,0.355
16,1,0,0,0,0,0.677,0.038,0.152,0.079,0.184,0.142,0.608,0.597,0.16,0.358,0.094,0.131,0.109,0.111,0.415
17,0,0,0,1,0,0.685,0.078,0.173,0.102,0.19,0.141,0.609,0.638,0.179,0.384,0.118,0.136,0.149,0.155,0.233
18,0,1,0,1,0,0.702,0.063,0.187,0.096,0.19,0.137,0.604,0.183,0.166,0.196,0.091,0.131,0.085,0.128,0.217
19,0,1,0,0,0,0.667,0.032,0.169,0.074,0.168,0.109,0.585,0.169,0.145,0.207,0.057,0.112,0.049,0.128,0.356
2,1,0,0,1,0,0.65,0.045,0.175,0.078,0.177,0.117,0.598,0.624,0.154,0.385,0.089,0.121,0.113,0.113,0.369
20,1,0,0,0,0,0.643,0.038,0.153,0.078,0.205,0.118,0.609,0.607,0.162,0.356,0.081,0.114,0.106,0.136,0.49
21,1,1,0,1,0,0.671,0.034,0.166,0.073,0.171,0.112,0.58,0.159,0.146,0.181,0.059,0.113,0.054,0.129,0.359
22,1,0,0,0,0,0.667,0.04,0.152,0.078,0.208,0.13,0.592,0.614,0.182,0.356,0.081,0.113,0.107,0.112,0.462
23,0,1,0,0,0,0.645,0.031,0.145,0.087,0.194,0.121,0.587,0.157,0.151,0.182,0.057,0.113,0.054,0.107,0.419
24,1,1,0,1,0,0.665,0.03,0.143,0.072,0.168,0.11,0.583,0.158,0.172,0.181,0.073,0.114,0.05,0.106,0.324
25,0,1,0,0,0,0.639,0.034,0.153,0.074,0.165,0.114,0.591,0.155,0.149,0.182,0.073,0.123,0.058,0.121,0.372
