configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,9.063,0.337,1.801,0.866,2.465,1.318,7.617,7.599,1.903,4.51,0.803,1.284,1.086,1.315,2.826
1,0,1,0,1,0,9.398,0.755,2.081,1.176,2.478,1.666,7.783,2.203,2.091,2.639,1.139,1.603,1.106,1.613,2.749
10,0,0,0,1,0,9.326,0.787,2.102,1.189,2.477,1.68,7.878,7.646,2.097,4.651,1.277,1.612,1.563,1.616,2.817
11,1,0,0,0,0,9.045,0.343,1.778,0.884,2.428,1.349,7.59,7.41,1.881,4.559,0.794,1.304,1.082,1.316,2.837
12,1,0,0,1,0,9.098,0.338,1.774,0.885,2.449,1.371,7.585,7.522,1.882,4.526,0.846,1.273,1.058,1.315,2.895
13,0,0,0,0,0,9.009,0.339,1.77,0.871,2.443,1.347,7.577,7.304,1.883,4.573,0.809,1.309,1.058,1.332,2.803
14,0,0,0,1,0,9.312,0.772,2.067,1.203,2.47,1.685,7.883,7.765,2.1,4.69,1.263,1.639,1.602,1.624,2.874
15,1,1,0,1,0,9.029,0.304,1.768,0.853,2.433,1.331,7.561,1.872,1.879,2.483,0.692,1.275,0.61,1.329,2.743
16,1,0,0,0,0,9.201,0.337,1.821,0.851,2.449,1.365,7.654,7.31,1.922,4.655,0.796,1.311,1.06,1.354,2.821
17,0,0,0,1,0,9.247,0.784,2.064,1.203,2.477,1.684,7.78,7.926,2.141,4.703,1.271,1.63,1.564,1.625,2.838
18,0,1,0,1,0,9.352,0.757,2.07,1.186,2.469,1.698,7.817,2.195,2.097,2.585,1.13,1.612,1.112,1.622,2.748
19,0,1,0,0,0,9.018,0.327,1.776,0.847,2.438,1.319,7.566,1.862,1.875,2.485,0.687,1.28,0.593,1.31,2.762
2,1,0,0,1,0,9.058,0.338,1.795,0.863,2.479,1.336,7.591,7.689,1.864,4.511,0.82,1.289,1.054,1.31,2.842
20,1,0,0,0,0,8.996,0.317,1.788,0.864,2.443,1.333,7.581,7.504,1.893,4.524,0.788,1.298,1.063,1.323,2.814
21,1,1,0,1,0,9.271,0.324,1.772,0.86,2.457,1.318,7.524,1.911,1.868,2.513,0.677,1.287,0.593,1.31,2.779
22,1,0,0,0,0,9.031,0.335,1.778,0.849,2.463,1.351,7.561,7.444,1.889,4.537,0.793,1.284,1.074,1.323,2.838
23,0,1,0,0,0,8.964,0.326,1.772,0.861,2.442,1.344,7.586,1.861,1.851,2.465,0.667,1.299,0.597,1.323,2.771
24,1,1,0,1,0,9.053,0.321,1.788,0.846,2.427,1.352,7.651,1.895,1.871,2.462,0.674,1.302,0.594,1.319,2.758
25,0,1,0,0,0,9.04,0.321,1.768,0.836,2.447,1.34,7.629,1.852,1.899,2.483,0.662,1.275,0.592,1.306,2.754
26,0,1,0,0,0,9.049,0.304,1.801,0.864,2.447,1.321,7.575,1.885,1.853,2.486,0.666,1.317,0.593,1.331,3.014
27,0,0,0,1,0,9.371,0.771,2.066,1.183,2.471,1.687,7.845,7.787,2.15,4.665,1.283,1.634,1.57,1.604,2.839
28,0,1,0,1,0,9.319,0.772,2.064,1.194,2.489,1.687,7.766,2.2,2.084,2.633,1.131,1.607,1.094,1.601,2.748
29,0,1,0,0,0,8.969,0.296,1.798,0.856,2.428,1.327,7.565,1.868,1.864,2.506,0.676,1.282,0.606,1.332,2.736
3,1,1,0,1,0,9.079,0.306,1.79,0.843,2.456,1.342,7.543,1.878,1.878,2.462,0.679,1.281,0.602,1.326,2.777
30,0,1,0,1,0,9.264,0.77,2.063,1.195,2.489,1.672,7.783,2.172,2.085,2.649,1.123,1.603,1.092,1.6,2.744
31,1,1,0,1,0,9.01,0.326,1.767,0.897,2.443,1.313,7.546,1.901,1.857,2.477,0.686,1.274,0.592,1.342,2.722
32,1,1,0,1,0,9.172,0.301,1.771,0.863,2.433,1.318,7.546,1.875,1.853,2.487,0.683,1.273,0.606,1.309,2.76
33,0,1,0,0,0,9.014,0.314,1.77,0.865,2.433,1.327,7.614,1.874,1.857,2.538,0.69,1.289,0.609,1.333,2.896
34,1,1,0,1,0,9.039,0.302,1.794,0.863,2.439,1.34,7.622,1.886,1.85,2.5,0.672,1.268,0.616,1.31,2.755
35,1,0,0,0,0,8.997,0.341,1.799,0.856,2.449,1.328,7.683,7.357,1.899,4.543,0.822,1.279,1.072,1.319,2.816
