configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,6.316,0.232,1.283,0.607,1.673,0.958,5.28,5.191,1.32,3.161,0.578,0.928,0.799,0.921,2.005
1,0,1,0,1,0,6.48,0.532,1.446,0.813,1.697,1.178,5.38,1.532,1.467,1.813,0.784,1.129,0.754,1.108,1.899
10,0,0,0,1,0,6.462,0.526,1.449,0.832,1.69,1.164,5.438,5.419,1.478,3.268,0.904,1.12,1.133,1.121,1.976
11,1,0,0,0,0,6.263,0.226,1.238,0.603,1.655,0.925,5.326,5.187,1.326,3.185,0.583,0.928,0.787,0.93,2.013
12,1,0,0,1,0,6.287,0.222,1.241,0.623,1.65,0.952,5.246,5.244,1.317,3.191,0.583,0.903,0.778,0.928,2.056
13,0,0,0,0,0,6.313,0.22,1.241,0.6,1.671,0.957,5.4,5.155,1.327,3.167,0.576,0.925,0.786,0.953,2.01
14,0,0,0,1,0,6.481,0.543,1.435,0.836,1.693,1.173,5.385,5.44,1.485,3.246,0.888,1.136,1.129,1.106,1.985
15,1,1,0,1,0,6.332,0.213,1.231,0.597,1.65,0.929,5.231,1.306,1.296,1.712,0.48,0.914,0.421,0.931,1.954
16,1,0,0,0,0,6.321,0.229,1.241,0.613,1.669,0.927,5.279,5.199,1.318,3.162,0.589,0.902,0.802,0.915,2.058
17,0,0,0,1,0,6.463,0.543,1.434,0.824,1.711,1.176,5.441,5.36,1.477,3.256,0.892,1.146,1.118,1.114,1.97
18,0,1,0,1,0,6.505,0.529,1.426,0.833,1.72,1.166,5.393,1.511,1.449,1.811,0.786,1.115,0.751,1.123,1.896
19,0,1,0,0,0,6.269,0.213,1.255,0.615,1.617,0.947,5.316,1.315,1.313,1.738,0.488,0.909,0.415,0.936,2.03
2,1,0,0,1,0,6.335,0.218,1.233,0.619,1.635,0.932,5.223,5.164,1.34,3.169,0.589,0.935,0.77,0.938,2.015
20,1,0,0,0,0,6.289,0.217,1.244,0.598,1.693,0.937,5.236,5.124,1.325,3.176,0.582,0.924,0.801,0.925,2.031
21,1,1,0,1,0,6.307,0.195,1.249,0.595,1.63,0.95,5.221,1.333,1.307,1.708,0.494,0.896,0.425,0.915,1.946
22,1,0,0,0,0,6.303,0.223,1.237,0.608,1.657,0.953,5.236,5.264,1.327,3.2,0.574,0.925,0.775,0.942,2.016
23,0,1,0,0,0,6.371,0.217,1.231,0.59,1.647,0.927,5.234,1.31,1.299,1.983,0.461,0.905,0.438,0.913,1.968
24,1,1,0,1,0,6.281,0.196,1.236,0.594,1.624,0.929,5.233,1.307,1.315,1.732,0.496,0.89,0.42,0.938,1.959
25,0,1,0,0,0,6.309,0.216,1.258,0.587,1.644,0.928,5.219,1.292,1.298,1.719,0.482,0.915,0.439,0.944,1.987
26,0,1,0,0,0,6.286,0.212,1.237,0.619,1.643,0.927,5.255,1.294,1.298,1.772,0.461,0.895,0.416,0.916,1.924
27,0,0,0,1,0,6.5,0.546,1.449,0.826,1.693,1.194,5.475,5.333,1.463,3.284,0.889,1.14,1.123,1.117,1.97
28,0,1,0,1,0,6.502,0.528,1.428,0.812,1.692,1.154,5.388,1.514,1.464,1.829,0.793,1.105,0.767,1.106,1.892
29,0,1,0,0,0,6.272,0.213,1.237,0.612,1.653,0.942,5.264,1.322,1.309,1.715,0.493,0.912,0.417,0.93,1.949
3,1,1,0,1,0,6.278,0.195,1.239,0.608,1.65,0.93,5.244,1.302,1.304,1.707,0.498,0.9,0.409,0.921,1.977
30,0,1,0,1,0,6.475,0.532,1.447,0.824,1.685,1.172,5.399,1.52,1.462,1.795,0.776,1.129,0.744,1.104,1.908
31,1,1,0,1,0,6.287,0.195,1.236,0.591,1.63,0.922,5.311,1.336,1.331,1.711,0.476,0.89,0.426,0.929,2.033
32,1,1,0,1,0,6.332,0.217,1.235,0.613,1.644,0.936,5.242,1.326,1.294,1.707,0.5,0.913,0.406,0.915,1.944
33,0,1,0,0,0,6.533,0.211,1.232,0.594,1.647,0.922,5.282,1.295,1.322,1.737,0.506,0.914,0.43,0.915,1.983
34,1,1,0,1,0,6.305,0.194,1.257,0.592,1.633,0.95,5.299,1.322,1.307,1.72,0.475,0.897,0.412,0.935,1.981
35,1,0,0,0,0,6.314,0.208,1.235,0.625,1.638,0.963,5.255,5.168,1.321,3.17,0.585,0.903,0.795,0.929,2.029
36,0,0,0,0,0,6.346,0.228,1.236,0.609,1.694,0.952,5.274,5.107,1.322,3.196,0.565,0.925,0.801,0.932,2.07
37,0,1,0,1,0,6.566,0.533,1.427,0.829,1.686,1.161,5.422,1.527,1.458,1.814,0.788,1.143,0.769,1.128,1.902
38,1,1,0,0,0,6.317,0.207,1.249,0.614,1.625,0.935,5.266,1.313,1.315,1.732,0.483,0.903,0.418,0.941,1.974
39,0,0,0,0,0,6.261,0.225,1.235,0.594,1.677,0.948,5.255,5.138,1.341,3.156,0.584,0.899,0.796,0.933,2.013
4,1,1,0,1,0,6.276,0.213,1.231,0.597,1.628,0.936,5.228,1.31,1.302,1.73,0.487,0.892,0.417,0.909,1.965
40,0,0,0,0,0,6.382,0.206,1.24,0.611,1.673,0.955,5.244,5.194,1.322,3.183,0.565,0.905,0.789,0.921,2.059
41,1,0,0,1,0,6.386,0.228,1.236,0.619,1.65,0.927,5.218,5.169,1.336,3.21,0.587,0.915,0.805,0.926,2.012
42,1,1,0,0,0,6.31,0.211,1.235,0.608,1.655,0.943,5.247,1.293,1.302,1.712,0.466,0.931,0.417,0.914,2.021
43,0,0,0,1,0,6.453,0.548,1.429,0.826,1.703,1.188,5.429,5.323,1.465,3.224,0.894,1.139,1.128,1.11,1.974
44,1,0,0,1,0,6.291,0.209,1.24,0.604,1.65,0.951,5.333,5.142,1.329,3.162,0.588,0.902,0.795,0.941,2.009
45,0,0,0,1,0,6.508,0.543,1.434,0.84,1.698,1.177,5.466,5.72,1.474,3.233,0.889,1.158,1.129,1.123,1.96
