configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,7.797,0.253,1.569,0.789,2.044,1.159,6.477,6.422,1.597,3.958,0.725,1.102,0.93,1.139,2.498
1,0,1,0,1,0,7.913,0.629,1.771,1.009,2.077,1.438,6.661,1.865,1.789,2.198,0.95,1.359,0.941,1.357,2.323
10,0,0,0,1,0,7.97,0.645,1.779,0.999,2.088,1.452,6.656,6.548,1.786,3.987,1.083,1.369,1.337,1.367,2.425
11,1,0,0,0,0,7.741,0.251,1.519,0.732,2.066,1.171,6.469,6.54,1.623,4.036,0.706,1.108,0.949,1.152,2.45
12,1,0,0,1,0,7.833,0.255,1.522,0.756,2.051,1.145,6.45,6.545,1.624,3.905,0.695,1.11,0.958,1.14,2.51
13,0,0,0,0,0,7.691,0.25,1.528,0.8,2.04,1.138,6.46,6.332,1.623,3.917,0.71,1.12,0.942,1.15,2.476
14,0,0,0,1,0,7.939,0.647,1.759,1.001,2.092,1.438,6.67,6.659,1.804,4.066,1.075,1.368,1.352,1.373,2.447
15,1,1,0,1,0,7.762,0.26,1.519,0.722,2.073,1.146,6.418,1.629,1.588,2.139,0.602,1.093,0.508,1.141,2.402
16,1,0,0,0,0,7.693,0.256,1.522,0.747,2.093,1.152,6.492,6.402,1.631,3.87,0.696,1.099,0.925,1.168,2.456
17,0,0,0,1,0,7.957,0.65,1.762,1.001,2.09,1.434,6.654,6.551,1.79,4.012,1.082,1.368,1.341,1.359,2.416
18,0,1,0,1,0,8.016,0.646,1.752,0.991,2.095,1.439,6.618,1.889,1.77,2.198,0.95,1.373,0.928,1.367,2.321
19,0,1,0,0,0,7.653,0.259,1.525,0.726,2.074,1.133,6.459,1.602,1.623,2.15,0.572,1.115,0.53,1.122,2.38
2,1,0,0,1,0,7.735,0.271,1.518,0.805,2.042,1.162,6.511,6.315,1.616,3.953,0.712,1.097,0.926,1.183,2.448
20,1,0,0,0,0,7.662,0.252,1.518,0.767,2.035,1.144,6.519,6.645,1.607,3.907,0.692,1.105,0.928,1.15,2.456
21,1,1,0,1,0,7.742,0.257,1.537,0.745,2.042,1.126,6.502,1.592,1.611,2.132,0.6,1.092,0.51,1.15,2.444
22,1,0,0,0,0,7.787,0.267,1.529,0.727,2.039,1.166,6.505,6.322,1.598,3.899,0.701,1.104,0.935,1.151,2.444
23,0,1,0,0,0,7.671,0.235,1.545,0.743,2.064,1.154,6.582,1.611,1.587,2.112,0.585,1.097,0.532,1.137,2.395
24,1,1,0,1,0,7.719,0.257,1.544,0.743,2.038,1.14,6.416,1.609,1.613,2.124,0.582,1.113,0.504,1.145,2.365
25,0,1,0,0,0,7.771,0.236,1.542,0.767,2.062,1.147,6.443,1.633,1.605,2.129,0.572,1.116,0.53,1.14,2.36
26,0,1,0,0,0,7.676,0.254,1.515,0.74,2.063,1.141,6.472,1.584,1.593,2.134,0.58,1.117,0.535,1.141,2.383
27,0,0,0,1,0,7.932,0.654,1.772,1.01,2.095,1.429,6.615,6.549,1.792,3.997,1.088,1.37,1.346,1.382,2.42
28,0,1,0,1,0,7.91,0.631,1.765,1.014,2.1,1.433,6.663,1.868,1.79,2.226,0.948,1.366,0.942,1.382,2.349
29,0,1,0,0,0,7.69,0.256,1.515,0.743,2.056,1.149,6.555,1.612,1.613,2.157,0.588,1.093,0.528,1.13,2.477
3,1,1,0,1,0,7.669,0.255,1.522,0.727,2.066,1.162,6.46,1.622,1.619,2.118,0.604,1.088,0.495,1.126,2.377
30,0,1,0,1,0,7.93,0.63,1.799,1.006,2.087,1.478,6.647,1.85,1.778,2.203,0.961,1.365,0.911,1.371,2.318
31,1,1,0,1,0,7.75,0.253,1.512,0.723,2.033,1.129,6.511,1.632,1.587,2.117,0.579,1.103,0.508,1.139,2.427
32,1,1,0,1,0,7.688,0.237,1.51,0.766,2.035,1.14,6.498,1.629,1.595,2.14,0.58,1.092,0.523,1.113,2.407
33,0,1,0,0,0,7.664,0.258,1.529,0.766,2.066,1.131,6.487,1.608,1.61,2.156,0.573,1.124,0.523,1.12,2.419
34,1,1,0,1,0,7.695,0.254,1.519,0.766,2.035,1.152,6.48,1.627,1.605,2.127,0.575,1.088,0.511,1.141,2.376
35,1,0,0,0,0,7.677,0.269,1.525,0.731,2.055,1.137,6.584,6.389,1.602,3.875,0.709,1.106,0.958,1.141,2.458
36,0,0,0,0,0,7.642,0.262,1.523,0.752,2.045,1.165,6.443,6.364,1.606,3.905,0.705,1.121,0.924,1.244,2.482
37,0,1,0,1,0,7.935,0.654,1.752,0.991,2.099,1.431,6.647,1.867,1.778,2.199,0.965,1.357,0.935,1.376,2.323
38,1,1,0,0,0,7.672,0.239,1.54,0.763,2.052,1.155,6.491,1.6,1.587,2.119,0.597,1.102,0.529,1.134,2.354
39,0,0,0,0,0,7.664,0.274,1.526,0.74,2.039,1.162,6.453,6.384,1.622,3.862,0.708,1.117,0.933,1.166,2.429
4,1,1,0,1,0,7.655,0.252,1.52,0.744,2.057,1.147,6.425,1.6,1.589,2.137,0.593,1.09,0.509,1.158,2.396
40,0,0,0,0,0,7.676,0.267,1.52,0.735,2.066,1.157,6.528,6.263,1.604,3.908,0.703,1.101,0.931,1.185,2.478
41,1,0,0,1,0,7.667,0.255,1.517,0.783,2.05,1.171,6.507,6.442,1.62,3.901,0.708,1.105,0.941,1.183,2.463
42,1,1,0,0,0,7.647,0.238,1.511,0.718,2.059,1.146,6.48,1.585,1.61,2.117,0.586,1.094,0.509,1.124,2.379
43,0,0,0,1,0,7.91,0.661,1.771,1.016,2.11,1.447,6.671,6.528,1.799,4.063,1.087,1.378,1.34,1.402,2.461
