configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,14.497,0.548,2.893,1.416,4.228,2.143,12.528,11.783,2.998,7.282,1.389,2.029,1.575,2.097,4.483
1,0,1,0,1,0,15.01,1.165,3.261,1.861,3.993,2.654,12.873,3.452,3.296,4.18,1.765,2.512,1.712,2.514,4.324
10,0,0,0,1,0,14.943,1.224,3.24,1.861,3.988,2.633,12.853,12.305,3.326,7.381,1.993,2.524,2.402,2.532,4.509
11,1,0,0,0,0,14.527,0.503,2.83,1.392,4.269,2.128,12.612,11.729,2.983,7.348,1.349,2.061,1.562,2.116,4.44
12,1,0,0,1,0,14.482,0.521,2.842,1.39,4.253,2.129,12.563,12.087,2.973,7.214,1.363,2.055,1.549,2.12,4.457
13,0,0,0,0,0,14.529,0.531,2.848,1.377,4.212,2.114,12.558,11.591,2.998,7.196,1.357,2.042,1.563,2.11,4.432
14,0,0,0,1,0,15.081,1.191,3.288,1.874,3.988,2.666,12.845,12.129,3.294,7.38,2.003,2.512,2.318,2.498,4.467
15,1,1,0,1,0,14.616,0.482,2.833,1.385,4.237,2.11,12.573,2.972,2.983,3.948,1.145,2.048,0.951,2.095,4.251
16,1,0,0,0,0,14.488,0.544,2.845,1.379,4.303,2.13,12.664,11.606,3.02,7.235,1.348,2.052,1.61,2.106,4.442
17,0,0,0,1,0,14.97,1.187,3.274,1.881,4.018,2.63,12.833,12.156,3.323,7.42,1.98,2.548,2.354,2.524,4.497
18,0,1,0,1,0,14.886,1.187,3.253,1.873,3.989,2.612,12.769,3.435,3.298,4.167,1.789,2.531,1.712,2.517,4.324
19,0,1,0,0,0,14.509,0.476,2.822,1.371,4.221,2.094,12.62,2.947,2.972,3.977,1.14,2.055,0.934,2.117,4.289
2,1,0,0,1,0,14.614,0.5,2.819,1.397,4.231,2.105,12.527,11.671,3.046,7.247,1.355,2.045,1.569,2.099,4.413
20,1,0,0,0,0,14.713,0.516,2.82,1.391,4.25,2.155,12.565,11.617,3.006,7.269,1.359,2.054,1.596,2.111,4.397
21,1,1,0,1,0,14.671,0.5,2.817,1.384,4.217,2.115,12.507,3.03,2.949,3.971,1.177,2.051,0.931,2.103,4.277
22,1,0,0,0,0,14.511,0.528,2.837,1.383,4.237,2.113,12.602,11.742,2.988,7.298,1.361,2.054,1.587,2.091,4.433
23,0,1,0,0,0,14.556,0.497,2.84,1.367,4.215,2.111,12.579,2.931,2.96,3.991,1.147,2.044,0.943,2.088,4.288
24,1,1,0,1,0,14.57,0.481,2.855,1.388,4.22,2.129,12.522,2.969,2.963,3.974,1.157,2.042,0.934,2.111,4.325
25,0,1,0,0,0,14.414,0.494,2.834,1.375,4.268,2.099,12.644,2.965,2.974,3.964,1.159,2.081,0.936,2.095,4.289
26,0,1,0,0,0,14.446,0.496,2.823,1.386,4.218,2.185,12.721,2.968,2.977,3.971,1.161,2.05,0.945,2.084,4.27
27,0,0,0,1,0,15.085,1.19,3.246,1.861,3.989,2.618,12.891,12.081,3.298,7.467,1.974,2.524,2.363,2.528,4.464
28,0,1,0,1,0,14.981,1.176,3.255,1.872,3.988,2.629,12.741,3.457,3.301,4.133,1.782,2.59,1.687,2.536,4.322
29,0,1,0,0,0,14.517,0.495,2.819,1.392,4.198,2.113,12.789,2.926,2.962,3.972,1.147,2.028,0.933,2.114,4.28
3,1,1,0,1,0,14.487,0.484,2.832,1.387,4.216,2.128,12.579,3.025,2.98,3.959,1.159,2.047,0.918,2.091,4.255
30,0,1,0,1,0,15.054,1.161,3.253,1.861,4.004,2.612,12.775,3.443,3.343,4.204,1.78,2.512,1.695,2.508,4.35
31,1,1,0,1,0,14.692,0.481,2.838,1.363,4.254,2.15,12.723,2.961,2.989,3.967,1.179,2.05,0.926,2.085,4.279
32,1,1,0,1,0,14.5,0.5,2.844,1.385,4.209,2.113,12.548,2.977,2.993,3.992,1.156,2.023,0.916,2.114,4.285
33,0,1,0,0,0,14.513,0.502,2.821,1.383,4.207,2.105,12.622,2.939,2.988,3.971,1.157,2.03,0.922,2.149,4.288
34,1,1,0,1,0,14.524,0.483,2.833,1.381,4.196,2.103,12.594,2.984,2.97,4.022,1.181,2.034,0.938,2.085,4.282
35,1,0,0,0,0,14.406,0.538,2.854,1.383,4.22,2.12,12.621,13.042,3.004,7.232,1.362,2.096,1.568,2.166,4.421
36,0,0,0,0,0,14.765,0.507,2.838,1.411,4.231,2.119,12.614,12.03,3.027,7.24,1.36,2.05,1.589,2.103,4.388
37,0,1,0,1,0,14.94,1.181,3.242,1.87,3.989,2.644,12.868,3.434,3.288,4.13,1.773,2.518,1.714,2.506,4.322
38,1,1,0,0,0,14.436,0.48,2.847,1.361,4.21,2.099,12.592,2.949,2.984,3.948,1.178,2.035,0.933,2.142,4.285
39,0,0,0,0,0,14.475,0.522,2.823,1.374,4.216,2.112,12.625,11.777,3.044,7.368,1.36,2.036,1.56,2.094,4.651
4,1,1,0,1,0,14.51,0.497,2.844,1.385,4.231,2.126,12.492,2.983,2.983,3.962,1.157,2.041,0.951,2.094,4.246
40,0,0,0,0,0,14.474,0.519,2.823,1.393,4.231,2.147,12.632,11.694,3.035,7.155,1.36,2.05,1.565,2.109,4.375
41,1,0,0,1,0,14.544,0.551,2.851,1.382,4.212,2.095,12.522,11.623,2.991,7.26,1.363,2.029,1.555,2.086,4.619
42,1,1,0,0,0,14.606,0.522,2.821,1.365,4.202,2.111,12.822,2.966,3.03,4.005,1.142,2.049,0.937,2.091,4.285
43,0,0,0,1,0,15.283,1.208,3.253,1.859,4.002,2.661,12.79,12.204,3.315,7.441,2.0,2.53,2.342,2.525,4.476
44,1,0,0,1,0,14.538,0.519,2.854,1.396,4.216,2.11,12.517,12.08,2.997,7.224,1.391,2.07,1.566,2.095,4.418
45,0,0,0,1,0,14.986,1.193,3.259,1.857,3.998,2.655,12.845,12.302,3.291,7.519,1.98,2.558,2.319,2.496,4.473
46,1,1,0,0,0,14.716,0.505,2.837,1.361,4.24,2.12,12.588,2.939,2.968,3.991,1.162,2.029,0.935,2.105,4.373
47,1,1,0,0,0,14.493,0.497,2.824,1.399,4.211,2.173,12.607,2.983,2.964,3.988,1.15,2.031,0.948,2.109,4.347
48,0,1,0,0,0,14.458,0.492,2.823,1.366,4.238,2.117,12.601,2.952,2.977,3.984,1.151,2.037,0.943,2.087,4.282
49,1,0,0,1,0,14.535,0.498,2.844,1.373,4.228,2.116,12.545,11.827,3.081,7.198,1.359,2.047,1.577,2.141,4.382
5,1,1,0,0,0,14.304,0.492,2.819,1.361,4.211,2.103,12.603,2.984,2.973,4.017,1.145,2.041,0.96,2.11,4.274
6,0,1,0,0,0,14.48,0.52,2.85,1.37,4.227,2.241,12.604,2.955,2.962,4.016,1.162,2.03,0.933,2.123,4.306
7,0,0,0,1,0,14.966,1.19,3.298,1.878,4.016,2.64,12.862,12.292,3.364,7.378,1.998,2.601,2.353,2.53,4.493
8,1,1,0,0,0,14.532,0.497,2.831,1.384,4.213,2.151,12.624,3.028,2.99,4.003,1.169,2.023,0.934,2.113,4.441
9,0,0,0,0,0,14.635,0.519,2.825,1.373,4.224,2.121,12.602,11.856,2.981,7.281,1.372,2.047,1.561,2.123,4.484
