configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,62.708,2.261,11.503,5.701,21.58,8.302,53.544,46.693,12.042,30.351,6.075,8.052,4.742,8.433,17.294
1,0,1,0,1,0,0.003,0.003,0.003,0.004,0.004,0.004,0.005,0.003,0.004,0.003,0.004,0.004,0.003,0.004,0.004
10,0,0,0,1,0,0.005,0.005,0.006,0.009,0.004,0.005,0.006,0.006,0.007,0.005,0.005,0.006,0.004,0.009,0.009
11,1,0,0,0,0,62.135,2.261,11.358,5.604,21.601,8.383,54.222,47.987,12.047,29.733,5.949,8.187,4.765,8.482,17.09
12,1,0,0,1,0,62.595,2.268,11.364,5.609,21.785,8.315,53.786,47.332,12.011,30.102,6.09,8.063,4.702,8.375,17.063
13,0,0,0,0,0,62.911,2.274,11.342,5.599,22.285,8.338,54.114,47.949,12.033,29.517,5.976,8.09,4.736,8.402,17.205
14,0,0,0,1,0,0.01,0.005,0.007,0.007,0.01,0.007,0.007,0.009,0.007,0.005,0.008,0.006,0.006,0.008,0.008
15,1,1,0,1,0,64.139,2.203,11.319,5.557,21.601,8.346,53.589,11.855,11.914,16.494,5.313,8.055,3.772,8.427,16.625
16,1,0,0,0,0,64.008,2.282,11.354,5.591,21.558,8.396,54.019,46.59,12.028,29.719,5.934,8.134,4.708,8.41,17.063
17,0,0,0,1,0,0.004,0.011,0.004,0.004,0.007,0.006,0.006,0.006,0.006,0.005,0.005,0.01,0.004,0.005,0.008
18,0,1,0,1,0,0.005,0.004,0.003,0.004,0.003,0.003,0.004,0.003,0.005,0.003,0.003,0.003,0.004,0.004,0.003
19,0,1,0,0,0,61.794,2.203,11.338,5.525,21.518,8.398,54.404,11.696,11.969,16.507,5.166,8.244,3.751,8.501,16.763
2,1,0,0,1,0,62.158,2.25,11.359,5.576,21.531,8.403,53.902,46.739,12.005,30.131,6.007,8.081,4.674,8.393,17.114
20,1,0,0,0,0,61.948,2.275,11.352,5.598,21.723,8.335,54.294,47.569,12.053,29.513,5.899,8.115,4.768,8.402,17.136
21,1,1,0,1,0,62.168,2.185,11.348,5.541,21.639,8.284,53.896,11.941,12.015,16.597,5.21,8.059,3.735,8.42,16.608
22,1,0,0,0,0,62.195,2.255,11.346,5.568,21.662,8.457,54.262,46.825,12.156,30.073,6.042,8.12,4.796,8.419,17.161
23,0,1,0,0,0,62.286,2.203,11.384,5.557,21.558,8.384,54.131,11.879,11.948,16.456,5.141,8.085,3.766,8.377,16.767
24,1,1,0,1,0,65.211,2.2,11.335,5.562,21.622,8.29,53.574,11.839,11.916,16.486,5.217,8.049,3.755,8.481,16.57
25,0,1,0,0,0,62.443,2.204,11.471,5.554,21.597,8.35,54.028,11.673,11.978,16.473,5.154,8.086,3.77,8.386,16.61
26,0,1,0,0,0,61.912,2.184,11.513,5.559,21.607,8.397,54.06,11.673,11.958,16.485,5.152,8.106,3.763,8.406,16.5
