configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,2.651,0.099,0.548,0.295,0.691,0.41,2.221,2.348,0.572,1.445,0.276,0.42,0.358,0.401,0.952
1,0,1,0,1,0,2.669,0.238,0.619,0.353,0.746,0.512,2.312,0.683,0.631,0.775,0.341,0.483,0.341,0.483,0.833
10,0,0,0,1,0,2.702,0.261,0.661,0.363,0.75,0.539,2.305,2.37,0.644,1.402,0.402,0.496,0.507,0.491,0.872
11,1,0,0,0,0,2.627,0.115,0.559,0.264,0.69,0.431,2.294,2.261,0.591,1.365,0.278,0.404,0.356,0.404,1.042
12,1,0,0,1,0,2.593,0.11,0.541,0.289,0.69,0.421,2.228,2.288,0.591,1.417,0.282,0.394,0.381,0.408,0.961
13,0,0,0,0,0,2.647,0.095,0.542,0.29,0.688,0.411,2.231,2.244,0.571,1.401,0.281,0.399,0.36,0.402,0.96
14,0,0,0,1,0,2.721,0.241,0.651,0.362,0.766,0.512,2.331,2.376,0.664,1.394,0.409,0.512,0.512,0.506,0.877
15,1,1,0,1,0,2.602,0.105,0.538,0.276,0.676,0.413,2.233,0.59,0.582,0.72,0.212,0.385,0.18,0.425,0.913
16,1,0,0,0,0,2.598,0.114,0.559,0.262,0.69,0.439,2.234,2.281,0.593,1.395,0.265,0.416,0.35,0.425,0.945
17,0,0,0,1,0,2.687,0.257,0.634,0.362,0.749,0.52,2.302,2.349,0.655,1.379,0.413,0.501,0.501,0.494,0.851
18,0,1,0,1,0,2.685,0.248,0.646,0.355,0.747,0.513,2.312,0.68,0.646,0.776,0.339,0.482,0.325,0.48,0.828
19,0,1,0,0,0,2.65,0.103,0.553,0.268,0.705,0.404,2.224,0.565,0.564,0.728,0.207,0.404,0.183,0.391,1.033
2,1,0,0,1,0,2.612,0.098,0.563,0.263,0.687,0.414,2.242,2.228,0.599,1.345,0.255,0.399,0.355,0.422,1.026
20,1,0,0,0,0,2.621,0.116,0.56,0.289,0.688,0.416,2.257,2.216,0.59,1.367,0.245,0.394,0.355,0.433,0.984
21,1,1,0,1,0,2.628,0.104,0.558,0.262,0.682,0.422,2.232,0.593,0.56,0.711,0.227,0.386,0.179,0.392,0.935
22,1,0,0,0,0,2.605,0.103,0.543,0.286,0.683,0.408,2.238,2.214,0.591,1.374,0.273,0.404,0.38,0.405,0.97
23,0,1,0,0,0,2.584,0.089,0.536,0.258,0.686,0.405,2.22,0.569,0.554,0.736,0.209,0.395,0.178,0.391,0.945
24,1,1,0,1,0,2.673,0.103,0.558,0.258,0.688,0.406,2.233,0.593,0.56,0.717,0.212,0.386,0.182,0.413,0.941
25,0,1,0,0,0,2.592,0.087,0.535,0.26,0.683,0.429,2.234,0.576,0.581,0.733,0.223,0.387,0.198,0.4,0.994
26,0,1,0,0,0,2.607,0.1,0.564,0.259,0.677,0.411,2.222,0.585,0.565,0.713,0.207,0.389,0.174,0.399,1.124
27,0,0,0,1,0,2.72,0.252,0.627,0.359,0.749,0.52,2.321,2.394,0.656,1.381,0.392,0.516,0.503,0.489,0.89
28,0,1,0,1,0,2.683,0.245,0.625,0.354,0.741,0.524,2.301,0.657,0.633,0.759,0.343,0.484,0.325,0.479,0.817
29,0,1,0,0,0,2.605,0.088,0.565,0.26,0.683,0.409,2.222,0.568,0.563,0.715,0.206,0.39,0.203,0.395,0.978
3,1,1,0,1,0,2.602,0.091,0.536,0.259,0.702,0.428,2.217,0.583,0.56,0.715,0.211,0.409,0.174,0.39,1.048
30,0,1,0,1,0,2.668,0.229,0.621,0.371,0.74,0.533,2.317,0.673,0.631,0.773,0.357,0.482,0.336,0.479,0.818
31,1,1,0,1,0,2.628,0.102,0.552,0.256,0.679,0.404,2.23,0.566,0.576,0.717,0.206,0.403,0.179,0.397,1.005
32,1,1,0,1,0,2.615,0.105,0.563,0.258,0.683,0.423,2.217,0.587,0.559,0.731,0.209,0.395,0.194,0.392,0.961
33,0,1,0,0,0,2.623,0.091,0.536,0.261,0.685,0.423,2.234,0.585,0.562,0.717,0.209,0.416,0.177,0.392,1.227
34,1,1,0,1,0,2.639,0.089,0.566,0.261,0.686,0.412,2.238,0.571,0.576,0.733,0.209,0.388,0.199,0.393,1.006
35,1,0,0,0,0,2.589,0.097,0.57,0.262,0.69,0.416,2.228,2.221,0.565,1.373,0.254,0.43,0.357,0.403,0.976
36,0,0,0,0,0,2.611,0.099,0.541,0.288,0.685,0.407,2.228,2.315,0.591,1.335,0.257,0.428,0.357,0.428,1.081
37,0,1,0,1,0,2.712,0.239,0.62,0.355,0.743,0.506,2.294,0.674,0.629,0.758,0.344,0.483,0.337,0.481,0.821
38,1,1,0,0,0,2.657,0.082,0.538,0.279,0.685,0.419,2.226,0.588,0.581,0.717,0.222,0.413,0.2,0.397,0.935
39,0,0,0,0,0,2.63,0.097,0.578,0.266,0.714,0.415,2.257,2.219,0.585,1.362,0.247,0.421,0.355,0.433,0.992
