configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,11.532,0.406,2.314,1.109,3.222,1.7,9.697,9.533,2.385,5.829,1.132,1.63,1.297,1.678,3.542
1,0,1,0,1,0,11.725,0.925,2.577,1.463,3.155,2.092,9.957,2.737,2.624,3.278,1.404,2.005,1.371,2.003,3.446
10,0,0,0,1,0,11.675,0.945,2.588,1.493,3.146,2.149,9.945,10.2,2.693,5.914,1.595,2.034,1.932,2.011,3.578
11,1,0,0,0,0,11.401,0.403,2.282,1.083,3.238,1.694,9.805,9.395,2.444,5.856,1.078,1.631,1.308,1.715,3.524
12,1,0,0,1,0,11.378,0.424,2.26,1.105,3.23,1.722,9.677,9.587,2.409,5.845,1.103,1.64,1.284,1.693,3.578
13,0,0,0,0,0,11.48,0.42,2.262,1.086,3.246,1.681,9.727,9.399,2.405,5.815,1.081,1.631,1.294,1.68,3.55
14,0,0,0,1,0,11.798,0.951,2.603,1.472,3.154,2.11,10.037,9.879,2.638,5.911,1.589,2.007,1.913,2.013,3.555
15,1,1,0,1,0,11.609,0.403,2.279,1.077,3.219,1.692,9.719,2.38,2.355,3.181,0.949,1.631,0.754,1.68,3.379
16,1,0,0,0,0,11.425,0.403,2.258,1.104,3.223,1.721,9.75,9.38,2.38,5.804,1.096,1.635,1.315,1.681,3.588
17,0,0,0,1,0,11.786,0.966,2.605,1.48,3.159,2.125,9.973,9.897,2.634,6.149,1.592,2.02,1.913,2.008,3.566
18,0,1,0,1,0,11.696,0.928,2.608,1.476,3.146,2.099,9.962,2.728,2.639,3.317,1.426,2.01,1.363,2.009,3.435
19,0,1,0,0,0,11.324,0.405,2.251,1.1,3.237,1.699,9.712,2.363,2.361,3.199,0.915,1.638,0.746,1.714,3.423
2,1,0,0,1,0,11.463,0.424,2.264,1.111,3.219,1.69,9.736,9.519,2.401,5.768,1.111,1.647,1.29,1.672,3.562
20,1,0,0,0,0,11.342,0.406,2.274,1.132,3.229,1.738,9.735,9.898,2.383,5.79,1.096,1.629,1.318,1.692,3.52
21,1,1,0,1,0,11.611,0.403,2.268,1.102,3.218,1.734,9.646,2.382,2.38,3.208,0.929,1.625,0.763,1.665,3.472
22,1,0,0,0,0,11.357,0.405,2.275,1.106,3.241,1.748,9.718,9.522,2.393,5.822,1.091,1.66,1.323,1.693,3.559
23,0,1,0,0,0,11.636,0.406,2.253,1.092,3.21,1.666,9.749,2.378,2.36,3.187,0.934,1.626,0.746,1.682,3.525
24,1,1,0,1,0,11.418,0.402,2.255,1.103,3.32,1.667,9.659,2.396,2.359,3.19,0.943,1.632,0.748,1.666,3.442
