configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,1.343,0.061,0.326,0.175,0.382,0.22,1.176,1.207,0.305,0.7,0.146,0.213,0.231,0.242,0.59
1,0,1,0,1,0,1.344,0.125,0.327,0.186,0.4,0.291,1.213,0.367,0.334,0.403,0.179,0.284,0.17,0.255,0.429
10,0,0,0,1,0,1.388,0.149,0.333,0.192,0.379,0.298,1.232,1.258,0.342,0.732,0.218,0.265,0.302,0.267,0.455
11,1,0,0,0,0,1.325,0.068,0.296,0.145,0.356,0.223,1.176,1.207,0.33,0.711,0.142,0.232,0.198,0.223,0.59
12,1,0,0,1,0,1.305,0.07,0.31,0.17,0.386,0.222,1.169,1.202,0.304,0.71,0.16,0.213,0.227,0.214,0.587
13,0,0,0,0,0,1.301,0.061,0.313,0.144,0.388,0.226,1.175,1.193,0.328,0.703,0.145,0.237,0.198,0.214,0.583
14,0,0,0,1,0,1.365,0.15,0.335,0.219,0.38,0.295,1.231,1.261,0.337,0.741,0.231,0.263,0.278,0.263,0.459
15,1,1,0,1,0,1.33,0.057,0.311,0.157,0.351,0.217,1.162,0.308,0.295,0.395,0.114,0.205,0.093,0.24,0.567
16,1,0,0,0,0,1.318,0.061,0.29,0.143,0.361,0.226,1.175,1.198,0.322,0.729,0.145,0.221,0.215,0.217,0.583
17,0,0,0,1,0,1.364,0.132,0.336,0.192,0.384,0.301,1.217,1.228,0.343,0.755,0.219,0.263,0.272,0.262,0.478
18,0,1,0,1,0,1.354,0.14,0.329,0.192,0.372,0.268,1.207,0.345,0.353,0.416,0.181,0.259,0.17,0.254,0.428
19,0,1,0,0,0,1.319,0.06,0.307,0.143,0.348,0.242,1.204,0.306,0.292,0.37,0.113,0.207,0.111,0.221,0.582
2,1,0,0,1,0,1.303,0.07,0.296,0.147,0.354,0.218,1.176,1.207,0.319,0.712,0.163,0.217,0.197,0.218,0.599
20,1,0,0,0,0,1.317,0.061,0.305,0.148,0.36,0.245,1.185,1.206,0.322,0.703,0.145,0.213,0.196,0.242,0.57
21,1,1,0,1,0,1.316,0.049,0.288,0.144,0.367,0.218,1.178,0.322,0.307,0.367,0.136,0.231,0.099,0.209,0.545
22,1,0,0,0,0,1.291,0.071,0.316,0.144,0.357,0.242,1.184,1.228,0.304,0.717,0.144,0.213,0.195,0.216,0.618
23,0,1,0,0,0,1.31,0.062,0.294,0.142,0.348,0.211,1.174,0.305,0.319,0.367,0.112,0.209,0.101,0.208,0.619
24,1,1,0,1,0,1.321,0.059,0.314,0.142,0.346,0.221,1.164,0.305,0.318,0.387,0.119,0.216,0.096,0.207,0.584
25,0,1,0,0,0,1.312,0.059,0.309,0.134,0.356,0.22,1.179,0.324,0.298,0.366,0.108,0.205,0.115,0.23,0.56
26,0,1,0,0,0,1.33,0.062,0.295,0.134,0.351,0.213,1.172,0.324,0.288,0.386,0.114,0.208,0.096,0.214,0.564
27,0,0,0,1,0,1.363,0.141,0.333,0.194,0.384,0.279,1.218,1.226,0.36,0.736,0.236,0.269,0.278,0.265,0.457
28,0,1,0,1,0,1.349,0.141,0.341,0.191,0.372,0.296,1.215,0.353,0.335,0.395,0.184,0.262,0.173,0.252,0.453
29,0,1,0,0,0,1.289,0.05,0.315,0.138,0.347,0.211,1.17,0.302,0.318,0.366,0.112,0.205,0.094,0.205,0.553
3,1,1,0,1,0,1.328,0.051,0.307,0.143,0.348,0.212,1.163,0.305,0.298,0.369,0.115,0.207,0.096,0.207,0.593
30,0,1,0,1,0,1.346,0.14,0.327,0.185,0.401,0.271,1.224,0.367,0.335,0.393,0.179,0.256,0.169,0.254,0.431
31,1,1,0,1,0,1.323,0.051,0.313,0.14,0.351,0.214,1.171,0.321,0.291,0.375,0.115,0.205,0.093,0.21,0.545
32,1,1,0,1,0,1.324,0.06,0.301,0.136,0.373,0.22,1.159,0.324,0.297,0.368,0.116,0.236,0.113,0.215,0.541
33,0,1,0,0,0,1.291,0.063,0.31,0.136,0.375,0.225,1.164,0.319,0.288,0.368,0.116,0.208,0.114,0.226,0.576
34,1,1,0,1,0,1.296,0.058,0.287,0.143,0.345,0.212,1.164,0.326,0.295,0.373,0.116,0.235,0.1,0.208,0.549
35,1,0,0,0,0,1.311,0.07,0.297,0.146,0.354,0.22,1.202,1.186,0.316,0.703,0.141,0.216,0.194,0.245,0.618
36,0,0,0,0,0,1.289,0.06,0.293,0.142,0.356,0.225,1.224,1.191,0.305,0.699,0.145,0.213,0.195,0.216,0.688
37,0,1,0,1,0,1.356,0.138,0.327,0.209,0.375,0.268,1.209,0.352,0.353,0.393,0.178,0.288,0.167,0.257,0.43
38,1,1,0,0,0,1.316,0.058,0.292,0.143,0.38,0.216,1.16,0.318,0.295,0.366,0.11,0.207,0.116,0.23,0.555
39,0,0,0,0,0,1.335,0.07,0.311,0.144,0.353,0.242,1.17,1.189,0.303,0.718,0.157,0.222,0.202,0.221,0.601
4,1,1,0,1,0,1.292,0.06,0.312,0.142,0.349,0.213,1.157,0.333,0.299,0.386,0.117,0.208,0.098,0.236,0.589
40,0,0,0,0,0,1.295,0.062,0.292,0.143,0.353,0.221,1.183,1.232,0.305,0.764,0.144,0.215,0.198,0.215,0.635
41,1,0,0,1,0,1.38,0.067,0.308,0.142,0.384,0.239,1.177,1.24,0.303,0.7,0.164,0.211,0.192,0.24,0.671
42,1,1,0,0,0,1.314,0.054,0.286,0.14,0.348,0.213,1.165,0.31,0.312,0.366,0.133,0.226,0.096,0.212,0.558
43,0,0,0,1,0,1.346,0.134,0.357,0.19,0.38,0.303,1.235,1.225,0.344,0.756,0.231,0.264,0.277,0.261,0.451
44,1,0,0,1,0,1.306,0.06,0.292,0.144,0.358,0.224,1.212,1.207,0.321,0.706,0.165,0.219,0.195,0.221,0.62
45,0,0,0,1,0,1.338,0.146,0.341,0.194,0.388,0.274,1.23,1.265,0.358,0.737,0.212,0.291,0.274,0.263,0.457
