configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,4.065,0.143,0.83,0.405,1.06,0.62,3.463,3.473,0.885,2.071,0.382,0.605,0.529,0.61,1.429
1,0,1,0,1,0,4.161,0.36,0.95,0.551,1.121,0.774,3.541,1.018,0.975,1.156,0.524,0.753,0.514,0.735,1.275
10,0,0,0,1,0,4.18,0.367,0.955,0.543,1.134,0.783,3.574,3.551,0.993,2.129,0.6,0.748,0.771,0.749,1.321
11,1,0,0,0,0,4.062,0.137,0.82,0.394,1.083,0.638,3.438,3.659,0.885,2.061,0.401,0.601,0.539,0.634,1.412
12,1,0,0,1,0,4.05,0.139,0.84,0.398,1.052,0.616,3.408,3.44,0.886,2.107,0.405,0.622,0.558,0.609,1.412
13,0,0,0,0,0,4.04,0.159,0.823,0.417,1.055,0.622,3.472,3.401,0.863,2.09,0.377,0.598,0.524,0.634,1.394
14,0,0,0,1,0,4.16,0.357,0.942,0.543,1.115,0.771,3.556,3.646,0.991,2.118,0.606,0.748,0.769,0.744,1.318
15,1,1,0,1,0,4.058,0.127,0.817,0.404,1.079,0.623,3.4,0.864,0.857,1.093,0.336,0.585,0.292,0.598,1.356
16,1,0,0,0,0,3.998,0.164,0.86,0.396,1.062,0.636,3.45,3.355,0.885,2.082,0.381,0.621,0.544,0.615,1.416
17,0,0,0,1,0,4.15,0.365,0.953,0.553,1.119,0.786,3.542,3.511,0.97,2.121,0.603,0.757,0.762,0.743,1.307
18,0,1,0,1,0,4.193,0.357,0.946,0.552,1.103,0.789,3.531,1.004,0.974,1.149,0.518,0.737,0.496,0.731,1.255
19,0,1,0,0,0,4.017,0.128,0.814,0.387,1.055,0.629,3.438,0.858,0.873,1.102,0.33,0.624,0.272,0.607,1.373
2,1,0,0,1,0,4.068,0.142,0.844,0.397,1.05,0.617,3.426,3.492,0.875,2.064,0.401,0.614,0.528,0.609,1.43
20,1,0,0,0,0,4.072,0.158,0.822,0.395,1.08,0.634,3.462,3.384,0.854,2.101,0.382,0.603,0.53,0.607,1.414
21,1,1,0,1,0,4.025,0.131,0.839,0.392,1.063,0.633,3.417,0.881,0.847,1.099,0.331,0.584,0.273,0.607,1.398
22,1,0,0,0,0,4.046,0.158,0.821,0.394,1.058,0.621,3.54,3.473,0.898,2.076,0.378,0.601,0.528,0.616,1.412
23,0,1,0,0,0,4.018,0.151,0.84,0.388,1.045,0.627,3.432,0.857,0.861,1.098,0.311,0.587,0.291,0.601,1.404
24,1,1,0,1,0,4.019,0.15,0.837,0.393,1.049,0.633,3.435,0.892,0.855,1.086,0.314,0.627,0.297,0.602,1.332
25,0,1,0,0,0,4.036,0.148,0.821,0.388,1.079,0.634,3.418,0.881,0.862,1.094,0.309,0.588,0.261,0.629,1.386
26,0,1,0,0,0,4.043,0.149,0.834,0.388,1.051,0.628,3.459,0.878,0.858,1.094,0.311,0.621,0.274,0.599,1.412
27,0,0,0,1,0,4.223,0.359,0.954,0.543,1.14,0.798,3.551,3.524,0.985,2.109,0.587,0.76,0.757,0.76,1.306
28,0,1,0,1,0,4.224,0.363,0.97,0.55,1.114,0.77,3.525,1.015,0.973,1.163,0.528,0.753,0.496,0.757,1.258
29,0,1,0,0,0,4.042,0.152,0.82,0.421,1.051,0.612,3.445,0.865,0.854,1.095,0.327,0.591,0.271,0.631,1.358
3,1,1,0,1,0,4.08,0.149,0.815,0.388,1.054,0.636,3.483,0.864,0.864,1.114,0.337,0.586,0.267,0.605,1.354
30,0,1,0,1,0,4.15,0.363,0.946,0.535,1.121,0.785,3.517,1.008,0.954,1.16,0.516,0.739,0.51,0.735,1.278
31,1,1,0,1,0,4.125,0.149,0.84,0.388,1.057,0.643,3.407,0.891,0.859,1.095,0.312,0.588,0.274,0.614,1.387
