configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,10.299,0.387,2.058,0.991,2.864,1.521,8.689,8.762,2.166,5.326,0.963,1.486,1.201,1.529,3.217
1,0,1,0,1,0,10.673,0.835,2.351,1.338,2.823,1.887,8.938,2.476,2.365,2.95,1.27,1.825,1.223,1.822,3.101
10,0,0,0,1,0,10.578,0.855,2.346,1.346,2.815,1.923,8.921,8.783,2.374,5.32,1.434,1.862,1.745,1.798,3.251
11,1,0,0,0,0,10.491,0.364,2.038,0.977,2.872,1.556,8.752,8.694,2.153,5.182,0.97,1.487,1.185,1.509,3.26
12,1,0,0,1,0,10.477,0.386,2.036,0.978,2.89,1.511,8.74,8.46,2.152,5.175,0.962,1.47,1.218,1.528,3.237
13,0,0,0,0,0,10.299,0.368,2.038,0.993,2.875,1.537,8.806,8.325,2.139,5.194,0.938,1.47,1.193,1.513,3.235
14,0,0,0,1,0,10.604,0.856,2.337,1.351,2.837,1.931,8.896,8.865,2.441,5.293,1.426,1.832,1.753,1.819,3.209
15,1,1,0,1,0,10.255,0.363,2.037,0.977,2.883,1.527,8.684,2.139,2.12,2.82,0.82,1.478,0.683,1.514,3.104
16,1,0,0,0,0,10.304,0.375,2.037,0.981,2.85,1.535,8.725,8.401,2.134,5.178,0.98,1.478,1.176,1.513,3.195
17,0,0,0,1,0,10.622,0.875,2.349,1.339,2.817,1.952,8.929,8.906,2.408,5.323,1.438,1.838,1.748,1.797,3.23
18,0,1,0,1,0,10.584,0.862,2.327,1.323,2.831,1.903,8.989,2.48,2.373,2.956,1.307,1.807,1.229,1.807,3.169
19,0,1,0,0,0,10.266,0.358,2.05,0.996,2.855,1.541,8.69,2.15,2.15,2.863,0.808,1.486,0.7,1.498,3.116
2,1,0,0,1,0,10.324,0.387,2.038,0.982,2.86,1.538,8.795,8.495,2.187,5.244,0.98,1.473,1.231,1.536,3.198
20,1,0,0,0,0,10.248,0.368,2.034,0.983,2.872,1.521,8.749,8.406,2.138,5.283,0.961,1.467,1.189,1.534,3.174
21,1,1,0,1,0,10.323,0.349,2.027,0.972,2.89,1.53,8.836,2.134,2.127,2.863,0.804,1.462,0.711,1.497,3.131
22,1,0,0,0,0,10.417,0.367,2.035,0.983,2.893,1.549,8.726,8.413,2.161,5.153,0.955,1.491,1.227,1.546,3.217
23,0,1,0,0,0,10.462,0.363,2.031,0.97,2.882,1.521,8.714,2.125,2.149,2.836,0.808,1.479,0.704,1.502,3.147
24,1,1,0,1,0,10.265,0.377,2.029,0.992,2.863,1.509,8.711,2.155,2.145,2.841,0.799,1.461,0.7,1.509,3.116
25,0,1,0,0,0,10.288,0.345,2.027,0.99,2.842,1.513,8.716,2.122,2.174,2.857,0.803,1.465,0.677,1.511,3.121
26,0,1,0,0,0,10.256,0.371,2.026,0.973,2.844,1.544,8.79,2.14,2.126,2.849,0.812,1.495,0.675,1.5,3.135
27,0,0,0,1,0,10.602,0.859,2.351,1.345,2.816,1.958,8.88,9.011,2.385,5.279,1.411,1.814,1.731,1.809,3.202
28,0,1,0,1,0,10.607,0.863,2.342,1.324,2.83,1.902,8.948,2.487,2.379,2.951,1.277,1.839,1.224,1.806,3.111
