configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,1.79,0.076,0.38,0.192,0.466,0.286,1.542,1.564,0.404,0.911,0.184,0.303,0.253,0.282,0.755
1,0,1,0,1,0,1.861,0.178,0.425,0.26,0.496,0.353,1.603,0.479,0.433,0.535,0.239,0.333,0.224,0.33,0.557
10,0,0,0,1,0,2.112,0.166,0.438,0.252,0.503,0.36,1.579,1.616,0.443,0.954,0.276,0.37,0.355,0.342,0.591
11,1,0,0,0,0,1.797,0.082,0.397,0.208,0.466,0.287,1.565,1.554,0.408,0.935,0.198,0.277,0.248,0.28,0.744
12,1,0,0,1,0,1.805,0.075,0.377,0.183,0.467,0.309,1.546,1.534,0.412,0.911,0.177,0.274,0.252,0.28,0.743
13,0,0,0,0,0,1.827,0.082,0.396,0.21,0.464,0.288,1.553,1.587,0.416,0.941,0.185,0.318,0.243,0.279,0.724
14,0,0,0,1,0,1.87,0.186,0.44,0.251,0.499,0.385,1.605,1.633,0.456,0.946,0.294,0.347,0.381,0.342,0.595
15,1,1,0,1,0,1.775,0.06,0.369,0.182,0.483,0.278,1.502,0.399,0.383,0.484,0.146,0.268,0.123,0.269,0.759
16,1,0,0,0,0,1.79,0.086,0.378,0.182,0.487,0.299,1.547,1.539,0.414,0.913,0.2,0.28,0.248,0.282,0.723
17,0,0,0,1,0,1.844,0.187,0.435,0.268,0.495,0.362,1.582,1.639,0.459,0.956,0.278,0.343,0.364,0.374,0.589
18,0,1,0,1,0,1.871,0.175,0.424,0.243,0.494,0.37,1.567,0.469,0.436,0.517,0.253,0.341,0.224,0.328,0.563
19,0,1,0,0,0,1.855,0.074,0.379,0.175,0.46,0.306,1.52,0.417,0.399,0.502,0.148,0.267,0.125,0.271,0.715
2,1,0,0,1,0,1.804,0.085,0.405,0.208,0.465,0.287,1.515,1.527,0.413,0.921,0.19,0.299,0.272,0.276,0.715
20,1,0,0,0,0,1.835,0.086,0.396,0.186,0.47,0.29,1.539,1.524,0.392,0.943,0.186,0.296,0.275,0.276,0.705
21,1,1,0,1,0,1.797,0.063,0.389,0.183,0.456,0.28,1.517,0.394,0.404,0.481,0.146,0.268,0.123,0.288,0.694
22,1,0,0,0,0,1.78,0.073,0.376,0.207,0.466,0.287,1.526,1.608,0.391,0.918,0.18,0.275,0.285,0.279,0.707
23,0,1,0,0,0,1.776,0.075,0.39,0.183,0.459,0.304,1.518,0.414,0.385,0.479,0.147,0.294,0.118,0.269,0.676
24,1,1,0,1,0,1.791,0.065,0.367,0.199,0.457,0.283,1.54,0.418,0.379,0.483,0.147,0.267,0.119,0.27,0.688
25,0,1,0,0,0,1.803,0.074,0.394,0.18,0.456,0.279,1.545,0.414,0.407,0.48,0.147,0.269,0.122,0.277,0.68
26,0,1,0,0,0,1.78,0.073,0.374,0.18,0.48,0.279,1.519,0.412,0.398,0.478,0.147,0.267,0.119,0.299,0.704
27,0,0,0,1,0,1.875,0.19,0.438,0.255,0.497,0.362,1.59,1.582,0.447,0.943,0.274,0.364,0.354,0.347,0.598
28,0,1,0,1,0,1.852,0.176,0.424,0.242,0.488,0.352,1.589,0.475,0.444,0.522,0.238,0.337,0.221,0.331,0.567
29,0,1,0,0,0,1.794,0.059,0.368,0.173,0.46,0.293,1.52,0.391,0.384,0.483,0.172,0.286,0.124,0.276,0.682
