configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
0,1,0,0,1,0,8.867,0.317,1.801,0.866,2.398,1.303,7.527,7.406,1.853,4.525,0.808,1.283,1.065,1.305,2.814
1,0,1,0,1,0,9.119,0.743,2.008,1.159,2.428,1.621,7.714,2.125,2.049,2.544,1.107,1.564,1.062,1.547,2.674
10,0,0,0,1,0,9.175,0.76,2.02,1.147,2.471,1.662,7.664,7.624,2.057,4.584,1.236,1.578,1.538,1.561,2.757
11,1,0,0,0,0,8.829,0.311,1.753,0.837,2.398,1.308,7.479,7.234,1.863,4.476,0.79,1.267,1.05,1.293,2.812
12,1,0,0,1,0,8.917,0.312,1.748,0.834,2.386,1.299,7.541,7.236,1.851,4.458,0.805,1.251,1.061,1.317,2.823
13,0,0,0,0,0,8.931,0.333,1.749,0.856,2.415,1.339,7.498,7.272,1.837,4.503,0.797,1.277,1.04,1.297,2.911
14,0,0,0,1,0,9.106,0.755,2.015,1.147,2.432,1.658,7.686,7.705,2.055,4.571,1.22,1.566,1.52,1.563,2.761
15,1,1,0,1,0,8.926,0.3,1.739,0.847,2.388,1.296,7.468,1.852,1.846,2.44,0.685,1.252,0.584,1.29,2.698
16,1,0,0,0,0,8.933,0.315,1.757,0.856,2.395,1.298,7.514,7.685,1.852,4.434,0.814,1.259,1.053,1.296,2.866
17,0,0,0,1,0,9.142,0.743,2.007,1.161,2.415,1.658,7.656,7.446,2.075,4.633,1.234,1.576,1.514,1.58,2.805
18,0,1,0,1,0,9.121,0.75,2.025,1.139,2.42,1.643,7.645,2.13,2.047,2.54,1.117,1.574,1.062,1.557,2.745
19,0,1,0,0,0,8.882,0.308,1.75,0.832,2.408,1.33,7.465,1.85,1.828,2.427,0.678,1.266,0.586,1.312,2.708
2,1,0,0,1,0,8.908,0.333,1.753,0.839,2.391,1.348,7.501,7.421,1.832,4.593,0.813,1.292,1.045,1.289,2.795
20,1,0,0,0,0,8.853,0.332,1.782,0.836,2.419,1.31,7.532,7.195,1.867,4.43,0.814,1.299,1.043,1.322,2.784
21,1,1,0,1,0,8.896,0.295,1.76,0.822,2.379,1.303,7.43,1.836,1.858,2.418,0.668,1.276,0.605,1.295,2.753
22,1,0,0,0,0,8.835,0.314,1.744,0.855,2.395,1.306,7.461,7.238,1.868,4.442,0.828,1.263,1.083,1.295,2.833
23,0,1,0,0,0,8.865,0.297,1.769,0.832,2.402,1.306,7.445,1.837,1.831,2.432,0.649,1.258,0.607,1.292,2.72
24,1,1,0,1,0,8.92,0.309,1.768,0.846,2.375,1.288,7.478,1.835,1.843,2.422,0.659,1.272,0.586,1.291,2.812
25,0,1,0,0,0,8.85,0.308,1.746,0.838,2.39,1.308,7.531,1.822,1.837,2.426,0.654,1.253,0.603,1.293,2.738
26,0,1,0,0,0,8.857,0.3,1.737,0.853,2.383,1.299,7.481,1.832,1.847,2.427,0.67,1.261,0.584,1.302,2.785
27,0,0,0,1,0,9.111,0.74,2.035,1.151,2.427,1.658,7.661,7.511,2.063,4.598,1.235,1.612,1.533,1.57,2.768
28,0,1,0,1,0,9.211,0.738,2.018,1.149,2.403,1.62,7.646,2.121,2.037,2.548,1.103,1.571,1.065,1.554,2.682
29,0,1,0,0,0,8.835,0.298,1.737,0.836,2.402,1.293,7.486,1.817,1.854,2.418,0.672,1.258,0.584,1.292,2.693
3,1,1,0,1,0,8.882,0.296,1.768,0.849,2.397,1.295,7.429,1.848,1.844,2.449,0.663,1.256,0.581,1.295,2.719
30,0,1,0,1,0,9.184,0.726,2.04,1.14,2.43,1.642,7.644,2.115,2.042,2.547,1.106,1.579,1.052,1.57,2.712
31,1,1,0,1,0,8.892,0.309,1.77,0.833,2.395,1.296,7.507,1.86,1.849,2.497,0.659,1.279,0.588,1.313,2.707
32,1,1,0,1,0,9.023,0.315,1.749,0.851,2.384,1.316,7.466,1.86,1.85,2.421,0.683,1.249,0.6,1.291,2.664
33,0,1,0,0,0,8.853,0.315,1.749,0.857,2.406,1.323,7.44,1.844,1.823,2.423,0.669,1.315,0.582,1.29,2.677
34,1,1,0,1,0,8.971,0.312,1.76,0.825,2.395,1.3,7.458,1.859,1.818,2.447,0.66,1.257,0.593,1.308,2.684
35,1,0,0,0,0,8.883,0.337,1.748,0.848,2.439,1.306,7.462,7.205,1.838,4.442,0.788,1.26,1.054,1.309,2.841
36,0,0,0,0,0,8.879,0.339,1.75,0.856,2.416,1.322,7.469,7.408,1.854,4.494,0.804,1.283,1.066,1.334,2.831
37,0,1,0,1,0,9.176,0.738,2.012,1.161,2.424,1.637,7.648,2.145,2.035,2.548,1.109,1.564,1.066,1.561,2.694
38,1,1,0,0,0,8.892,0.322,1.761,0.833,2.392,1.303,7.473,1.816,1.823,2.415,0.65,1.279,0.587,1.291,2.753
39,0,0,0,0,0,8.856,0.33,1.767,0.838,2.396,1.316,7.462,7.298,1.862,4.469,0.811,1.268,1.05,1.301,2.841
4,1,1,0,1,0,8.905,0.317,1.766,0.841,2.388,1.317,7.425,1.841,1.848,2.448,0.66,1.288,0.586,1.293,2.862
40,0,0,0,0,0,8.881,0.335,1.75,0.839,2.405,1.315,7.474,7.331,1.864,4.533,0.8,1.26,1.073,1.35,2.887
41,1,0,0,1,0,8.879,0.334,1.793,0.872,2.408,1.324,7.454,7.385,1.856,4.518,0.802,1.278,1.068,1.313,2.888
42,1,1,0,0,0,8.898,0.314,1.741,0.828,2.396,1.294,7.495,1.841,1.829,2.475,0.668,1.274,0.585,1.315,2.703
43,0,0,0,1,0,9.142,0.76,2.018,1.15,2.455,1.657,7.659,7.47,2.048,4.56,1.231,1.574,1.521,1.558,2.795
44,1,0,0,1,0,8.886,0.311,1.756,0.852,2.41,1.32,7.452,7.229,1.873,4.497,0.798,1.294,1.043,1.315,2.832
45,0,0,0,1,0,9.118,0.754,2.012,1.161,2.432,1.641,7.692,7.71,2.064,4.587,1.248,1.643,1.544,1.587,2.771
46,1,1,0,0,0,8.867,0.316,1.761,0.848,2.38,1.325,7.455,1.828,1.851,2.428,0.678,1.26,0.598,1.284,2.831
47,1,1,0,0,0,8.791,0.297,1.753,0.847,2.404,1.311,7.482,1.824,1.838,2.432,0.67,1.257,0.583,1.286,2.655
48,0,1,0,0,0,8.885,0.313,1.758,0.843,2.377,1.306,7.456,1.842,1.852,2.423,0.676,1.258,0.636,1.284,2.715
49,1,0,0,1,0,8.877,0.333,1.778,0.862,2.39,1.324,7.527,7.402,1.863,4.458,0.808,1.26,1.045,1.329,2.812
5,1,1,0,0,0,8.953,0.321,1.742,0.833,2.382,1.297,7.495,1.814,1.867,2.433,0.669,1.264,0.61,1.322,2.661
6,0,1,0,0,0,8.807,0.299,1.764,0.834,2.389,1.312,7.464,1.818,1.846,2.451,0.666,1.257,0.581,1.286,2.693
7,0,0,0,1,0,9.135,0.763,2.008,1.167,2.446,1.668,7.676,7.525,2.062,4.583,1.238,1.571,1.54,1.596,2.765
8,1,1,0,0,0,8.865,0.317,1.781,0.854,2.395,1.34,7.704,1.847,1.89,2.552,0.724,1.297,0.596,1.332,2.846
9,0,0,0,0,0,8.864,0.339,1.77,0.86,2.389,1.328,7.553,7.184,1.859,4.449,0.772,1.277,1.059,1.305,2.79
