--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.6500568253757678
1,0,1,1,1,0,0.6643366191072453
0,0,0,0,0,0,0.573703993917052
1,0,1,0,1,0,0.5740404285382582
0,0,0,1,0,1,0.6245774378872708
1,0,0,1,0,1,0.5513245507938114
1,1,0,0,1,0,0.6558991966488543
0,1,1,1,1,1,0.6478433452674472
0,0,1,1,1,0,0.6608135018333616
0,1,1,1,1,0,0.562750687801562
1,0,1,0,0,1,0.5507611452618943
1,0,0,0,0,1,0.5544759961337674
0,0,1,0,0,1,0.6382845274286688
0,0,1,1,0,1,0.5497403572176406
1,1,0,1,1,1,0.5463468146276454
0,1,0,1,1,0,0.5668896310741695
1,0,1,1,0,1,0.5522950971884862
0,1,0,0,1,1,0.5553880505984836
1,0,0,0,1,0,0.6553266853410941
1,0,0,1,1,1,0.5330309462818665
1,1,1,0,0,0,0.6702082353123585
1,0,1,1,0,0,0.5681057635701676
1,0,0,1,1,0,0.6650014914691755
0,0,0,1,0,0,0.5635465425374755
1,1,1,1,1,0,0.6650628225876049
1,0,1,1,1,1,0.55466553858154
1,0,0,1,0,0,0.657374790859818
1,1,0,1,1,0,0.6616459563936375
1,1,1,1,1,1,0.6370305018420243
1,1,1,0,1,0,0.665988683338888
0,0,0,1,1,1,0.6416976184526508
0,1,1,0,0,0,0.5614383360244773
0,0,1,0,1,1,0.5548962924349342
1,1,1,1,0,0,0.5676621854191353
0,0,0,0,1,1,0.6409392337396018
1,1,1,1,0,1,0.55897635842401
1,1,0,0,0,0,0.6596949504212439
1,1,0,0,0,1,0.6438159842449186
0,0,1,0,0,0,0.5692741940027017
1,1,0,1,0,0,0.575042915417815
1,0,0,0,1,1,0.6464048170258071
1,0,0,0,0,0,0.5653044833203419
0,1,1,1,0,1,0.643045866315579
0,1,0,0,0,0,0.6537169483656294
0,1,1,0,1,1,0.5544141870407644
1,0,1,0,0,0,0.6666137641983398
0,1,1,0,0,1,0.5464890294007212
0,1,0,0,0,1,0.648709054218525
0,1,0,1,1,1,0.6335683450487728
0,0,1,1,1,1,0.5589245973042605
