--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,798092.6116515023
1,0,1,1,1,0,460586.617401477
0,0,0,0,0,0,771956.1499671295
1,0,1,0,1,0,457518.8269356436
0,0,0,1,0,1,810434.0117830606
1,0,0,1,0,1,458777.9913997974
1,1,0,0,1,0,456245.7258735011
0,1,1,1,1,1,812515.7497646677
0,0,1,1,1,0,783586.4164345631
0,1,1,1,1,0,811884.3929721648
1,0,1,0,0,1,464449.5094349916
1,0,0,0,0,1,463237.77589972556
0,0,1,0,0,1,810036.8166479983
0,0,1,1,0,1,809409.662395123
1,1,0,1,1,1,460969.0426069538
0,1,0,1,1,0,812106.7911087831
1,0,1,1,0,1,466995.7724977933
0,1,0,0,1,1,812432.5090988339
1,0,0,0,1,0,458796.05362636165
1,0,0,1,1,1,441587.69615605765
1,1,1,0,0,0,460552.4914781838
1,0,1,1,0,0,447605.1925971177
1,0,0,1,1,0,456504.1902717748
0,0,0,1,0,0,810454.7119928212
1,1,1,1,1,0,454041.12312583136
1,0,1,1,1,1,459373.8674504797
1,0,0,1,0,0,461262.13022525917
1,1,0,1,1,0,457959.1884159078
1,1,1,1,1,1,458486.36051103927
1,1,1,0,1,0,441035.3045008924
0,0,0,1,1,1,810186.3772656643
0,1,1,0,0,0,812163.7927170683
0,0,1,0,1,1,811709.3259994275
1,1,1,1,0,0,460099.0792264417
0,0,0,0,1,1,811536.102559076
1,1,1,1,0,1,461732.6095164311
1,1,0,0,0,0,463532.84144027333
1,1,0,0,0,1,430300.4926483834
0,0,1,0,0,0,812113.2623454714
1,1,0,1,0,0,449094.43093581573
1,0,0,0,1,1,458245.7300350581
1,0,0,0,0,0,463315.98576322227
0,1,1,1,0,1,807916.674275424
0,1,0,0,0,0,811553.4975016214
0,1,1,0,1,1,811222.2883199112
1,0,1,0,0,0,455040.15914878855
0,1,1,0,0,1,811110.2942148969
0,1,0,0,0,1,808142.3428795377
0,1,0,1,1,1,808952.112849749
0,0,1,1,1,1,812552.344104005
