--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.10223625630980425
1,0,1,1,1,0,0.10292884167195068
0,0,0,0,0,0,0.08923466130641537
1,0,1,0,1,0,0.089827303503192
0,0,0,1,0,1,0.08740770973866985
1,0,0,1,0,1,0.10148410171607672
1,1,0,0,1,0,0.10236491282446215
0,1,1,1,1,1,0.08857384023784254
0,0,1,1,1,0,0.10195878137171878
0,1,1,1,1,0,0.1027864634984655
1,0,1,0,0,1,0.10127910032237453
1,0,0,0,0,1,0.08906730274153636
0,0,1,0,0,1,0.08803687811606623
0,0,1,1,0,1,0.08910470520749834
1,1,0,1,1,1,0.10104067615548785
0,1,0,1,1,0,0.10292935546472111
1,0,1,1,0,1,0.10207634861518364
0,1,0,0,1,1,0.10172594672772059
1,0,0,0,1,0,0.0892123900615591
1,0,0,1,1,1,0.0887839693564867
1,1,1,0,0,0,0.08943942249352327
1,0,1,1,0,0,0.10370753170881737
1,0,0,1,1,0,0.102118028138065
0,0,0,1,0,0,0.0891272454809835
1,1,1,1,1,0,0.10214868441935686
1,0,1,1,1,1,0.08847885507915311
1,0,0,1,0,0,0.09048321767502106
1,1,0,1,1,0,0.08934791935688097
1,1,1,1,1,1,0.10269269129195936
1,1,1,0,1,0,0.10247521227752619
0,0,0,1,1,1,0.09191630970570616
0,1,1,0,0,0,0.0898412132636267
0,0,1,0,1,1,0.10386902853063462
1,1,1,1,0,0,0.10356387546591832
0,0,0,0,1,1,0.08839895320902659
1,1,1,1,0,1,0.1019548763922856
1,1,0,0,0,0,0.10294445493048485
1,1,0,0,0,1,0.08927385705241275
0,0,1,0,0,0,0.10270013114151438
1,1,0,1,0,0,0.08915060970944247
1,0,0,0,1,1,0.08818121996009362
1,0,0,0,0,0,0.10226833527569226
0,1,1,1,0,1,0.08872971267585578
0,1,0,0,0,0,0.1034915717703862
0,1,1,0,1,1,0.08943268115499646
1,0,1,0,0,0,0.0897596841531937
0,1,1,0,0,1,0.08935805758875259
0,1,0,0,0,1,0.08850735695165382
0,1,0,1,1,1,0.10166665975398446
0,0,1,1,1,1,0.10188535899437608
