--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,3565238.4389219875
1,0,1,1,1,0,1642293.5064353608
0,0,0,0,0,0,3875041.4154738886
1,0,1,0,1,0,1657646.1019229398
0,0,0,1,0,1,3595147.492813345
1,0,0,1,0,1,1674545.627114993
1,1,0,0,1,0,1637392.560153881
0,1,1,1,1,1,3871247.6006684843
0,0,1,1,1,0,3589043.6618108046
0,1,1,1,1,0,3584311.8940895475
1,0,1,0,0,1,1653907.2600579613
1,0,0,0,0,1,1650609.3545475833
0,0,1,0,0,1,3441813.122096321
0,0,1,1,0,1,3567015.447177982
1,1,0,1,1,1,1669320.5831339436
0,1,0,1,1,0,3587068.960755098
1,0,1,1,0,1,1652154.7833897367
0,1,0,0,1,1,3573653.5791991744
1,0,0,0,1,0,1698676.0337234824
1,0,0,1,1,1,1659666.40399901
1,1,1,0,0,0,1666938.8277690767
1,0,1,1,0,0,1660627.5068957391
1,0,0,1,1,0,1607083.001049504
0,0,0,1,0,0,3876850.660215649
1,1,1,1,1,0,1651805.6274662253
1,0,1,1,1,1,1664507.1461919115
1,0,0,1,0,0,1665111.8684594925
1,1,0,1,1,0,1659430.462921376
1,1,1,1,1,1,1716542.196301184
1,1,1,0,1,0,1648542.8829492417
0,0,0,1,1,1,3497890.4589920314
0,1,1,0,0,0,3592003.5936702834
0,0,1,0,1,1,3582514.701556625
1,1,1,1,0,0,1661023.659913352
0,0,0,0,1,1,3571046.8647799427
1,1,1,1,0,1,1731786.374515044
1,1,0,0,0,0,1659167.0105566825
1,1,0,0,0,1,1695041.7100947653
0,0,1,0,0,0,3888585.069416765
1,1,0,1,0,0,1658163.5734622865
1,0,0,0,1,1,1622088.4165812952
1,0,0,0,0,0,1727139.7982721785
0,1,1,1,0,1,3567068.6453396194
0,1,0,0,0,0,3830965.7173467213
0,1,1,0,1,1,3585129.245271641
1,0,1,0,0,0,1649209.0930007526
0,1,1,0,0,1,3582046.576234032
0,1,0,0,0,1,3564099.802107992
0,1,0,1,1,1,3579788.9511797223
0,0,1,1,1,1,3511048.505995317
