--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,5809091.278971594
1,0,1,1,1,0,2006546.2487831577
0,0,0,0,0,0,5811032.329719043
1,0,1,0,1,0,2073735.0162483775
0,0,0,1,0,1,5317037.054303623
1,0,0,1,0,1,2048815.5337440337
1,1,0,0,1,0,2068855.1873344337
0,1,1,1,1,1,5457400.806337519
0,0,1,1,1,0,5353897.897869087
0,1,1,1,1,0,5773033.6885611825
1,0,1,0,0,1,1990293.038327535
1,0,0,0,0,1,2064333.7942859954
0,0,1,0,0,1,5793088.803347368
0,0,1,1,0,1,5808462.836255326
1,1,0,1,1,1,2044212.1717903905
0,1,0,1,1,0,5843186.06498289
1,0,1,1,0,1,2028141.3454375728
0,1,0,0,1,1,5863124.65143724
1,0,0,0,1,0,2052370.161106604
1,0,0,1,1,1,1980455.5809915587
1,1,1,0,0,0,2060408.3373286023
1,0,1,1,0,0,1992344.55947901
1,0,0,1,1,0,2035875.0168835116
0,0,0,1,0,0,5808991.900052066
1,1,1,1,1,0,2012667.8684252838
1,0,1,1,1,1,2054083.5093895155
1,0,0,1,0,0,2023996.0519123413
1,1,0,1,1,0,2005936.8911793479
1,1,1,1,1,1,2010129.088721164
1,1,1,0,1,0,2024071.3945521377
0,0,0,1,1,1,5725620.1191557655
0,1,1,0,0,0,5820973.41309394
0,0,1,0,1,1,5562339.972521929
1,1,1,1,0,0,2000075.1988273256
0,0,0,0,1,1,5806290.872295916
1,1,1,1,0,1,2060008.4117147478
1,1,0,0,0,0,2021043.5500729403
1,1,0,0,0,1,2020624.0285509003
0,0,1,0,0,0,5840169.670478121
1,1,0,1,0,0,2030861.779827524
1,0,0,0,1,1,2076433.9963749074
1,0,0,0,0,0,2014570.8429437426
0,1,1,1,0,1,5822883.591292802
0,1,0,0,0,0,5832011.7703061225
0,1,1,0,1,1,5811353.853556974
1,0,1,0,0,0,2025423.6770107741
0,1,1,0,0,1,5667498.731047034
0,1,0,0,0,1,5490993.6721788915
0,1,0,1,1,1,5801485.960125505
0,0,1,1,1,1,5796375.608640451
