--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,0.2868548918084332
1,0,1,1,1,0,0.059268022712416234
0,0,0,0,0,0,0.28827795604326595
1,0,1,0,1,0,0.058549797715126146
0,0,0,1,0,1,0.2810379261424054
1,0,0,1,0,1,0.05928004292882285
1,1,0,0,1,0,0.05978683127997066
0,1,1,1,1,1,0.2749974884860842
0,0,1,1,1,0,0.28540514233512276
0,1,1,1,1,0,0.28105584444161746
1,0,1,0,0,1,0.059234622313230775
1,0,0,0,0,1,0.05882395243427581
0,0,1,0,0,1,0.2822111530264355
0,0,1,1,0,1,0.27470221661130534
1,1,0,1,1,1,0.0588804698813215
0,1,0,1,1,0,0.2862293015586738
1,0,1,1,0,1,0.059427589551200984
0,1,0,0,1,1,0.2772255779744094
1,0,0,0,1,0,0.05972010629477908
1,0,0,1,1,1,0.05897234193030026
1,1,1,0,0,0,0.059332245362076146
1,0,1,1,0,0,0.05953093871857905
1,0,0,1,1,0,0.05863545793688366
0,0,0,1,0,0,0.2884474037487082
1,1,1,1,1,0,0.05929139444584811
1,0,1,1,1,1,0.059059452601515794
1,0,0,1,0,0,0.058681378533189804
1,1,0,1,1,0,0.058731223491167
1,1,1,1,1,1,0.05954087442230481
1,1,1,0,1,0,0.059552598051341166
0,0,0,1,1,1,0.2777104222237565
0,1,1,0,0,0,0.28565671052162406
0,0,1,0,1,1,0.2777491117253973
1,1,1,1,0,0,0.05962193204691431
0,0,0,0,1,1,0.2794577553885388
1,1,1,1,0,1,0.059087334520286174
1,1,0,0,0,0,0.05928178689850546
1,1,0,0,0,1,0.05857557744469888
0,0,1,0,0,0,0.2807691141615044
1,1,0,1,0,0,0.059488526597094124
1,0,0,0,1,1,0.05917779926544426
1,0,0,0,0,0,0.05895740368706256
0,1,1,1,0,1,0.268593203824853
0,1,0,0,0,0,0.2811155803743748
0,1,1,0,1,1,0.27332343392361985
1,0,1,0,0,0,0.05924254829430768
0,1,1,0,0,1,0.2797731250446418
0,1,0,0,0,1,0.27907413082671645
0,1,0,1,1,1,0.28009745064602903
0,0,1,1,1,1,0.2729608965242932
