--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,2.2849685712072354
1,0,1,1,1,0,2.1053552055972697
0,0,0,0,0,0,1.9541769863126779
1,0,1,0,1,0,2.28395893525766
0,0,0,1,0,1,1.9683930583828835
1,0,0,1,0,1,2.2770198036548175
1,1,0,0,1,0,2.2716921224411433
0,1,1,1,1,1,2.283989744679916
0,0,1,1,1,0,2.282480035570144
0,1,1,1,1,0,2.290937958083198
1,0,1,0,0,1,2.2602528097127603
1,0,0,0,0,1,2.2656265854891093
0,0,1,0,0,1,2.2665839819491445
0,0,1,1,0,1,2.2774419311294545
1,1,0,1,1,1,2.282136874219966
0,1,0,1,1,0,2.0756799568691164
1,0,1,1,0,1,2.0445484117810384
0,1,0,0,1,1,2.2780403717539777
1,0,0,0,1,0,2.277873967660532
1,0,0,1,1,1,2.267028439204861
1,1,1,0,0,0,2.1350843162035105
1,0,1,1,0,0,2.055562145768629
1,0,0,1,1,0,2.268262695955023
0,0,0,1,0,0,2.0341548888905754
1,1,1,1,1,0,2.2706411323403244
1,0,1,1,1,1,2.04417633193587
1,0,0,1,0,0,2.2731985348290262
1,1,0,1,1,0,2.284064508504675
1,1,1,1,1,1,2.286322157416177
1,1,1,0,1,0,2.2805729478819328
0,0,0,1,1,1,2.2773802988099177
0,1,1,0,0,0,1.9758448920325102
0,0,1,0,1,1,2.1195742237147606
1,1,1,1,0,0,2.028586776659822
0,0,0,0,1,1,2.2738050070078093
1,1,1,1,0,1,2.0414135040566026
1,1,0,0,0,0,2.286289024109893
1,1,0,0,0,1,2.2795978965135313
0,0,1,0,0,0,2.2685847656440004
1,1,0,1,0,0,2.2891280875617595
1,0,0,0,1,1,2.2672185141771894
1,0,0,0,0,0,2.273039121818777
0,1,1,1,0,1,2.2549041455355088
0,1,0,0,0,0,2.274049359338727
0,1,1,0,1,1,2.289474550254798
1,0,1,0,0,0,2.2825012040476222
0,1,1,0,0,1,2.2889019775420434
0,1,0,0,0,1,2.0639039850558896
0,1,0,1,1,1,2.267119275624473
0,0,1,1,1,1,2.2649191006291747
