--jitless,--experimental-wasm-modules,--experimental-vm-modules,--preserve-symlinks-main,--no-warnings,--node-memory-debug,ops
0,0,1,1,0,0,724.1468229581748
1,0,1,1,1,0,726.9246662264333
0,0,0,0,0,0,716.7249710007343
1,0,1,0,1,0,724.8717243800642
0,0,0,1,0,1,681.3931015457135
1,0,0,1,0,1,684.1920545707203
1,1,0,0,1,0,636.0446870139092
0,1,1,1,1,1,606.4647629999748
0,0,1,1,1,0,633.9254162912138
0,1,1,1,1,0,637.497891156976
1,0,1,0,0,1,681.5350201263288
1,0,0,0,0,1,677.7798854623568
0,0,1,0,0,1,646.4600427288367
0,0,1,1,0,1,603.2331288144602
1,1,0,1,1,1,672.997683294311
0,1,0,1,1,0,695.3506563242398
1,0,1,1,0,1,684.7659323229504
0,1,0,0,1,1,684.2951910624436
1,0,0,0,1,0,733.677300033728
1,0,0,1,1,1,674.0941124253513
1,1,1,0,0,0,732.6313732306484
1,0,1,1,0,0,733.0687279730441
1,0,0,1,1,0,633.1092687034862
0,0,0,1,0,0,735.638361782097
1,1,1,1,1,0,634.120813306107
1,0,1,1,1,1,686.3786412496739
1,0,0,1,0,0,742.6065380172724
1,1,0,1,1,0,653.2137657411976
1,1,1,1,1,1,686.7253161584467
1,1,1,0,1,0,633.5251194635784
0,0,0,1,1,1,687.527853128386
0,1,1,0,0,0,715.4301081103034
0,0,1,0,1,1,687.1630207519274
1,1,1,1,0,0,640.6774279152811
0,0,0,0,1,1,679.755413343714
1,1,1,1,0,1,681.7269940154623
1,1,0,0,0,0,733.3381236935141
1,1,0,0,0,1,673.099038004701
0,0,1,0,0,0,639.0613172892201
1,1,0,1,0,0,732.2465934716877
1,0,0,0,1,1,686.7586385556101
1,0,0,0,0,0,720.5696747756618
0,1,1,1,0,1,685.4684934771257
0,1,0,0,0,0,641.6501805346949
0,1,1,0,1,1,615.3080127555615
1,0,1,0,0,0,727.4380943198328
0,1,1,0,0,1,672.3550413288576
0,1,0,0,0,1,670.5386105143973
0,1,0,1,1,1,670.9047234998752
0,0,1,1,1,1,675.7719932752361
